Cluster ID,Link Score,source file,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,1,western copper and gold,,canada,,,,,,,290000000,,,,,,,,,,,,
,,1,forum energy technologies,,usa,,,,,,,290000000,,,,,,,,,,,,
948,0.6744644,1,betterware de mexico,,mexico,,,,,,,290000000,,,,,,,,,,,,
,,1,air busan,,s. korea,,,,,,,290000000,,,,,,,,,,,,
,,1,f45 training,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,tidewater renewables,,canada,,,,,,,290000000,,,,,,,,,,,,
,,1,jaypee group,,india,,,,,,,290000000,,,,,,,,,,,,
,,1,cerberus cyber sentinel,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,emudhra,,india,,,,,,,290000000,,,,,,,,,,,,
,,1,cabaletta bio,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,pcsb financial,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,devolver digital,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,zevia,,usa,,,,,,,290000000,,,,,,,,,,,,
,,1,nouveau monde graphite,,canada,,,,,,,280000000,,,,,,,,,,,,
,,1,friendtimes,,china,,,,,,,280000000,,,,,,,,,,,,
,,1,prelude therapeutics,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,oneconnect,,china,,,,,,,280000000,,,,,,,,,,,,
,,1,noodles & company,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,arbe robotics,,israel,,,,,,,280000000,,,,,,,,,,,,
,,1,eastman kodak company,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,ethos watches,,india,,,,,,,280000000,,,,,,,,,,,,
,,1,park aerospace,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,ocugen,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,lumiradx,,uk,,,,,,,280000000,,,,,,,,,,,,
,,1,growgeneration,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,sonder holdings,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,ranger energy services,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,unity bancorp,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,grindrod shipping,,singapore,,,,,,,280000000,,,,,,,,,,,,
,,1,qudian,,china,,,,,,,280000000,,,,,,,,,,,,
,,1,genie energy,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,kinnate biopharma,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,ni holdings,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,india glycols,,india,,,,,,,280000000,,,,,,,,,,,,
,,1,sra holdings,,japan,,,,,,,280000000,,,,,,,,,,,,
,,1,gritstone bio,,usa,,,,,,,280000000,,,,,,,,,,,,
882,0.674473,1,the honest company,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,arvind,,india,,,,,,,280000000,,,,,,,,,,,,
,,1,mvb financial,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,ur energy,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,honda siel power products,,india,,,,,,,280000000,,,,,,,,,,,,
,,1,lands' end,,usa,,,,,,,280000000,,,,,,,,,,,,
952,0.6744625,1,908 devices,,usa,,,,,,,280000000,,,,,,,,,,,,
,,1,airsculpt technologies,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,nacco industries,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,chicago atlantic real estate finance,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,accelya,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,ammo,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,timberland bancorp,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,hirequest,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,polymet,,canada,,,,,,,270000000,,,,,,,,,,,,
,,1,focus universal,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,kaltura,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,fire rock,,china,,,,,,,270000000,,,,,,,,,,,,
,,1,transphorm,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,cipher mining,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,spicejet,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,people can fly,,poland,,,,,,,270000000,,,,,,,,,,,,
,,1,rupa company,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,smiledirectclub,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,prime focus,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,electrosteel castings,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,upland software,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,confidence petroleum,,india,,,,,,,270000000,,,,,,,,,,,,
,,1,nkarta,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,daseke,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,semler scientific,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,truecar,,usa,,,,,,,270000000,,,,,,,,,,,,
,,1,stellus capital,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,sequent scientific,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,motorcar parts of america,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,babylon holdings,,uk,,,,,,,260000000,,,,,,,,,,,,
,,1,markforged,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,performant financial,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,somany ceramics,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,the joint corp,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,caledonia mining,,jersey,,,,,,,260000000,,,,,,,,,,,,
,,1,tactile medical,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,orange county bancorp,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,dakota gold,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,absci,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,kimball international,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,the container store,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,mstc limited,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,blade air mobility,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,hyderabad industries limited,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,addiko bank,,austria,,,,,,,260000000,,,,,,,,,,,,
,,1,lordstown motors,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,rattanindia power,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,cantabil retail india,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,terran orbital,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,frontier developments,,uk,,,,,,,260000000,,,,,,,,,,,,
,,1,livevox,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,neuland laboratories,,india,,,,,,,260000000,,,,,,,,,,,,
,,1,solo brands,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,dhi group,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,groupon,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,pangaea logistics solutions,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,innovid,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,landsea homes,,usa,,,,,,,260000000,,,,,,,,,,,,
,,1,hive blockchain technologies,,canada,,,,,,,250000000,,,,,,,,,,,,
,,1,asiasoft,,thailand,,,,,,,250000000,,,,,,,,,,,,
,,1,alpine income property trust,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,puravankara,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,acrivon therapeutics,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,tillys,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,landec,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,orrstown financial services,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,seacor marine,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,actinium pharmaceuticals,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,selecta biosciences,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,nacl industries,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,lineage cell therapeutics,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,homeland interactive technology,,china,,,,,,,250000000,,,,,,,,,,,,
,,1,cognyte software,,israel,,,,,,,250000000,,,,,,,,,,,,
,,1,humacyte,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,central valley community bancorp,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,first western financial,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,rent the runway,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,xoma,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,ocwen,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,nautilus biotechnology,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,willdan group,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,azure power,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,gigacloud technology,,china,,,,,,,250000000,,,,,,,,,,,,
,,1,enad global 7,,sweden,,,,,,,250000000,,,,,,,,,,,,
,,1,acumen pharmaceuticals,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,backblaze,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,lesaka technologies,,south africa,,,,,,,250000000,,,,,,,,,,,,
,,1,baycom united business bank,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,vaxxinity,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,uranium royalty,,canada,,,,,,,250000000,,,,,,,,,,,,
,,1,nacon,,france,,,,,,,250000000,,,,,,,,,,,,
,,1,third coast bancshares,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,radiant logistics,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,va tech wabag,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,subros,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,nerdy,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,first guaranty bancshares,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,mm forgings,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,aenza,,peru,,,,,,,250000000,,,,,,,,,,,,
,,1,fathom digital manufacturing,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,jjill,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,oil-corporation of america,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,force motors,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,jain irrigation systems,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,opthea,,australia,,,,,,,250000000,,,,,,,,,,,,
,,1,gulf oil lubricants,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,lianbio,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,filatex india,,india,,,,,,,250000000,,,,,,,,,,,,
,,1,fabasoft,,austria,,,,,,,250000000,,,,,,,,,,,,
,,1,weyco group,,usa,,,,,,,250000000,,,,,,,,,,,,
,,1,information services group,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,parke bancorp,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,transglobe energy,,canada,,,,,,,240000000,,,,,,,,,,,,
,,1,sundaram finance,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,jagran prakashan,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,time technoplast,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,yiren digital,,china,,,,,,,240000000,,,,,,,,,,,,
,,1,brightcove,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,commercial vehicle group cvg,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,veritone,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,ten square games,,poland,,,,,,,240000000,,,,,,,,,,,,
,,1,isoenergy,,canada,,,,,,,240000000,,,,,,,,,,,,
,,1,ponce financial group,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,urban one,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,bank7,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,skyx platforms,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,immersion corporation,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,southern states bancshares,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,molecular partners,,switzerland,,,,,,,240000000,,,,,,,,,,,,
,,1,marinus pharmaceuticals,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,apollo pipes,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,proqr,,netherlands,,,,,,,240000000,,,,,,,,,,,,
,,1,zomedica pharmaceuticals,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,hindustan sanitaryware & industries,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,tinybuild,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,troops,,hong kong,,,,,,,240000000,,,,,,,,,,,,
,,1,gati,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,emerald holding,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,voxx international,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,alto ingredients,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,conn's,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,atlas technical consultants,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,kalvista pharmaceuticals,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,invivyd,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,vst tillers tractors,,india,,,,,,,240000000,,,,,,,,,,,,
,,1,american public education,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,porch group,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,swk holdings,,usa,,,,,,,240000000,,,,,,,,,,,,
,,1,appen,,australia,,,,,,,230000000,,,,,,,,,,,,
,,1,nordic paper,,sweden,,,,,,,230000000,,,,,,,,,,,,
,,1,velodyne lidar,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,soundhound ai,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,vizsla silver,,canada,,,,,,,230000000,,,,,,,,,,,,
,,1,the one group hospitality,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,homepoint,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,century casinos,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,cian,,russia,,,,,,,230000000,,,,,,,,,,,,
,,1,zimvie,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,eurobio scientific,,france,,,,,,,230000000,,,,,,,,,,,,
,,1,pure cycle water,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,vadilal industries,,india,,,,,,,230000000,,,,,,,,,,,,
,,1,care's ratings,,india,,,,,,,230000000,,,,,,,,,,,,
,,1,first internet bancorp,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,sanghi industries,,india,,,,,,,230000000,,,,,,,,,,,,
,,1,texmaco rail & engineering,,india,,,,,,,230000000,,,,,,,,,,,,
,,1,oric pharmaceuticals,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,limoneira,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,emx royalty,,canada,,,,,,,230000000,,,,,,,,,,,,
,,1,bitfarms,,canada,,,,,,,230000000,,,,,,,,,,,,
,,1,bankwell financial group,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,absa bank,,south africa,,,,,,,230000000,,,,,,,,,,,,
,,1,22nd century group,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,aveanna healthcare,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,hooker furniture,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,geox,,italy,,,,,,,230000000,,,,,,,,,,,,
,,1,1stdibscom,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,rgc resources,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,eargo,,usa,,,,,,,230000000,,,,,,,,,,,,
,,1,consolidated water,,cayman islands,,,,,,,230000000,,,,,,,,,,,,
947,0.6744648,1,axt inc,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,akatsuki inc,,japan,,,,,,,220000000,,,,,,,,,,,,
,,1,quad,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,rallybio,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,greenhill,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,kamada,,israel,,,,,,,220000000,,,,,,,,,,,,
,,1,rocky brands,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,vidhi specialty food,,india,,,,,,,220000000,,,,,,,,,,,,
,,1,territorial bancorp,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,codorus valley bancorp,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,community financial corporation,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,compx international,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,big 5 sporting goods,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,maruzen,,japan,,,,,,,220000000,,,,,,,,,,,,
,,1,blacksky technology,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,tmc the metals company,,canada,,,,,,,220000000,,,,,,,,,,,,
,,1,caesarstone,,israel,,,,,,,220000000,,,,,,,,,,,,
,,1,ouster,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,bank of innovation,,japan,,,,,,,220000000,,,,,,,,,,,,
,,1,accuray,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,alembic limited,,india,,,,,,,220000000,,,,,,,,,,,,
,,1,greenply,,india,,,,,,,220000000,,,,,,,,,,,,
,,1,hf foods group,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,gallantt ispat,,india,,,,,,,220000000,,,,,,,,,,,,
,,1,gossamer bio,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,matrix service,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,planet13,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,genius brands,,usa,,,,,,,220000000,,,,,,,,,,,,
,,1,limestone bancorp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,ames national corp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,portman ridge,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,plumas bancorp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,danimer scientific,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,hindustan oil exploration company,,india,,,,,,,210000000,,,,,,,,,,,,
,,1,tela bio,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,evans bancorp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,cazoo,,uk,,,,,,,210000000,,,,,,,,,,,,
,,1,middlefield banc,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,western new england bancorp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,scpharmaceuticals,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,plaidinc,,japan,,,,,,,210000000,,,,,,,,,,,,
,,1,kandi technologies group,,china,,,,,,,210000000,,,,,,,,,,,,
,,1,ubm development,,austria,,,,,,,210000000,,,,,,,,,,,,
,,1,akoustis technologies,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,cato fashion,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,the beachbody company,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,essa bancorp,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,duluth holdings,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,tide water oil,,india,,,,,,,210000000,,,,,,,,,,,,
,,1,investar holding,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,perpetua resources,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,furyu,,japan,,,,,,,210000000,,,,,,,,,,,,
,,1,ashford hospitality trust,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,ellomay capital,,israel,,,,,,,210000000,,,,,,,,,,,,
,,1,cooper standard,,usa,,,,,,,210000000,,,,,,,,,,,,
,,1,prenetics,,hong kong,,,,,,,210000000,,,,,,,,,,,,
,,1,fiesta restaurant group,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,savara pharmaceuticals,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,y-mabs therapeutics,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,mainstreet bancshares,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,lcnb,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,inotiv,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,federal-mogul goetze,,india,,,,,,,200000000,,,,,,,,,,,,
,,1,incannex healthcare,,australia,,,,,,,200000000,,,,,,,,,,,,
,,1,versabank,,canada,,,,,,,200000000,,,,,,,,,,,,
,,1,shalby,,india,,,,,,,200000000,,,,,,,,,,,,
,,1,an2 therapeutics,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,potbelly corporation,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,gumi,,japan,,,,,,,200000000,,,,,,,,,,,,
,,1,beyond air,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,ac immune,,switzerland,,,,,,,200000000,,,,,,,,,,,,
,,1,innovate corp,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,tamil nadu newsprint and papers limited,,india,,,,,,,200000000,,,,,,,,,,,,
,,1,lumax industries,,india,,,,,,,200000000,,,,,,,,,,,,
,,1,bannerman energy,,australia,,,,,,,200000000,,,,,,,,,,,,
,,1,tupperware brands,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,agilethought,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,ngl energy partners,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,assertio therapeutics,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,vintage wine estates,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,applied blockchain,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,kvh industries,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,appharvest,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,c&f financial corporation,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,jakks pacific,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,sophia genetics,,switzerland,,,,,,,200000000,,,,,,,,,,,,
,,1,quipt home medical,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,optinose,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,china automotive systems,,china,,,,,,,200000000,,,,,,,,,,,,
,,1,infusystem,,usa,,,,,,,200000000,,,,,,,,,,,,
,,1,rottneros,,sweden,,,,,,,200000000,,,,,,,,,,,,
,,1,tethys oil,,sweden,,,,,,,190000000,,,,,,,,,,,,
,,1,wm technology,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,verrica pharmaceuticals,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,oportun financial,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,asure software,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,kingsway financial services,,canada,,,,,,,190000000,,,,,,,,,,,,
,,1,alpine summit energy partners,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,urogen pharma,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,klx energy services,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,thorne healthtech,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,mps limited,,india,,,,,,,190000000,,,,,,,,,,,,
,,1,kamux,,finland,,,,,,,190000000,,,,,,,,,,,,
,,1,mahanagar telephone nigam,,india,,,,,,,190000000,,,,,,,,,,,,
,,1,great ajax,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,rite aid,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,california bancorp,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,thredup,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,ig petrochemicals,,india,,,,,,,190000000,,,,,,,,,,,,
,,1,playags,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,kingfa science & technology,,india,,,,,,,190000000,,,,,,,,,,,,
,,1,hill international,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,penns woods bancorp,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,reconafrica,,canada,,,,,,,190000000,,,,,,,,,,,,
,,1,cepton,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,virginia national bankshares,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,alaunos therapeutics,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,nature's sunshine products,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,identiv,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,biodesix,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,angel oak reit,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,dhampur sugar mills,,india,,,,,,,190000000,,,,,,,,,,,,
,,1,alico,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,kempharm,,usa,,,,,,,190000000,,,,,,,,,,,,
,,1,meliuz,,brazil,,,,,,,190000000,,,,,,,,,,,,
,,1,cadiz,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,so-young international,,china,,,,,,,180000000,,,,,,,,,,,,
,,1,csi compressco,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,cytomx therapeutics,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,acacia research,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,avita medical,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,indian metals & ferro alloys,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,ashiana housing,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,d-wave quantum,,canada,,,,,,,180000000,,,,,,,,,,,,
,,1,battalion oil,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,vera therapeutics,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,aka brands,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,fingermotion,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,summit midstream,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,gtpl hathway,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,nelco,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,calamp,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,wendt india,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,afc energy,,uk,,,,,,,180000000,,,,,,,,,,,,
,,1,cleanspark,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,whole earth brands,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,baioo family interactive,,china,,,,,,,180000000,,,,,,,,,,,,
,,1,salisbury bancorp,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,gtl infrastructure,,india,,,,,,,180000000,,,,,,,,,,,,
918,0.67446893,1,southern petrochemical industries corp,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,peoples bancorp of north carolina,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,aptech,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,cigniti technologies,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,ll flooring,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,curo group,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,hester biosciences,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,olympique lyonnais groupe,,france,,,,,,,180000000,,,,,,,,,,,,
,,1,cormedix,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,sandhar,,india,,,,,,,180000000,,,,,,,,,,,,
