name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
meihua holdings group coltd,,china,,,,,,3119000000,,,,,
lifestance health group inc,,usa,,,,,,5560000000,,,,,
kb home,,usa,,,,,,4253000000,,,,,
allreal holding ag,,switzerland,,,,,,3355000000,,,,,
wolong electric drive group,,china,,,,,,2876000000,,,,,
ballard power systems,,canada,,,,,,4998000000,,,,,
flywire corp,,usa,,,,,,4603000000,,,,,
gcl system integration technology,,china,,,,,,4436000000,,,,,
advanced energy industries inc,,usa,,,,,,3464000000,,,,,
zhen ding technology holding,,taiwan,,,,,,3368000000,,,,,
kinsus interconnect technology,,taiwan,,,,,,3214000000,,,,,
zhejiang crystal-optech,,china,,,,,,2831000000,,,,,
california resources corporation,,usa,,,,,,2803000000,,,,,
china traditional chinese medicine holdings,,hong kong,,,,,,2422000000,,,,,
qt group oyj,,finland,,,,,,4465000000,,,,,
jinduicheng molybdenum,,china,,,,,,4385000000,,,,,
ssr mining,,canada,,,,,,3568000000,,,,,
evertec,,usa,,,,,,3329000000,,,,,
hangjin technology,,china,,,,,,3089000000,,,,,
group 1 automotive,,usa,,,,,,2990000000,,,,,
wuxi nce power co ltd,,china,,,,,,2971000000,,,,,
comfort systeusa,,usa,,,,,,2758000000,,,,,
glarun technology,,china,,,,,,2744000000,,,,,
neogenomics,,usa,,,,,,6040000000,,,,,
woolworths holdings,,south africa,,,,,,4067999999,,,,,
viasat,,usa,,,,,,3787000000,,,,,
nine entertainment co holdings,,australia,,,,,,3458000000,,,,,
dana,,usa,,,,,,3378000000,,,,,
tradegate ag wertpapierhandelsbank,,germany,,,,,,3354000000,,,,,
nexteer automotive group,,usa,,,,,,2802000000,,,,,
cgn new energy holdings,,hong kong,,,,,,2516000000,,,,,
chinasoft international,,china,,,,,,4956000000,,,,,
kinaxis,,canada,,,,,,4408000000,,,,,
e-mart,,south korea,,,,,,4302000000,,,,,
chengdu santai holding group,,china,,,,,,4046000000,,,,,
xinyangfeng agricultural technology,,china,,,,,,4011000000,,,,,
haseko corporation,,japan,,,,,,3826000000,,,,,
essential properties realty trust,,usa,,,,,,3805000000,,,,,
east group,,china,,,,,,3741000000,,,,,
spire,,usa,,,,,,3447000000,,,,,
jeol,,japan,,,,,,3355000000,,,,,
himile mechanical science and technology shandong co ltd,,china,,,,,,3179000000,,,,,
verint systems,,usa,,,,,,2902000000,,,,,
rothschild & co sca,,france,,,,,,2831000000,,,,,
qingdao sentury tire co ltd,,china,,,,,,2765000000,,,,,
pierer mobility ag,,austria,,,,,,2023000000,,,,,
henan shenhuo coal & power,,china,,,,,,4484000000,,,,,
hypoport ag,,germany,,,,,,4446000000,,,,,
xi'an triangle defense,,china,,,,,,3674000000,,,,,
quilter,,uk,,,,,,3560000000,,,,,
barwa real estate company,,qatar,,,,,,3257000000,,,,,
carabao group public company,,thailand,,,,,,4200999999,,,,,
brf,,brazil,,,,,,3686000000,,,,,
qingdao rural commercial bank corporation,,china,,,,,,3300000000,,,,,
guangdong hongda blasting,,china,,,,,,3213000000,,,,,
internet initiative japan,,japan,,,,,,3126000000,,,,,
dorman products,,usa,,,,,,2987000000,,,,,
engagesmart inc,,usa,,,,,,,,,,,
pt bukalapakcom tbk,,indonesia,,,,,,6421000000,,,,,
compass inc,,usa,,,,,,6203000000,,,,,
hygeia healthcare holdings co limited,,china,,,,,,4596000000,,,,,
amtrust financial services,,usa,,,,,,4142000000,,,,,
csg holding,,china,,,,,,3796000000,,,,,
zhejiang semir garment,,china,,,,,,3690000000,,,,,
britvic,,uk,,,,,,3603000000,,,,,
tianjin faw xiali automobile,,china,,,,,,3267000000,,,,,
zhejiang publishing & media co ltd,,china,,,,,,3253000000,,,,,
freenet ag,,germany,,,,,,3109000000,,,,,
yantai changyu pioneer wine company,,china,,,,,,3068000000,,,,,
shenzhen everwin precision technology,,china,,,,,,3018000000,,,,,
mivne real estate kd ltd,,israel,,,,,,2744000000,,,,,
mueller industries,,usa,,,,,,2550000000,,,,,
ffp societe anonyme,,france,,,,,,2856000000,,,,,
q-linea ab publ,,sweden,,,,,,5004000000,,,,,
ruchi soya industries limited,,india,,,,,,4370000000,,,,,
fancl corporation,,japan,,,,,,4051999999,,,,,
galapagos nv,,belgium,,,,,,3889000000,,,,,
oc oerlikon corporation ag,,switzerland,,,,,,3666000000,,,,,
pt mayora indah tbk,,indonesia,,,,,,3443000000,,,,,
china resources pharmaceutical group,,hong kong,,,,,,3308000000,,,,,
jiangsu jiejie microelectronics,,china,,,,,,3292000000,,,,,
avon products,,uk,,,,,,4,,,,,
jiangsu guotai international group,,china,,,,,,3129000000,,,,,
infore environment technology group,,china,,,,,,3117000000,,,,,
telesites,,mexico,,,,,,3048000000,,,,,
owens & minor,,usa,,,,,,2813000000,,,,,
zhejiang shuanghuan driveline,,china,,,,,,2669000000,,,,,
suofeiya home collection,,china,,,,,,2652000000,,,,,
twist bioscience corporation,,usa,,,,,,5580000000,,,,,
parsons corporation,,usa,,,,,,3632000000,,,,,
ssangyong c&e co ltd,,south korea,,,,,,3611000000,,,,,
syngene international,,india,,,,,,3527000000,,,,,
site centers,,usa,,,,,,3474000000,,,,,
welbilt,,usa,,,,,,3326000000,,,,,
gcl energy technology,,china,,,,,,3088000000,,,,,
paymentus holdings inc,,usa,,,,,,3010000000,,,,,
sprouts farmers market,,usa,,,,,,2843000000,,,,,
escorts,,india,,,,,,2543000000,,,,,
chengdu kanghua biological products co ltd,,china,,,,,,2392000000,,,,,
bahri national shipping company of saudi arabia,,saudi arabia,,,,,,4024000000,,,,,
hitachi capital corporation,,japan,,,,,,2824000000,,,,,
bloom energy corporation,,usa,,,,,,3718000000,,,,,
dialog group berhad,,malaysia,,,,,,3375000000,,,,,
turkiye petrol rafinerileri,,turkey,,,,,,3092000000,,,,,
prospect capital corporation,,usa,,,,,,3090000000,,,,,
corvel corporation,,usa,,,,,,2936000000,,,,,
china overseas property holdings,,hong kong,,,,,,2863000000,,,,,
xi'an shaangu power,,china,,,,,,2860000000,,,,,
gett,,israel,,,,,,4,,,,,
aditya birla fashion and retail,,india,,,,,,2537000000,,,,,
giga-byte technology,,taiwan,,,,,,2093999999,,,,,
cargotec corporation,,finland,,,,,,3640000000,,,,,
associated banc-corp,,usa,,,,,,3564000000,,,,,
kennedy-wilson holdings,,usa,,,,,,3355000000,,,,,
inficon holding ag,,switzerland,,,,,,3059000000,,,,,
beijing vantone real estate,,china,,,,,,2909000000,,,,,
hovnanian enterprises inc pfd dep1/1000a,,consumer cyclical,,,,,,2660000000,,,,,
guangxi fortune technology,,china,,,,,,2484000000,,,,,
fluor corporation,,usa,,,,,,2356000000,,,,,
guangdong lyric robot automation co ltd,,china,,,,,,4093000000,,,,,
companhia de gas de sao paulo - comgas,,brazil,,,,,,3895000000,,,,,
pt sumber alfaria trijaya tbk,,indonesia,,,,,,3779000000,,,,,
krones ag,,germany,,,,,,3234000000,,,,,
anhui anke biotechnology group,,china,,,,,,2915000000,,,,,
canopy growth corporation,,canada,,,,,,6774000000,,,,,
virtu financial,,usa,,,,,,4513000000,,,,,
aurora,,usa,,,,,,4,,,,,
bird rides,,usa,,,,,,4,,,,,
celonis,,germany,,,,,,4,,,,,
cohesity,,usa,,,,,,4,,,,,
onetrust,,usa,,,,,,4,,,,,
sambanova systems,,usa,,,,,,4,,,,,
skydance media,,usa,,,,,,4,,,,,
beijing jingyuntong technology,,china,,,,,,4269999999,,,,,
brink's company,,usa,,,,,,3892000000,,,,,
sunpower corporation,,usa,,,,,,3725000000,,,,,
beijing e-hualu information technology,,china,,,,,,3318000000,,,,,
instructure holdings inc,,usa,,,,,,,,,,,
onesavings bank,,uk,,,,,,3159000000,,,,,
gaztransport & technigaz sa,,france,,,,,,3074000000,,,,,
xinxing ductile iron pipes co ltd,,china,,,,,,2658000000,,,,,
lithium americas corp,,canada,,,,,,2377000000,,,,,
merit medical systems,,usa,,,,,,4038999999,,,,,
vizio holding corp,,usa,,,,,,3772000000,,,,,
hays,,uk,,,,,,3649000000,,,,,
bombardier,,canada,,,,,,3558000000,,,,,
texas capital bancshares,,usa,,,,,,3440000000,,,,,
apollo medical holdings,,usa,,,,,,3375000000,,,,,
ligao foods coltd,,china,,,,,,3252000000,,,,,
fiberhome telecommunication technologies,,china,,,,,,3116000000,,,,,
offshore oil engineering,,china,,,,,,2978000000,,,,,
shapir engineering and industry ltd,,israel,,,,,,2790000000,,,,,
abcellera biologics inc,,canada,,,,,,4677000000,,,,,
bengang steel plates co ltd,,china,,,,,,4130000000,,,,,
icici securities limited,,india,,,,,,3360000000,,,,,
boyd group services inc,,canada,,,,,,4181000000,,,,,
mediclinic international,,south africa,,,,,,3171000000,,,,,
cabot corporation,,usa,,,,,,3029000000,,,,,
weingarten realty investors,,usa,,,,,,2777000000,,,,,
makkah construction & development company,,saudi arabia,,,,,,2835000000,,,,,
guangyuyuan chinese herbal medicine,,china,,,,,,2103000000,,,,,
korian,,france,,,,,,4292000000,,,,,
boyd group services,,canada,,,,,,4178000000,,,,,
growthpoint properties,,south africa,,,,,,3609000000,,,,,
nifco,,japan,,,,,,3160000000,,,,,
basic-fit,,netherlands,,,,,,3048000000,,,,,
formfactor,,usa,,,,,,3020000000,,,,,
methanex corporation,,canada,,,,,,2784000000,,,,,
tanla solutions,,india,,,,,,1719000000,,,,,
tanla platforlimited,,india,,,,,,1711000000,,,,,
mavi giyim sanayi ve ticaret,,turkey,,,,,,347000000,,,,,
wihlborgs fastigheter ab publ,,sweden,,,,,,3848000000,,,,,
altra industrial motion,,usa,,,,,,3799000000,,,,,
enersys,,usa,,,,,,3597000000,,,,,
cogent communications holdings,,usa,,,,,,3460000000,,,,,
wd-40 company,,usa,,,,,,3285000000,,,,,
kuka,,germany,,,,,,3050000000,,,,,
independent bank group,,usa,,,,,,3040000000,,,,,
guangzhou port company,,china,,,,,,2963000000,,,,,
alony-hetz properties & investments ltd,,israel,,,,,,2594000000,,,,,
electric connector technology,,china,,,,,,2305000000,,,,,
audentes therapeutics,,usa,,,,,,2750000000,,,,,
cint group ab publ,,sweden,,,,,,1918000000,,,,,
newegg commerce inc,,usa,,,,,,7174000000,,,,,
general insurance corporation of india,,india,,,,,,3683000000,,,,,
foxconn technology,,taiwan,,,,,,3340000000,,,,,
frasers property,,singapore,,,,,,3275000000,,,,,
elite material,,taiwan,,,,,,2840000000,,,,,
beijing jingneng power,,china,,,,,,2754000000,,,,,
haisco pharmaceutical group,,china,,,,,,2639000000,,,,,
rohto pharmaceutical,,japan,,,,,,3612000000,,,,,
redrow,,uk,,,,,,3436000000,,,,,
varun beverages,,india,,,,,,3423000000,,,,,
multichoice group,,south africa,,,,,,3401000000,,,,,
turkiye sise ve cam fabrikalari,,turkey,,,,,,3282000000,,,,,
corporate office properties trust,,usa,,,,,,3157000000,,,,,
arqule,,usa,,,,,,4,,,,,
masonite international corporation,,usa,,,,,,2883000000,,,,,
jilin aodong pharmaceutical group,,china,,,,,,2844000000,,,,,
jiangsu phoenix publishing & media corporation,,china,,,,,,2653000000,,,,,
piper sandler companies,,usa,,,,,,2597000000,,,,,
adaptive biotechnologies corporation,,usa,,,,,,5113000000,,,,,
hengten networks group limited,,hong kong,,,,,,4442000000,,,,,
hyundai heavy industries holdings,,south korea,,,,,,4005000000,,,,,
hanjin kal,,south korea,,,,,,3836000000,,,,,
china communications services corporation,,china,,,,,,3773000000,,,,,
price group,,south africa,,,,,,3747000000,,,,,
konecranes,,finland,,,,,,3637000000,,,,,
sabra health care reit,,usa,,,,,,3580000000,,,,,
sprott physical silver trust,,canada,,,,,,3532000000,,,,,
zhengzhou coal mining machinery group company,,china,,,,,,3262000000,,,,,
china aerospace times electronics,,china,,,,,,3149000000,,,,,
cimc vehicle group,,china,,,,,,3124000000,,,,,
baic motor corporation,,china,,,,,,2970000000,,,,,
double medical technology,,china,,,,,,2941000000,,,,,
luenmei quantum,,china,,,,,,2869000000,,,,,
acer,,taiwan,,,,,,2766000000,,,,,
kingsoft cloud,,china,,,,,,7202000000,,,,,
coursera inc,,usa,,,,,,5299000000,,,,,
sulzer ltd,,switzerland,,,,,,5097000000,,,,,
tibet urban development and investment,,china,,,,,,4239000000,,,,,
fonterra co-operative group,,new zealand,,,,,,3551000000,,,,,
durr,,germany,,,,,,3390000000,,,,,
promotora y operadora de infraestructura s a b de c v,,mexico,,,,,,3113000000,,,,,
pt indah kiat pulp & paper tbk,,indonesia,,,,,,2978000000,,,,,
cpfl energias renovaveis,,brazil,,,,,,4,,,,,
technopro holdings,,japan,,,,,,2885000000,,,,,
old national bancorp,,usa,,,,,,2761000000,,,,,
first bancorp,,usa,,,,,,2633000000,,,,,
mitsui high-tec,,japan,,,,,,2192000000,,,,,
rubis,,france,,,,,,4078000000,,,,,
lgi homes,,usa,,,,,,3947000000,,,,,
bure equity ab publ,,sweden,,,,,,3605000000,,,,,
fromageries bel sa,,france,,,,,,3494000000,,,,,
ramco cements,,india,,,,,,3317000000,,,,,
phison electronics,,taiwan,,,,,,3097000000,,,,,
rajesh exports,,india,,,,,,2411000000,,,,,
pt multistrada arah sarana tbk,,indonesia,,,,,,1928000000,,,,,
shandong dongyue organosilicon materials co ltd,,china,,,,,,5144000000,,,,,
softwareone holding ag,,switzerland,,,,,,4381000000,,,,,
eyebright medical technology beijing co ltd,,china,,,,,,3860000000,,,,,
ninety one,,uk,,,,,,3437000000,,,,,
forbo holding ag,,switzerland,,,,,,3426000000,,,,,
aircastle,,usa,,,,,,4,,,,,
cobank acb,,usa,,,,,,3370000000,,,,,
tri-continental corporation pfd $250,,financial services,,,,,,3225000000,,,,,
pt indoritel makmur internasional,,indonesia,,,,,,3167000000,,,,,
inventec corporation,,taiwan,,,,,,3145000000,,,,,
hubei dinglong,,china,,,,,,2972000000,,,,,
dian diagnostics group,,china,,,,,,2712000000,,,,,
drax group,,uk,,,,,,2313000000,,,,,
estun automation co ltd,,china,,,,,,3616000000,,,,,
shaftesbury,,uk,,,,,,3471000000,,,,,
equity commonwealth,,usa,,,,,,3220000000,,,,,
kadokawa corporation,,japan,,,,,,2974000000,,,,,
toshiba plant syste& services corporation,,japan,,,,,,4,,,,,
zip co limited,,australia,,,,,,2870000000,,,,,
miniso group holding ltd,,china,,,,,,4110000000,,,,,
hysan development company,,hong kong,,,,,,3739000000,,,,,
allegiant travel company,,usa,,,,,,3461000000,,,,,
sats,,singapore,,,,,,3363000000,,,,,
premier investments,,australia,,,,,,3281000000,,,,,
guangdong janus intelligent group corporation,,china,,,,,,3265000000,,,,,
bata india,,india,,,,,,3178000000,,,,,
guangzhou zhujiang brewery co ltd,,china,,,,,,3044000000,,,,,
nuvoco vistas corporation limited,,india,,,,,,,,,,,
visteon corporation,,usa,,,,,,2957000000,,,,,
opko health inc,,usa,,,,,,2676000000,,,,,
shenzhen topband,,china,,,,,,2623000000,,,,,
virgin galactic holdings,,usa,,,,,,6974000000,,,,,
kawasaki heavy industries,,japan,,,,,,3651000000,,,,,
japan prime realty investment corporation,,japan,,,,,,3580000000,,,,,
aeon mall,,japan,,,,,,3510000000,,,,,
cracker barrel old country store,,usa,,,,,,3407000000,,,,,
marssenger kitchenware co ltd,,china,,,,,,3151000000,,,,,
first capital real estate,,canada,,,,,,3151000000,,,,,
northeast securities,,china,,,,,,3054000000,,,,,
chroma ate,,taiwan,,,,,,2751000000,,,,,
intercorp financial services,,peru,,,,,,2533000000,,,,,
china merchants property operation and service,,china,,,,,,2060000000,,,,,
samsung securities,,south korea,,,,,,3801000000,,,,,
endurance technologies,,india,,,,,,3328000000,,,,,
mercury systems,,usa,,,,,,2833000000,,,,,
dajin heavy industry corporation,,china,,,,,,906000000,,,,,
qurate retail,,usa,,,,,,4492000000,,,,,
seaspan corporation,,hong kong,,,,,,2663000000,,,,,
fgl holdings,,usa,,,,,,4,,,,,
topicuscom inc,,canada,,,,,,4046999999,,,,,
shandong iron and steel company ltd,,china,,,,,,3793000000,,,,,
nuode investment,,china,,,,,,3636000000,,,,,
shanghai hiuv new materials coltd,,china,,,,,,3617000000,,,,,
sudzucker ag,,germany,,,,,,3472000000,,,,,
northwestern corporation,,usa,,,,,,3280000000,,,,,
eaton vance tax-managed global diversified equity income fund,,usa,,,,,,3257000000,,,,,
challenger limited,,australia,,,,,,3222000000,,,,,
wuxi autowell technology coltd,,china,,,,,,3178000000,,,,,
oriental energy,,china,,,,,,3035000000,,,,,
tsinghua tongfang,,china,,,,,,2905000000,,,,,
hyundai autoever corporation,,south korea,,,,,,2818000000,,,,,
phoenix holdings ltd,,israel,,,,,,2678000000,,,,,
taubman centers,,usa,,,,,,2654000000,,,,,
sichuan teway food group,,china,,,,,,2422000000,,,,,
callon petroleum company,,usa,,,,,,1582000000,,,,,
life time group holdings inc,,usa,,,,,,,,,,,
i-mab,,china,,,,,,5458000000,,,,,
kyushu railway company,,japan,,,,,,3543000000,,,,,
walsin lihwa corporation,,taiwan,,,,,,3323000000,,,,,
sumitomo heavy industries,,japan,,,,,,3289000000,,,,,
amicus therapeutics,,usa,,,,,,3036000000,,,,,
thk,,japan,,,,,,2992000000,,,,,
silicon motion technology corporation,,hong kong,,,,,,2596000000,,,,,
rush enterprises,,usa,,,,,,2434000000,,,,,
turkcell iletisim hizmetleri,,turkey,,,,,,4357000000,,,,,
terex corporation,,usa,,,,,,3563000000,,,,,
cnhtc jinan truck,,china,,,,,,3472000000,,,,,
bumrungrad hospital public company,,thailand,,,,,,3251000000,,,,,
iluka resources,,australia,,,,,,3129000000,,,,,
jtekt corporation,,japan,,,,,,3124000000,,,,,
thai oil public company,,thailand,,,,,,3099000000,,,,,
suntec real estate investment trust,,singapore,,,,,,3092000000,,,,,
sngn romgaz sa,,romania,,,,,,3041000000,,,,,
wanxiang qianchao,,china,,,,,,2914000000,,,,,
sunresin new materials,,china,,,,,,2905000000,,,,,
livongo health,,usa,,,,,,4,,,,,
milkyway chemical supply chain service co ltd,,china,,,,,,2621000000,,,,,
shandongdenghai seeds,,china,,,,,,2377000000,,,,,
bright dairy & food,,china,,,,,,2331000000,,,,,
inter parfums,,usa,,,,,,2296000000,,,,,
dongyue group limited,,china,,,,,,6836000000,,,,,
new oriental education & technology group,,china,,,,,,3846000000,,,,,
extended stay america,,usa,,,,,,2630000000,,,,,
neoenergia sa,,brazil,,,,,,3833000000,,,,,
intrum ab publ,,sweden,,,,,,3775000000,,,,,
energisa mato grosso - distribuidora de energia s/a,,brazil,,,,,,3245000000,,,,,
laobaixing pharmacy chain joint stock company,,china,,,,,,3211000000,,,,,
zentalis pharmaceuticals inc,,usa,,,,,,3072000000,,,,,
tata chemicals,,india,,,,,,3001000000,,,,,
shanghai flyco electrical appliance,,china,,,,,,2742000000,,,,,
valiant,,china,,,,,,2740000000,,,,,
helios technologies,,usa,,,,,,2644000000,,,,,
harbourvest global private equity limited,,uk,,,,,,2596000000,,,,,
c3ai,,usa,,,,,,5359000000,,,,,
bim birlesik magazalar,,turkey,,,,,,5212000000,,,,,
mianyang fulin precision machining,,china,,,,,,4464000000,,,,,
ninety one group,,south africa,,,,,,3396000000,,,,,
cooper group,,usa,,,,,,3349000000,,,,,
cofco tunhe sugar co ltd,,china,,,,,,3038000000,,,,,
hubei feilihua quartz glass,,china,,,,,,2945000000,,,,,
ollie's bargain outlet holdings,,usa,,,,,,4725000000,,,,,
frontdoor,,usa,,,,,,3740000000,,,,,
sekisui house reit,,japan,,,,,,3632000000,,,,,
pt vale indonesia tbk,,indonesia,,,,,,3495000000,,,,,
gs engineering & construction corporation,,south korea,,,,,,3256000000,,,,,
john wiley & sons,,usa,,,,,,3244000000,,,,,
risesun real estate development,,china,,,,,,3196000000,,,,,
cno financial group,,usa,,,,,,3126000000,,,,,
immofinanz ag,,austria,,,,,,2948000000,,,,,
wpg holdings,,taiwan,,,,,,2907000000,,,,,
empire state realty op,,usa,,,,,,2886000000,,,,,
cofco biotechnology,,china,,,,,,2597000000,,,,,
tofas turk otomobil fabrikasi,,turkey,,,,,,2557000000,,,,,
north china pharmaceutical company ltd,,china,,,,,,2146000000,,,,,
elion energy company,,china,,,,,,1976000000,,,,,
playtech,,isle of man,,,,,,1850000000,,,,,
korea investment holdings,,south korea,,,,,,5039000000,,,,,
whirlpool of india,,india,,,,,,3773000000,,,,,
chongqing iron & steel company limited,,china,,,,,,3747000000,,,,,
rws holdings,,uk,,,,,,3516000000,,,,,
vinda international holdings,,china,,,,,,3505000000,,,,,
gs holdings,,south korea,,,,,,3426000000,,,,,
nh investment & securities,,south korea,,,,,,3368000000,,,,,
calbee,,japan,,,,,,3332000000,,,,,
embraer,,brazil,,,,,,3321000000,,,,,
southern shuanglin bio-pharmacy,,china,,,,,,3243000000,,,,,
chow tai seng jewellery,,china,,,,,,3081000000,,,,,
graham holdings company,,usa,,,,,,3076000000,,,,,
ta chen stainless pipe,,taiwan,,,,,,2869000000,,,,,
national bank of greece,,greece,,,,,,2751000000,,,,,
weber inc,,usa,,,,,,4670000000,,,,,
360 finance,,china,,,,,,3475000000,,,,,
liveramp holdings,,usa,,,,,,3328000000,,,,,
mercury general corporation,,usa,,,,,,3322000000,,,,,
grainger,,uk,,,,,,3015000000,,,,,
pebblebrook hotel trust,,usa,,,,,,2896000000,,,,,
atlantic union bankshares corporation,,usa,,,,,,2845000000,,,,,
fibocom wireless,,china,,,,,,2754000000,,,,,
meg energy,,canada,,,,,,1948000000,,,,,
vimian group ab publ,,sweden,,,,,,4856000000,,,,,
white mountains insurance group,,usa,,,,,,3481000000,,,,,
ihi corporation,,japan,,,,,,3372000000,,,,,
ct real estate investment trust,,canada,,,,,,3202000000,,,,,
graftech international,,usa,,,,,,2965000000,,,,,
oil india,,india,,,,,,2724000000,,,,,
canfor corporation,,canada,,,,,,2673000000,,,,,
red rock resorts,,usa,,,,,,5447000000,,,,,
cteep - companhia de transmissao de energia eletrica paulista,,brazil,,,,,,3431000000,,,,,
breville group,,australia,,,,,,3360000000,,,,,
vishay intertechnology,,usa,,,,,,3265000000,,,,,
beijing bdstar navigation,,china,,,,,,3246000000,,,,,
arb corporation,,australia,,,,,,3094000000,,,,,
air france-klm sa,,france,,,,,,3031000000,,,,,
turquoise hill resources ltd,,canada,,,,,,3008000000,,,,,
cvb financial,,usa,,,,,,2767000000,,,,,
ningbo xusheng auto technology,,china,,,,,,2464000000,,,,,
alpargatas,,brazil,,,,,,6070000000,,,,,
rent-a-center,,usa,,,,,,4192000000,,,,,
cerence,,usa,,,,,,4121000000,,,,,
countryside properties,,uk,,,,,,4050000000,,,,,
sundrug,,japan,,,,,,3915000000,,,,,
casio computer,,japan,,,,,,3846000000,,,,,
allwinnertech technology,,china,,,,,,3639000000,,,,,
pets at home group,,uk,,,,,,3475000000,,,,,
southern california gas company pfd ser a 6%,,usa,,,,,,3190000000,,,,,
kennametal,,usa,,,,,,3109000000,,,,,
pingdingshan tianan coal mining,,china,,,,,,3058000000,,,,,
technipfmc,,uk,,,,,,2988000000,,,,,
sichuan shuangma cement co ltd,,china,,,,,,2901000000,,,,,
main street capital corporation,,usa,,,,,,2854000000,,,,,
guangzhou wondfo biotech,,china,,,,,,2829000000,,,,,
jm ab publ,,sweden,,,,,,2726000000,,,,,
st joe company,,usa,,,,,,2718000000,,,,,
cnx resources corporation,,usa,,,,,,2529000000,,,,,
forward air corporation,,usa,,,,,,2389000000,,,,,
vats liquor chain store management joint stock,,china,,,,,,1878000000,,,,,
yingkou port liability,,china,,,,,,2546000000,,,,,
werner enterprises,,usa,,,,,,3204000000,,,,,
itm power,,uk,,,,,,3783000000,,,,,
arjo ab publ,,sweden,,,,,,3654000000,,,,,
greentown service group,,china,,,,,,3543000000,,,,,
duratex,,brazil,,,,,,2545000000,,,,,
kinden corporation,,japan,,,,,,3482000000,,,,,
meitetsu nagoya railroad,,japan,,,,,,3465000000,,,,,
hemfosa fastigheter ab publ,,sweden,,,,,,4,,,,,
kuraray,,japan,,,,,,3268000000,,,,,
tokyo tatemono,,japan,,,,,,3220000000,,,,,
uniti group,,usa,,,,,,3073000000,,,,,
mips ab publ,,sweden,,,,,,2899000000,,,,,
jiangsu pacific quartz co ltd,,china,,,,,,2248000000,,,,,
emami,,india,,,,,,3726000000,,,,,
alabama power company,,usa,,,,,,3512000000,,,,,
ultra electronics holdings,,uk,,,,,,3152000000,,,,,
ahlstrom-munksjo oyj,,finland,,,,,,2534000000,,,,,
land and houses public company,,thailand,,,,,,3019000000,,,,,
china wafer level csp,,china,,,,,,3015000000,,,,,
tianjin zhong xin pharmaceutical group corporation,,china,,,,,,2945000000,,,,,
the schiehallion fund limited,,uk,,,,,,2808000000,,,,,
hongda xingye co ltd,,china,,,,,,2704000000,,,,,
sina corporation,,china,,,,,,2532000000,,,,,
jizhong energy resources,,china,,,,,,2576000000,,,,,
hisense home appliances group,,china,,,,,,2374000000,,,,,
51job,,china,,,,,,5179000000,,,,,
zhejiang xinan chemical industrial group,,china,,,,,,4902000000,,,,,
artisan partners asset management,,usa,,,,,,4107000000,,,,,
sistema public joint stock financial corporation,,russia,,,,,,3869000000,,,,,
nichirei corporation,,japan,,,,,,3429000000,,,,,
synthorx,,usa,,,,,,4,,,,,
frontier group holdings inc,,usa,,,,,,3303000000,,,,,
coromandel international,,india,,,,,,3276000000,,,,,
credit bank of moscow public joint-stock company,,russia,,,,,,3261000000,,,,,
lasalle logiport reit,,japan,,,,,,3127000000,,,,,
bper banca,,italy,,,,,,3102000000,,,,,
nyfosa ab publ,,sweden,,,,,,3019000000,,,,,
cannae holdings,,usa,,,,,,2839000000,,,,,
national standard india,,india,,,,,,830000000,,,,,
tilray,,canada,,,,,,6150000000,,,,,
tuya inc,,china,,,,,,5838000000,,,,,
hypera,,brazil,,,,,,4272999999,,,,,
conzzeta ag,,switzerland,,,,,,2516000000,,,,,
new india assurance company,,india,,,,,,3685000000,,,,,
rosseti,,russia,,,,,,3674000000,,,,,
worldwide healthcare trust,,uk,,,,,,3436000000,,,,,
shimamura,,japan,,,,,,3311000000,,,,,
insmed,,usa,,,,,,3232000000,,,,,
alpha bank,,greece,,,,,,3213000000,,,,,
grupo sanborns sab de cv,,mexico,,,,,,2528000000,,,,,
sabre corporation,,usa,,,,,,3623000000,,,,,
shanghai aerospace automobile electromechanical,,china,,,,,,2151000000,,,,,
pfizer india,,india,,,,,,3744000000,,,,,
commvault systems,,usa,,,,,,3714000000,,,,,
bgrimm power public company,,thailand,,,,,,3697000000,,,,,
port of tauranga,,new zealand,,,,,,3569000000,,,,,
osotspa public company,,thailand,,,,,,3329000000,,,,,
dfds a/s,,denmark,,,,,,3270000000,,,,,
argan sa,,france,,,,,,2958000000,,,,,
rambus,,usa,,,,,,2684000000,,,,,
devyani international limited,,india,,,,,,2130000000,,,,,
af poyry ab publ,,sweden,,,,,,3750000000,,,,,
horten ag,,germany,,,,,,,,,,,
citic heavy industries,,china,,,,,,3150000000,,,,,
outokumpu oyj,,finland,,,,,,3128000000,,,,,
kewpie corporation,,japan,,,,,,3379000000,,,,,
db insurance,,south korea,,,,,,3037000000,,,,,
leader harmonious drive systeco ltd,,china,,,,,,2973000000,,,,,
bank of xi'an,,china,,,,,,2953000000,,,,,
avista corporation,,usa,,,,,,2916000000,,,,,
frasers logistics & industrial trust,,singapore,,,,,,4,,,,,
shenzhen fastprint circuit tech,,china,,,,,,2875000000,,,,,
jiangsu akcome science and technology,,china,,,,,,2817000000,,,,,
e2open parent holdings inc,,usa,,,,,,2807000000,,,,,
swissquote group holding ltd,,switzerland,,,,,,2800000000,,,,,
jinyu bio-technology,,china,,,,,,2659000000,,,,,
inner mongolia first machinery group,,china,,,,,,2602000000,,,,,
thermax,,india,,,,,,2350000000,,,,,
h&r real estate investment trust,,canada,,,,,,3847000000,,,,,
