name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
mininglamp technology,,china,,,,2014,,,,,,artificial intelligence,,,,,,,,,
guideline,,united states,,,,2015,,,,,,fintech,,,,,,,,,
l&p cosmetic,,south korea,,,,2009,,,,,,consumer & retail,,,,,,,,,
spectrum medical,,united kingdom,,,,2007,,,,,,health,,,,,,,,,
choco,,germany,,,,2018,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
unit,,united states,,,,2019,,,,,,fintech,,,,,,,,,
swiftly,,united states,,,,2018,,,,,,mobile & telecommunications,,,,,,,,,
phantom,,united states,,,,2021,,,,,,fintech,,,,,,,,,
cloudbees,,united states,,,,2010,,,,,,data management & analytics,,,,,,,,,
livspace,,india,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
nova labs,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
stori,,mexico,,,,2019,,,,,,fintech,,,,,,,,,
xpressbees,,india,,,,2012,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
bigpanda,,united states,,,,2012,,,,,,artificial intelligence,,,,,,,,,
vizai,,united states,,,,2016,,,,,,artificial intelligence,,,,,,,,,
merama,,mexico,,,,2020,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
jokr,,united states,,,,2021,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
seekout,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
pristyn care,,india,,,,2018,,,,,,health,,,,,,,,,
agentsync,,united states,,,,2018,,,,,,fintech,,,,,,,,,
mindtickle,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
floqast,,united states,,,,2013,,,,,,fintech,,,,,,,,,
copado,,united states,,,,2013,,,,,,data management & analytics,,,,,,,,,
vectra networks,,united states,,,,2011,,,,,,artificial intelligence,,,,,,,,,
smartmore,,china,,,,2019,,,,,,artificial intelligence,,,,,,,,,
rohlik group,,czech republic,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
prime medicine,,united states,,,,2007,,,,,,health,,,,,,,,,
ada support,,canada,,,,2016,,,,,,artificial intelligence,,,,,,,,,
aibee,,china,,,,2017,,,,,,artificial intelligence,,,,,,,,,
pipa coding,,china,,,,2017,,,,,,edtech,,,,,,,,,
qumulo,,united states,,,,2012,,,,,,data management & analytics,,,,,,,,,
yiguo,,china,,,,2005,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
tealium,,united states,,,,2008,,,,,,internet software & services,,,,,,,,,
fair,,united states,,,,,,,,,,auto & transportation,,,,,,,,,
workhuman,,ireland,,,,1999,,,,,,internet software & services,,,,,,,,,
zip,,united states,,,,2020,,,,,,fintech,,,,,,,,,
kallyope,,united states,,,,2015,,,,,,health,,,,,,,,,
spiber,,japan,,,,2007,,,,,,other,,,,,,,,,
insider,,turkey,,,,2012,,,,,,internet software & services,,,,,,,,,
myglamm,,india,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
offchain labs,,united states,,,,2018,,,,,,internet software & services,,,,,,,,,
gem,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
cava group,,united states,,,,2010,,,,,,other,,,,,,,,,
dailypay,,united states,,,,2016,,,,,,fintech,,,,,,,,,
cardekho,,india,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
glossier,,united states,,,,2014,,,,,,consumer & retail,,,,,,,,,
pilotcom,,united states,,,,,,,,,,fintech,,,,,,,,,
seatgeek,,united states,,,,2009,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
enflame,,china,,,,2018,,,,,,hardware,,,,,,,,,
route,,united states,,,,2018,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
airslate,,united states,,,,2006,,,,,,internet software & services,,,,,,,,,
mythical games,,united states,,,,2018,,,,,,internet software & services,,,,,,,,,
incode technologies,,united states,,,,2015,,,,,,cybersecurity,,,,,,,,,
nexii,,canada,,,,2020,,,,,,other,,,,,,,,,
kuaikan manhua,,china,,,,2014,,,,,,internet software & services,,,,,,,,,
marshmallow,,united kingdom,,,,2017,,,,,,fintech,,,,,,,,,
captivateiq,,united states,,,,2014,,,,,,fintech,,,,,,,,,
greater bay technology,,china,,,,2020,,,,,,hardware,,,,,,,,,
classdojo,,united states,,,,2011,,,,,,edtech,,,,,,,,,
flipdish,,ireland,,,,2015,,,,,,internet software & services,,,,,,,,,
equashield,,united states,,,,2009,,,,,,health,,,,,,,,,
brewdog,,united kingdom,,,,2007,,,,,,consumer & retail,,,,,,,,,
jmgo,,china,,,,2011,,,,,,hardware,,,,,,,,,
huisuanzhang,,china,,,,2015,,,,,,fintech,,,,,,,,,
indriver,,united states,,,,2013,,,,,,auto & transportation ,,,,,,,,,
eqrx,,united states,,,,2020,,,,,,health,,,,,,,,,
stord,,united states,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
honor technology,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
wtoip,,china,,,,,,,,,,internet software & services,,,,,,,,,
ovo energy,,united kingdom,,,,2009,,,,,,other,,,,,,,,,
intercom,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
shulan health,,china,,,,2015,,,,,,health,,,,,,,,,
clipboard health,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
tackleio,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
bigid,,united states,,,,2015,,,,,,cybersecurity,,,,,,,,,
loadsmart,,united states,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
biofourmis,,united states,,,,2015,,,,,,health,,,,,,,,,
yubi,,india,,,,2017,,,,,,fintech,,,,,,,,,
cointracker,,united states,,,,2017,,,,,,fintech,,,,,,,,,
lukka,,united states,,,,2014,,,,,,fintech,,,,,,,,,
optibus,,israel,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
itrustcapital,,united states,,,,2018,,,,,,fintech,,,,,,,,,
tungee,,china,,,,2016,,,,,,artificial intelligence,,,,,,,,,
distrokid,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
yugabyte,,united states,,,,2016,,,,,,data management & analytics,,,,,,,,,
manner,,china,,,,2015,,,,,,other,,,,,,,,,
domestika,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
flock freight,,united states,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
linktree,,australia,,,,2016,,,,,,internet software & services,,,,,,,,,
insightec,,israel,,,,1999,,,,,,health,,,,,,,,,
betterment,,united states,,,,2010,,,,,,fintech,,,,,,,,,
heartflow,,united states,,,,2007,,,,,,health,,,,,,,,,
konfio,,mexico,,,,2013,,,,,,fintech,,,,,,,,,
everly health,,united states,,,,2015,,,,,,health,,,,,,,,,
talkingdata,,china,,,,2013,,,,,,mobile & telecommunications,,,,,,,,,
mastercontrol,,united states,,,,1993,,,,,,health,,,,,,,,,
travelperk,,spain,,,,2015,,,,,,travel,,,,,,,,,
alzheon,,united states,,,,2013,,,,,,health,,,,,,,,,
shiprocket,,india,,,,2012,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
tongdun technology,,china,,,,2013,,,,,,cybersecurity,,,,,,,,,
gpclub,,south korea,,,,2003,,,,,,other,,,,,,,,,
flipboard,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
unisound,,china,,,,2012,,,,,,artificial intelligence,,,,,,,,,
athletic greens,,united states,,,,2010,,,,,,health,,,,,,,,,
ridi,,south korea,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
yaoshibang,,china,,,,2015,,,,,,health,,,,,,,,,
epirus,,united states,,,,2018,,,,,,other,,,,,,,,,
jaguar microsystems,,china,,,,2020,,,,,,hardware,,,,,,,,,
signifyd,,united states,,,,2011,,,,,,fintech,,,,,,,,,
motorway,,united kingdom,,,,2017,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
deepblue technology,,china,,,,2014,,,,,,artificial intelligence,,,,,,,,,
klook,,hong kong,,,,2014,,,,,,travel,,,,,,,,,
neon,,brazil,,,,,,,,,,fintech,,,,,,,,,
panther labs,,united states,,,,2018,,,,,,cybersecurity,,,,,,,,,
nimble rx,,united states,,,,2014,,,,,,health,,,,,,,,,
movable ink,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
tripledot,,united kingdom,,,,2017,,,,,,mobile & telecommunications,,,,,,,,,
scalable capital,,germany,,,,2014,,,,,,fintech,,,,,,,,,
videoamp,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
salt security,,united states,,,,2016,,,,,,cybersecurity,,,,,,,,,
astranis space technologies,,united states,,,,2015,,,,,,mobile & telecommunications,,,,,,,,,
degreed,,united states,,,,2012,,,,,,edtech,,,,,,,,,
phenom people,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
stash,,united states,,,,2015,,,,,,fintech,,,,,,,,,
onecard,,india,,,,2019,,,,,,fintech,,,,,,,,,
coda,,united states,,,,,,,,,,internet software & services,,,,,,,,,
boat,,india,,,,2016,,,,,,consumer & retail,,,,,,,,,
rad power bikes,,united states,,,,2007,,,,,,auto & transportation,,,,,,,,,
paddle,,united kingdom,,,,2012,,,,,,fintech,,,,,,,,,
rebel foods,,india,,,,2011,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
clarify health,,united states,,,,2015,,,,,,health,,,,,,,,,
bucketplace,,south korea,,,,2014,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
yotpo,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
the brandtech group,,united states,,,,,,,,,,other,,,,,,,,,
firebolt,,israel,,,,2019,,,,,,data management & analytics,,,,,,,,,
cabify,,spain,,,,2011,,,,,,auto & transportation,,,,,,,,,
envoy,,united states,,,,2020,,,,,,internet software & services,,,,,,,,,
koudai,,china,,,,2010,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
kong,,united states,,,,2007,,,,,,internet software & services,,,,,,,,,
away,,united states,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
symphony,,united states,,,,2014,,,,,,fintech,,,,,,,,,
hive box,,china,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
yidian zixun,,china,,,,2021,,,,,,mobile & telecommunications,,,,,,,,,
epidemic sound,,sweden,,,,2009,,,,,,internet software & services,,,,,,,,,
deliverect,,belgium,,,,2018,,,,,,fintech,,,,,,,,,
papa,,united states,,,,2016,,,,,,health,,,,,,,,,
amagi,,india,,,,2008,,,,,,internet software & services,,,,,,,,,
sparkcognition,,united states,,,,2013,,,,,,artificial intelligence,,,,,,,,,
sondermind,,united states,,,,2014,,,,,,health,,,,,,,,,
figment,,canada,,,,2018,,,,,,internet software & services,,,,,,,,,
ouyeel,,china,,,,2015,,,,,,internet software & services,,,,,,,,,
m1,,united states,,,,2015,,,,,,fintech,,,,,,,,,
justworks,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
vts,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
aleo,,united states,,,,2019,,,,,,cybersecurity,,,,,,,,,
yipin shengxian,,china,,,,2017,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
valgen medtech,,china,,,,2015,,,,,,health,,,,,,,,,
bordrin motors,,china,,,,2016,,,,,,auto & transportation,,,,,,,,,
shukun technology,,china,,,,2017,,,,,,artificial intelligence,,,,,,,,,
arcadia,,united states,,,,2014,,,,,,other,,,,,,,,,
dock,,brazil,,,,1997,,,,,,fintech,,,,,,,,,
boba,,united states,,,,2021,,,,,,fintech,,,,,,,,,
veho,,united states,,,,2016,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
upside,,united states,,,,2016,,,,,,mobile & telecommunications,,,,,,,,,
temporal,,united states,,,,2019,,,,,,internet software & services,,,,,,,,,
elasticrun,,india,,,,2016,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
juma peisong,,china,,,,2011,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
5ire,,united kingdom,,,,2021,,,,,,internet software & services,,,,,,,,,
coocaa,,china,,,,2006,,,,,,hardware,,,,,,,,,
prometheus,,united states,,,,2018,,,,,,other,,,,,,,,,
einride,,sweden,,,,2016,,,,,,auto & transportation,,,,,,,,,
gymshark,,united kingdom,,,,2012,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
fabric,,united states,,,,2017,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
mashgin,,united states,,,,2014,,,,,,artificial intelligence,,,,,,,,,
veriff,,estonia,,,,2015,,,,,,artificial intelligence,,,,,,,,,
zeta,,united states,,,,2015,,,,,,fintech,,,,,,,,,
spendesk,,france,,,,2015,,,,,,fintech,,,,,,,,,
il makiage,,united states,,,,2018,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
airbyte,,united states,,,,2020,,,,,,internet software & services,,,,,,,,,
storedot,,israel,,,,2012,,,,,,other,,,,,,,,,
athelas,,united states,,,,2016,,,,,,health,,,,,,,,,
olist,,brazil,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
curefit,,india,,,,2016,,,,,,health,,,,,,,,,
lusha,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
coinlist,,united states,,,,2017,,,,,,fintech,,,,,,,,,
candycom,,united states,,,,2021,,,,,,internet software & services,,,,,,,,,
paradox,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
built,,united states,,,,2015,,,,,,internet software & services,,,,,,,,,
ascend money,,thailand,,,,2013,,,,,,fintech,,,,,,,,,
andela,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
1047 games,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
matillion,,united kingdom,,,,2011,,,,,,data management & analytics,,,,,,,,,
persona,,united states,,,,2018,,,,,,cybersecurity,,,,,,,,,
culture amp,,australia,,,,2011,,,,,,internet software & services,,,,,,,,,
taxbit,,united states,,,,2018,,,,,,fintech,,,,,,,,,
pacaso,,united states,,,,2020,,,,,,fintech,,,,,,,,,
impactcom,,united states,,,,2008,,,,,,internet software & services,,,,,,,,,
yunquna,,china,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
notco,,chile,,,,2015,,,,,,consumer & retail,,,,,,,,,
next silicon,,israel,,,,2018,,,,,,hardware,,,,,,,,,
snapdocs,,united states,,,,2012,,,,,,fintech,,,,,,,,,
smartrecruiters,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
chipper cash,,united states,,,,2017,,,,,,fintech,,,,,,,,,
idme,,united states,,,,2010,,,,,,cybersecurity,,,,,,,,,
uplight,,united states,,,,2019,,,,,,other,,,,,,,,,
k health,,united states,,,,2016,,,,,,health,,,,,,,,,
strava,,united states,,,,2009,,,,,,internet software & services,,,,,,,,,
zenoti,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
ledger,,france,,,,2014,,,,,,hardware,,,,,,,,,
collective health,,united states,,,,2013,,,,,,fintech,,,,,,,,,
yijiupi,,china,,,,2014,,,,,,consumer & retail,,,,,,,,,
dt dream,,china,,,,2015,,,,,,data management & analytics,,,,,,,,,
cambridge mobile telematics,,united states,,,,2010,,,,,,auto & transportation,,,,,,,,,
xiaozhu,,china,,,,2012,,,,,,travel,,,,,,,,,
jolly information technology,,china,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
changingedu,,china,,,,,,,,,,edtech,,,,,,,,,
tujia,,china,,,,2015,,,,,,travel,,,,,,,,,
mu sigma,,united states,,,,2004,,,,,,data management & analytics,,,,,,,,,
gett,,united kingdom,,,,2010,,,,,,auto & transportation,,,,,,,,,
mofang living,,china,,,,2009,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
orna therapeutics,,united states,,,,2019,,,,,,health,,,,,,,,,
first mode,,united states,,,,2018,,,,,,other,,,,,,,,,
kushki,,ecuador,,,,2015,,,,,,fintech,,,,,,,,,
openweb,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
carzone,,china,,,,,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
jasper,,united states,,,,2020,,,,,,artificial intelligence,,,,,,,,,
bilt rewards,,united states,,,,2021,,,,,,fintech,,,,,,,,,
wenheyou,,china,,,,2013,,,,,,other,,,,,,,,,
fresh life style supply chain management,,china,,,,2016,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
baiwang,,china,,,,2015,,,,,,fintech,,,,,,,,,
loom,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
icon 3d,,united states,,,,2018,,,,,,hardware,,,,,,,,,
ximalaya fm,,china,,,,2012,,,,,,mobile & telecommunications,,,,,,,,,
galaxyspace,,china,,,,2016,,,,,,mobile & telecommunications,,,,,,,,,
iluvatar corex,,china,,,,2015,,,,,,hardware,,,,,,,,,
alloy,,united states,,,,2015,,,,,,fintech,,,,,,,,,
promasidor holdings,,south africa,,,,1979,,,,,,consumer & retail,,,,,,,,,
nord security,,lithuania,,,,2012,,,,,,cybersecurity,,,,,,,,,
pave,,united states,,,,2019,,,,,,internet software & services,,,,,,,,,
kitopi,,united arab emirates,,,,2018,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
vanta,,united states,,,,2016,,,,,,cybersecurity,,,,,,,,,
truepill,,united states,,,,2016,,,,,,health,,,,,,,,,
wayflyer,,ireland,,,,2019,,,,,,fintech,,,,,,,,,
mercury,,united states,,,,2019,,,,,,fintech,,,,,,,,,
asapp,,united states,,,,2014,,,,,,artificial intelligence,,,,,,,,,
generate biomedicines,,united states,,,,2018,,,,,,health,,,,,,,,,
magic eden,,united states,,,,2021,,,,,,fintech,,,,,,,,,
ezcater,,united states,,,,2007,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
homelight,,united states,,,,2012,,,,,,fintech,,,,,,,,,
smarthr,,japan,,,,2013,,,,,,fintech,,,,,,,,,
cognite,,norway,,,,2016,,,,,,data management & analytics,,,,,,,,,
cresta,,united states,,,,2017,,,,,,artificial intelligence,,,,,,,,,
extend,,united states,,,,2021,,,,,,fintech,,,,,,,,,
clio,,canada,,,,2008,,,,,,internet software & services,,,,,,,,,
safetyculture,,australia,,,,2004,,,,,,internet software & services,,,,,,,,,
monte carlo,,united states,,,,2019,,,,,,artificial intelligence,,,,,,,,,
capitolis,,united states,,,,2017,,,,,,fintech,,,,,,,,,
clari,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
cao cao mobility,,china,,,,2015,,,,,,auto & transportation,,,,,,,,,
afiniti,,bermuda,,,,2006,,,,,,artificial intelligence,,,,,,,,,
infinidat,,united states,,,,2011,,,,,,hardware,,,,,,,,,
tonal,,united states,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
dealshare,,india,,,,2018,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
transcarent,,united states,,,,2020,,,,,,health,,,,,,,,,
solarisbank,,germany,,,,2016,,,,,,fintech,,,,,,,,,
jusfoun big data,,china,,,,2010,,,,,,data management & analytics,,,,,,,,,
optimism,,united states,,,,2019,,,,,,internet software & services,,,,,,,,,
spotter,,united states,,,,2019,,,,,,fintech,,,,,,,,,
zenbusiness,,united states,,,,2015,,,,,,fintech,,,,,,,,,
h2oai,,united states,,,,2012,,,,,,artificial intelligence,,,,,,,,,
reltio,,united states,,,,2011,,,,,,data management & analytics,,,,,,,,,
circleci,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
dragos,,united states,,,,2016,,,,,,cybersecurity,,,,,,,,,
finaccel,,singapore,,,,2015,,,,,,fintech,,,,,,,,,
redesign health,,united states,,,,2018,,,,,,health,,,,,,,,,
multiverse,,united kingdom,,,,2016,,,,,,edtech,,,,,,,,,
zhubajie,,china,,,,,,,,,,internet software & services,,,,,,,,,
front,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
unite us,,united states,,,,2014,,,,,,health,,,,,,,,,
incredible health,,united states,,,,2017,,,,,,health,,,,,,,,,
pax,,united states,,,,2007,,,,,,consumer & retail,,,,,,,,,
dispatchhealth,,united states,,,,2013,,,,,,health,,,,,,,,,
carsome,,malaysia,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
harry's,,united states,,,,2013,,,,,,consumer & retail,,,,,,,,,
alphasense,,united states,,,,2011,,,,,,artificial intelligence,,,,,,,,,
crusoe,,united states,,,,2018,,,,,,internet software & services,,,,,,,,,
orca security,,united states,,,,2019,,,,,,cybersecurity,,,,,,,,,
wave,,senegal,,,,,,,,,,fintech,,,,,,,,,
uniswap,,united states,,,,2018,,,,,,fintech,,,,,,,,,
productboard,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
tessera therapeutics,,united states,,,,2018,,,,,,health,,,,,,,,,
trulioo,,canada,,,,2011,,,,,,cybersecurity,,,,,,,,,
vestiaire collective,,france,,,,2009,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
spinny,,india,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
cambrian biopharma,,united states,,,,2019,,,,,,health,,,,,,,,,
aiways,,china,,,,2017,,,,,,auto & transportation,,,,,,,,,
datastax,,united states,,,,2010,,,,,,data management & analytics,,,,,,,,,
fullstory,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
slice,,india,,,,2020,,,,,,fintech,,,,,,,,,
megazone,,south korea,,,,1998,,,,,,internet software & services,,,,,,,,,
material bank,,united states,,,,2018,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
diamond foundry,,united states,,,,2012,,,,,,other,,,,,,,,,
zocdoc,,united states,,,,2007,,,,,,health,,,,,,,,,
acorns,,united states,,,,2012,,,,,,fintech,,,,,,,,,
coinswitch kuber,,india,,,,2017,,,,,,fintech,,,,,,,,,
edaili,,china,,,,,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
mx technologies,,united states,,,,,,,,,,fintech,,,,,,,,,
concertai,,united states,,,,2017,,,,,,artificial intelligence,,,,,,,,,
ankorstore,,france,,,,2019,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
solugen,,united states,,,,2016,,,,,,other,,,,,,,,,
geek,,china,,,,2015,,,,,,hardware,,,,,,,,,
rimac automobili,,croatia,,,,2009,,,,,,auto & transportation,,,,,,,,,
hugging face,,united states,,,,2016,,,,,,artificial intelligence,,,,,,,,,
rox motor,,china,,,,2021,,,,,,auto & transportation,,,,,,,,,
upgrad,,india,,,,2015,,,,,,edtech,,,,,,,,,
opentrons,,united states,,,,2016,,,,,,hardware,,,,,,,,,
cloudinary,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
pax8,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
thatgamecompany,,united states,,,,2006,,,,,,internet software & services,,,,,,,,,
apus group,,china,,,,2014,,,,,,mobile & telecommunications,,,,,,,,,
lunar,,denmark,,,,2015,,,,,,fintech,,,,,,,,,
enovate,,china,,,,2015,,,,,,auto & transportation,,,,,,,,,
lightricks,,israel,,,,2013,,,,,,artificial intelligence,,,,,,,,,
dremio,,united states,,,,2015,,,,,,data management & analytics,,,,,,,,,
roofstock,,united states,,,,2015,,,,,,fintech,,,,,,,,,
fenbi education,,china,,,,2015,,,,,,edtech,,,,,,,,,
volocopter,,germany,,,,2011,,,,,,auto & transportation,,,,,,,,,
zigbang,,south korea,,,,2010,,,,,,mobile & telecommunications,,,,,,,,,
exotec,,france,,,,2015,,,,,,hardware,,,,,,,,,
trax,,singapore,,,,2010,,,,,,artificial intelligence,,,,,,,,,
devo technology,,united states,,,,2011,,,,,,data management & analytics,,,,,,,,,
certik,,united states,,,,2018,,,,,,cybersecurity,,,,,,,,,
salsify,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
akulaku,,indonesia,,,,2014,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
ltk,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
verbit,,united states,,,,2016,,,,,,artificial intelligence,,,,,,,,,
everlaw,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
tier,,germany,,,,2018,,,,,,travel,,,,,,,,,
netlify,,united states,,,,,,,,,,internet software & services,,,,,,,,,
sword health,,united states,,,,2015,,,,,,health,,,,,,,,,
starkware,,israel,,,,2017,,,,,,cybersecurity,,,,,,,,,
zilch,,united kingdom,,,,2018,,,,,,fintech,,,,,,,,,
clickhouse,,united states,,,,2021,,,,,,data management & analytics,,,,,,,,,
modern treasury,,united states,,,,2018,,,,,,fintech,,,,,,,,,
misfits market,,united states,,,,2018,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
advance intelligence group,,singapore,,,,2016,,,,,,artificial intelligence,,,,,,,,,
magic leap,,united states,,,,2010,,,,,,hardware,,,,,,,,,
spring health,,united states,,,,2016,,,,,,health,,,,,,,,,
black sesame technologies,,china,,,,2016,,,,,,artificial intelligence,,,,,,,,,
mynt,,philippines,,,,2015,,,,,,fintech,,,,,,,,,
smartnews,,japan,,,,2012,,,,,,mobile & telecommunications,,,,,,,,,
apeel sciences,,united states,,,,2012,,,,,,other,,,,,,,,,
mural,,united states,,,,2022,,,,,,internet software & services,,,,,,,,,
opay,,nigeria,,,,2018,,,,,,fintech,,,,,,,,,
ocsial,,luxembourg,,,,2012,,,,,,other,,,,,,,,,
xtalpi,,china,,,,2014,,,,,,artificial intelligence,,,,,,,,,
loggi,,brazil,,,,2013,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
aviatrix,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
divvy homes,,united states,,,,2017,,,,,,fintech,,,,,,,,,
iterable,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
beisen,,china,,,,2002,,,,,,internet software & services,,,,,,,,,
pipe,,united states,,,,2019,,,,,,fintech,,,,,,,,,
bunq,,netherlands,,,,2013,,,,,,fintech,,,,,,,,,
payfit,,united kingdom,,,,2016,,,,,,fintech,,,,,,,,,
clip,,mexico,,,,2012,,,,,,fintech,,,,,,,,,
kajabi,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
kry,,sweden,,,,2014,,,,,,health,,,,,,,,,
earnix,,israel,,,,2001,,,,,,fintech,,,,,,,,,
clearco,,canada,,,,2015,,,,,,fintech,,,,,,,,,
isn,,united states,,,,2001,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
virta health,,united states,,,,2015,,,,,,health,,,,,,,,,
xingyun group,,china,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
druva,,united states,,,,2007,,,,,,data management & analytics,,,,,,,,,
ethos,,united states,,,,,,,,,,fintech,,,,,,,,,
guoquan shihui,,china,,,,2017,,,,,,consumer & retail,,,,,,,,,
keep,,china,,,,2014,,,,,,internet software & services,,,,,,,,,
hive,,united states,,,,2013,,,,,,artificial intelligence,,,,,,,,,
redis labs,,united states,,,,2011,,,,,,data management & analytics,,,,,,,,,
appsflyer,,united states,,,,2011,,,,,,mobile & telecommunications,,,,,,,,,
unqork,,united states,,,,2017,,,,,,fintech,,,,,,,,,
kujiale,,china,,,,2011,,,,,,internet software & services,,,,,,,,,
mafengwo,,china,,,,2010,,,,,,travel,,,,,,,,,
4paradigm,,china,,,,2015,,,,,,artificial intelligence,,,,,,,,,
quora,,united states,,,,2009,,,,,,internet software & services,,,,,,,,,
blablacar,,france,,,,2006,,,,,,auto & transportation,,,,,,,,,
tubatucom,,china,,,,,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
preferred networks,,japan,,,,2014,,,,,,artificial intelligence,,,,,,,,,
kaseya,,united states,,,,2000,,,,,,cybersecurity,,,,,,,,,
avant,,united states,,,,2012,,,,,,artificial intelligence,,,,,,,,,
calm,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
huimin,,china,,,,2013,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
mysten labs,,united states,,,,2021,,,,,,internet software & services,,,,,,,,,
drata,,united states,,,,2020,,,,,,cybersecurity,,,,,,,,,
