name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
air france-klm sa,,france,,,,,,3096000000,,,,,,,,
turquoise hill resources ltd,,canada,,,,,,3100000000,,,,,,,,
cvb financial,,usa,,,,,,3099000000,,,,,,,,
ningbo xusheng auto technology,,china,,,,,,3104000000,,,,,,,,
alpargatas,,brazil,,,,,,3094000000,,,,,,,,
rent-a-center,,usa,,,,,,3086000000,,,,,,,,
cerence,,usa,,,,,,3094000000,,,,,,,,
countryside properties,,uk,,,,,,3094000000,,,,,,,,
sundrug,,japan,,,,,,3086000000,,,,,,,,
casio computer,,japan,,,,,,3085000000,,,,,,,,
allwinnertech technology,,china,,,,,,3091000000,,,,,,,,
pets at home group,,uk,,,,,,3089000000,,,,,,,,
southern california gas company pfd ser a 6%,,usa,,,,,,3093000000,,,,,,,,
kennametal,,usa,,,,,,3093000000,,,,,,,,
pingdingshan tianan coal mining,,china,,,,,,3088000000,,,,,,,,
technipfmc,,uk,,,,,,3087000000,,,,,,,,
sichuan shuangma cement co ltd,,china,,,,,,3089000000,,,,,,,,
main street capital corporation,,usa,,,,,,3089000000,,,,,,,,
guangzhou wondfo biotech,,china,,,,,,3094000000,,,,,,,,
jm ab publ,,sweden,,,,,,3089000000,,,,,,,,
st joe company,,usa,,,,,,3087000000,,,,,,,,
cnx resources corporation,,usa,,,,,,3094000000,,,,,,,,
forward air corporation,,usa,,,,,,3086000000,,,,,,,,
vats liquor chain store management joint stock,,china,,,,,,3092000000,,,,,,,,
yingkou port liability,,china,,,,,,,,,,,,,,
itm power,,uk,,,,,,3077000000,,,,,,,,
arjo ab publ,,sweden,,,,,,3076000000,,,,,,,,
greentown service group,,china,,,,,,3078000000,,,,,,,,
duratex,,brazil,,,,,,,,,,,,,,
kinden corporation,,japan,,,,,,3076000000,,,,,,,,
meitetsu nagoya railroad,,japan,,,,,,3077000000,,,,,,,,
hemfosa fastigheter ab publ,,sweden,,,,,,,,,,,,,,
kuraray,,japan,,,,,,3082000000,,,,,,,,
tokyo tatemono,,japan,,,,,,3081000000,,,,,,,,
werner enterprises,,usa,,,,,,3077000000,,,,,,,,
uniti group,,usa,,,,,,3078000000,,,,,,,,
mips ab publ,,sweden,,,,,,3077000000,,,,,,,,
jiangsu pacific quartz co ltd,,china,,,,,,3084000000,,,,,,,,
emami,,india,,,,,,3073000000,,,,,,,,
alabama power company,,usa,,,,,,3069000000,,,,,,,,
ultra electronics holdings,,uk,,,,,,3070000000,,,,,,,,
ahlstrom-munksjo oyj,,finland,,,,,,,,,,,,,,
land and houses public company,,thailand,,,,,,3070000000,,,,,,,,
china wafer level csp,,china,,,,,,3070000000,,,,,,,,
tianjin zhong xin pharmaceutical group corporation,,china,,,,,,3065000000,,,,,,,,
the schiehallion fund limited,,uk,,,,,,3069000000,,,,,,,,
hongda xingye co ltd,,china,,,,,,3071000000,,,,,,,,
sina corporation,,china,,,,,,,,,,,,,,
jizhong energy resources,,china,,,,,,3073000000,,,,,,,,
hisense home appliances group,,china,,,,,,3074000000,,,,,,,,
51job,,china,,,,,,3061000000,,,,,,,,
zhejiang xinan chemical industrial group,,china,,,,,,3057000000,,,,,,,,
artisan partners asset management,,usa,,,,,,3058000000,,,,,,,,
sistema public joint stock financial corporation,,russia,,,,,,3061000000,,,,,,,,
nichirei corporation,,japan,,,,,,3062000000,,,,,,,,
synthorx,,usa,,,,,,,,,,,,,,
frontier group holdings inc,,usa,,,,,,3063000000,,,,,,,,
coromandel international,,india,,,,,,3059000000,,,,,,,,
credit bank of moscow public joint-stock company,,russia,,,,,,3059000000,,,,,,,,
lasalle logiport reit,,japan,,,,,,3059000000,,,,,,,,
bper banca,,italy,,,,,,3061000000,,,,,,,,
nyfosa ab publ,,sweden,,,,,,3059000000,,,,,,,,
cannae holdings,,usa,,,,,,3061000000,,,,,,,,
national standard india,,india,,,,,,3056000000,,,,,,,,
tilray,,canada,,,,,,3047000000,,,,,,,,
tuya inc,,china,,,,,,3045000000,,,,,,,,
hypera,,brazil,,,,,,3053000000,,,,,,,,
conzzeta ag,,switzerland,,,,,,,,,,,,,,
new india assurance company,,india,,,,,,3047000000,,,,,,,,
rosseti,,russia,,,,,,3047000000,,,,,,,,
worldwide healthcare trust,,uk,,,,,,3051000000,,,,,,,,
shimamura,,japan,,,,,,3047000000,,,,,,,,
insmed,,usa,,,,,,3048000000,,,,,,,,
alpha bank,,greece,,,,,,3045000000,,,,,,,,
grupo sanborns sab de cv,,mexico,,,,,,3049000000,,,,,,,,
shanghai aerospace automobile electromechanical,,china,,,,,,3045000000,,,,,,,,
pfizer india,,india,,,,,,3037000000,,,,,,,,
commvault systems,,usa,,,,,,3035000000,,,,,,,,
bgrimm power public company,,thailand,,,,,,3039000000,,,,,,,,
port of tauranga,,new zealand,,,,,,3035000000,,,,,,,,
kewpie corporation,,japan,,,,,,3035000000,,,,,,,,
db insurance,,south korea,,,,,,3035000000,,,,,,,,
leader harmonious drive systeco ltd,,china,,,,,,3036000000,,,,,,,,
bank of xi'an,,china,,,,,,3043000000,,,,,,,,
avista corporation,,usa,,,,,,3042000000,,,,,,,,
frasers logistics & industrial trust,,singapore,,,,,,,,,,,,,,
shenzhen fastprint circuit tech,,china,,,,,,3043000000,,,,,,,,
jiangsu akcome science and technology,,china,,,,,,3039000000,,,,,,,,
e2open parent holdings inc,,usa,,,,,,3039000000,,,,,,,,
swissquote group holding ltd,,switzerland,,,,,,3039000000,,,,,,,,
jinyu bio-technology,,china,,,,,,3041000000,,,,,,,,
inner mongolia first machinery group,,china,,,,,,3042000000,,,,,,,,
thermax,,india,,,,,,3044000000,,,,,,,,
h&r real estate investment trust,,canada,,,,,,3031000000,,,,,,,,
hembla ab publ,,sweden,,,,,,,,,,,,,,
champion real estate investment trust,,hong kong,,,,,,3029000000,,,,,,,,
zenkoku hosho,,japan,,,,,,3025000000,,,,,,,,
nolato ab publ,,sweden,,,,,,3030000000,,,,,,,,
j & j snack foods,,usa,,,,,,3027000000,,,,,,,,
keshun waterproof technology,,china,,,,,,3030000000,,,,,,,,
wisconsin electric power company pfd 360%,,,,,,,,3029000000,,,,,,,,
keppel reit,,singapore,,,,,,3026000000,,,,,,,,
befesa,,luxembourg,,,,,,3027000000,,,,,,,,
opko health,,usa,,,,,,3032000000,,,,,,,,
lee and man paper manufacturing,,china,,,,,,3023000000,,,,,,,,
ansell,,australia,,,,,,3016000000,,,,,,,,
mantech international corporation,,usa,,,,,,3023000000,,,,,,,,
chengzhi shareholding,,china,,,,,,3018000000,,,,,,,,
cofco capital holdings,,china,,,,,,3015000000,,,,,,,,
lem holding sa,,switzerland,,,,,,3015000000,,,,,,,,
prestige consumer healthcare,,usa,,,,,,3022000000,,,,,,,,
metcash,,australia,,,,,,3016000000,,,,,,,,
pt berkah beton sadaya tbk,,indonesia,,,,,,3018000000,,,,,,,,
arctech solar holding co ltd,,china,,,,,,3005000000,,,,,,,,
sabre corporation,,usa,,,,,,3008000000,,,,,,,,
osotspa public company,,thailand,,,,,,3011000000,,,,,,,,
dfds a/s,,denmark,,,,,,3009000000,,,,,,,,
argan sa,,france,,,,,,3013000000,,,,,,,,
rambus,,usa,,,,,,3012000000,,,,,,,,
devyani international limited,,india,,,,,,3011000000,,,,,,,,
af poyry ab publ,,sweden,,,,,,2997000000,,,,,,,,
horten ag,,germany,,,,,,,,,,,,,,
citic heavy industries,,china,,,,,,2999000000,,,,,,,,
outokumpu oyj,,finland,,,,,,3004000000,,,,,,,,
dar al arkan real estate development company,,saudi arabia,,,,,,2995000000,,,,,,,,
sinomine resource group,,china,,,,,,2995000000,,,,,,,,
helmerich & payne,,usa,,,,,,3000000000,,,,,,,,
zhongshan broad-ocean motor,,china,,,,,,2995000000,,,,,,,,
xiamen kingdomway group company,,china,,,,,,2995000000,,,,,,,,
dream industrial real estate investment trust,,canada,,,,,,3002000000,,,,,,,,
shenzhen expressway company,,china,,,,,,2995000000,,,,,,,,
triumph bancorp,,usa,,,,,,2996000000,,,,,,,,
irhythm technologies,,usa,,,,,,3000000000,,,,,,,,
aptus value housing finance india limited,,india,,,,,,,,,,,,,,
veon,,netherlands,,,,,,2991000000,,,,,,,,
african rainbow minerals,,south africa,,,,,,2994000000,,,,,,,,
quakesafe technologies,,china,,,,,,2989000000,,,,,,,,
public joint stock oil company bashneft,,russia,,,,,,2985000000,,,,,,,,
keppel dc reit,,singapore,,,,,,2987000000,,,,,,,,
investec bank,,south africa,,,,,,,,,,,,,,
tan chong international,,hong kong,,,,,,2985000000,,,,,,,,
osterreichische post ag,,austria,,,,,,2989000000,,,,,,,,
wistron corporation,,taiwan,,,,,,2991000000,,,,,,,,
wemakeprice,,south korea,,,,,,,,,,,,,,
aavas financiers limited,,india,,,,,,2990000000,,,,,,,,
simcere pharmaceutical group limited,,china,,,,,,2990000000,,,,,,,,
xiamen xiangyu,,china,,,,,,2985000000,,,,,,,,
valaris,,uk,,,,,,2985000000,,,,,,,,
royal bafokeng platinum,,south africa,,,,,,2985000000,,,,,,,,
asos,,uk,,,,,,2984000000,,,,,,,,
energisa,,brazil,,,,,,2980000000,,,,,,,,
compania cervecerias unidas,,chile,,,,,,2984000000,,,,,,,,
integral ad science holding corp,,usa,,,,,,2983000000,,,,,,,,
sino wealth electronic,,china,,,,,,2982000000,,,,,,,,
lao feng xiang,,china,,,,,,2980000000,,,,,,,,
summit industrial income reit,,canada,,,,,,2982000000,,,,,,,,
covivio hotels societe anonyme,,france,,,,,,2979000000,,,,,,,,
china railway hi-tech industry corporation,,china,,,,,,2976000000,,,,,,,,
gestamp automocion,,spain,,,,,,2978000000,,,,,,,,
transalta corporation,,canada,,,,,,2979000000,,,,,,,,
nantong jianghai capacitor,,china,,,,,,2975000000,,,,,,,,
sany heavy equipment international holdings company,,china,,,,,,2968000000,,,,,,,,
pt semen indonesia persero tbk,,indonesia,,,,,,2969000000,,,,,,,,
jiangsu nata opto-electronic material,,china,,,,,,2971000000,,,,,,,,
bayer cropscience,,india,,,,,,2968000000,,,,,,,,
bank of jinzhou co ltd,,china,,,,,,2973000000,,,,,,,,
sesa,,italy,,,,,,2970000000,,,,,,,,
petro rio,,brazil,,,,,,2966000000,,,,,,,,
agl energy,,australia,,,,,,2969000000,,,,,,,,
toyoda gosei,,japan,,,,,,2970000000,,,,,,,,
cytokinetics,,usa,,,,,,2966000000,,,,,,,,
linde india,,india,,,,,,2970000000,,,,,,,,
shikun & binui,,israel,,,,,,2967000000,,,,,,,,
indian hotels company,,india,,,,,,2968000000,,,,,,,,
kingclean electric coltd,,china,,,,,,2972000000,,,,,,,,
china datang corporation renewable power,,china,,,,,,2965000000,,,,,,,,
pt bank harda internasional tbk,,indonesia,,,,,,2973000000,,,,,,,,
amorepacific group,,south korea,,,,,,2957000000,,,,,,,,
daiwa office investment corporation,,japan,,,,,,2957000000,,,,,,,,
bystronic ag,,switzerland,,,,,,2958000000,,,,,,,,
america great health,,usa,,,,,,2955000000,,,,,,,,
china enterprise company,,china,,,,,,2961000000,,,,,,,,
caledonia investments,,uk,,,,,,2963000000,,,,,,,,
jingjin environmental protection,,china,,,,,,2957000000,,,,,,,,
zhongyu gas holdings,,hong kong,,,,,,2957000000,,,,,,,,
sunac services holdings limited,,china,,,,,,2952000000,,,,,,,,
kce electronics public company,,thailand,,,,,,2948000000,,,,,,,,
daqo new energy,,china,,,,,,2947000000,,,,,,,,
akeso inc,,china,,,,,,2949000000,,,,,,,,
seibu holdings,,japan,,,,,,2954000000,,,,,,,,
nippon life india asset management,,india,,,,,,2950000000,,,,,,,,
viscofan,,spain,,,,,,2953000000,,,,,,,,
close brothers group,,uk,,,,,,2954000000,,,,,,,,
arabian centres company,,saudi arabia,,,,,,2954000000,,,,,,,,
adama,,china,,,,,,2948000000,,,,,,,,
guangdong shunkong development co ltd,,china,,,,,,2953000000,,,,,,,,
calamos strategic total return fund,,usa,,,,,,2945000000,,,,,,,,
beijing capital international airport company,,china,,,,,,2947000000,,,,,,,,
hilltop holdings,,usa,,,,,,2945000000,,,,,,,,
fulton financial corporation,,usa,,,,,,2949000000,,,,,,,,
boya bio-pharmaceutical group,,china,,,,,,2946000000,,,,,,,,
donlinks international investment,,china,,,,,,2946000000,,,,,,,,
qianhe condiment and food,,china,,,,,,2953000000,,,,,,,,
hufvudstaden ab publ,,sweden,,,,,,2943000000,,,,,,,,
aimmune therapeutics,,usa,,,,,,,,,,,,,,
1life healthcare inc,,usa,,,,,,2940000000,,,,,,,,
mitsui fudosan logistics park,,japan,,,,,,2937000000,,,,,,,,
adapthealth,,usa,,,,,,2942000000,,,,,,,,
ebro foods,,spain,,,,,,2944000000,,,,,,,,
krispy kreme inc,,usa,,,,,,2939000000,,,,,,,,
eoptolink technology,,china,,,,,,2938000000,,,,,,,,
zhejiang jinke culture industry,,china,,,,,,2942000000,,,,,,,,
china evergrande group,,china,,,,,xia haijun,2928000000,,,,,,,,
itron,,usa,,,,,,2933000000,,,,,,,,
shanghai huayi group corporation,,china,,,,,,2927000000,,,,,,,,
downer edi,,australia,,,,,,2930000000,,,,,,,,
iheartmedia,,usa,,,,,,2928000000,,,,,,,,
walsin technology corporation,,taiwan,,,,,,2931000000,,,,,,,,
the a2 milk company,,new zealand,,,,,,2926000000,,,,,,,,
casino guichard-perrachon societe anonyme,,france,,,,,,2928000000,,,,,,,,
greif,,usa,,,,,,2927000000,,,,,,,,
worthington industries,,usa,,,,,,2929000000,,,,,,,,
zhongtian financial group company,,china,,,,,,2931000000,,,,,,,,
south jersey industries,,usa,,,,,,2928000000,,,,,,,,
jiangsu changshu rural commercial bank,,china,,,,,,2929000000,,,,,,,,
chengdu kanghong pharmaceuticals group co ltd,,china,,,,,,2925000000,,,,,,,,
joyoung,,china,,,,,,2929000000,,,,,,,,
dingdong cayman ltd,,china,,,,,,2915000000,,,,,,,,
marathon patent group,,usa,,,,,,2924000000,,,,,,,,
corporation bank,,india,,,,,,,,,,,,,,
fondul proprietatea sa,,romania,,,,,,2921000000,,,,,,,,
medacta group sa,,switzerland,,,,,,2918000000,,,,,,,,
mge energy,,usa,,,,,,2918000000,,,,,,,,
com7 public company,,thailand,,,,,,2922000000,,,,,,,,
freightways,,new zealand,,,,,,2918000000,,,,,,,,
xiamen bank co ltd,,china,,,,,,2907000000,,,,,,,,
bin dawood holding company,,saudi arabia,,,,,,2914000000,,,,,,,,
vidrala,,spain,,,,,,2905000000,,,,,,,,
pandox ab publ,,sweden,,,,,,2912000000,,,,,,,,
iwatani corporation,,japan,,,,,,2907000000,,,,,,,,
beijing geoenviron engineering & technology,,china,,,,,,2909000000,,,,,,,,
newland digital technology,,china,,,,,,2905000000,,,,,,,,
hunan zhongke electric,,china,,,,,,2905000000,,,,,,,,
hisense visual technology,,china,,,,,,2911000000,,,,,,,,
shenzhen changhong technology,,china,,,,,,2913000000,,,,,,,,
legalzoomcom inc,,usa,,,,,,2895000000,,,,,,,,
usinas siderurgicas de minas gerais,,brazil,,,,,,2900000000,,,,,,,,
jmdc,,japan,,,,,,2895000000,,,,,,,,
chugoku electric power,,japan,,,,,,2903000000,,,,,,,,
abm industries incorporated,,usa,,,,,,2904000000,,,,,,,,
shangri-la asia,,hong kong,,,,,,2900000000,,,,,,,,
shangri-la asia limited,,hong kong,,,,,,2901000000,,,,,,,,
kontoor brands,,usa,,,,,,2903000000,,,,,,,,
denka company,,japan,,,,,,2903000000,,,,,,,,
fortis healthcare,,india,,,,,,2900000000,,,,,,,,
relay therapeutics inc,,usa,,,,,,2896000000,,,,,,,,
shenzhen yinghe technology co ltd,,china,,,,,,2903000000,,,,,,,,
godrej industries,,india,,,,,,2898000000,,,,,,,,
troax group ab publ,,sweden,,,,,,2898000000,,,,,,,,
gansu shangfeng cement,,china,,,,,,2902000000,,,,,,,,
qatar aluminium manufacturing company qpsc,,qatar,,,,,,2902000000,,,,,,,,
shanghai haohai biological technology,,china,,,,,,2886000000,,,,,,,,
software aktiengesellschaft,,germany,,,,,,2888000000,,,,,,,,
yamazaki baking,,japan,,,,,,2885000000,,,,,,,,
abm industries,,usa,,,,,,2887000000,,,,,,,,
skylark holdings,,japan,,,,,,2894000000,,,,,,,,
ingevity corporation,,usa,,,,,,2891000000,,,,,,,,
shaanxi yanchang petroleum chemical engineering,,china,,,,,,2885000000,,,,,,,,
europcar mobility group,,france,,,,,,2890000000,,,,,,,,
uniqa insurance group ag,,austria,,,,,,2888000000,,,,,,,,
korea gas corporation,,south korea,,,,,,2887000000,,,,,,,,
vinati organics,,india,,,,,,2894000000,,,,,,,,
albany international,,usa,,,,,,2894000000,,,,,,,,
chengdu xingrong environment,,china,,,,,,2892000000,,,,,,,,
shandong head,,china,,,,,,2889000000,,,,,,,,
freedom holdings inc,,kazakhstan,,,,,,2886000000,,,,,,,,
sirius international insurance group,,bermuda,,,,,,2894000000,,,,,,,,
lecron industrial development group co ltd,,china,,,,,,2882000000,,,,,,,,
instructure,,usa,,,,,,2877000000,,,,,,,,
yuexiu property company,,hong kong,,,,,,2882000000,,,,,,,,
carel industries,,italy,,,,,,2883000000,,,,,,,,
st galler kantonalbank ag,,switzerland,,,,,,2878000000,,,,,,,,
ramsay generale de sante sa,,france,,,,,,2884000000,,,,,,,,
kajaria ceramics,,india,,,,,,2884000000,,,,,,,,
henan zhongfu industrial coltd,,china,,,,,,2877000000,,,,,,,,
sbm offshore,,netherlands,,,,,,2871000000,,,,,,,,
hisamitsu pharmaceutical,,japan,,,,,,2870000000,,,,,,,,
keywords studios,,ireland,,,,,,2867000000,,,,,,,,
mercantile investment trust the,,uk,,,,,,2872000000,,,,,,,,
victrex,,uk,,,,,,2870000000,,,,,,,,
guodian changyuan electric power,,china,,,,,,2873000000,,,,,,,,
bank of qingdao,,china,,,,,,2867000000,,,,,,,,
central china securities,,china,,,,,,2869000000,,,,,,,,
guosheng financial holding,,china,,,,,,2869000000,,,,,,,,
maple leaf foods,,canada,,,,,,2870000000,,,,,,,,
unicaja banco,,spain,,,,,,2871000000,,,,,,,,
jolywood suzhou sunwatt,,china,,,,,,2874000000,,,,,,,,
enovix corporation,,usa,,,,,,2873000000,,,,,,,,
alm brand a/s,,denmark,,,,,,2871000000,,,,,,,,
jasmine telecom systepublic company,,thailand,,,,,,2871000000,,,,,,,,
hanmi science,,south korea,,,,,,2856000000,,,,,,,,
xinyu iron & steel co ltd,,china,,,,,,2858000000,,,,,,,,
akbank tas,,turkey,,,,,,2857000000,,,,,,,,
hang lung group,,hong kong,,,,,,2857000000,,,,,,,,
colony capital,,usa,,,,,,,,,,,,,,
alfresa holdings corporation,,japan,,,,,,2861000000,,,,,,,,
kainos group,,uk,,,,,,2861000000,,,,,,,,
kymera therapeutics inc,,usa,,,,,,2855000000,,,,,,,,
badger meter,,usa,,,,,,2860000000,,,,,,,,
patterson companies,,usa,,,,,,2863000000,,,,,,,,
cimc enric holdings,,china,,,,,,2862000000,,,,,,,,
gentherm,,usa,,,,,,2861000000,,,,,,,,
international bancshares corporation,,usa,,,,,,2860000000,,,,,,,,
ulvac,,japan,,,,,,2864000000,,,,,,,,
diagnosticos da america,,brazil,,,,,,2852000000,,,,,,,,
millicom international cellular,,luxembourg,,,,,,2847000000,,,,,,,,
software ag,,germany,,,,,,2853000000,,,,,,,,
mobile telecommunications company saudi arabia,,saudi arabia,,,,,,2852000000,,,,,,,,
gerresheimer ag,,germany,,,,,,2845000000,,,,,,,,
sms,,japan,,,,,,2847000000,,,,,,,,
frasers centrepoint trust,,singapore,,,,,,2848000000,,,,,,,,
netlink nbn trust,,singapore,,,,,,2846000000,,,,,,,,
ranpak holdings,,usa,,,,,,2849000000,,,,,,,,
guangdong provincial expressway development,,china,,,,,,2845000000,,,,,,,,
falck renewables,,italy,,,,,,2851000000,,,,,,,,
airport city,,israel,,,,,,2845000000,,,,,,,,
beijing sanju environmental protection & new materials,,china,,,,,,2850000000,,,,,,,,
solar industries india,,india,,,,,,2848000000,,,,,,,,
grindwell norton,,india,,,,,,2849000000,,,,,,,,
invitae corporation,,usa,,,,,,2841000000,,,,,,,,
paysafe limited,,uk,,,,,,2837000000,,,,,,,,
olo inc,,usa,,,,,,2844000000,,,,,,,,
tangshan sanyou chemical industries,,china,,,,,,2837000000,,,,,,,,
ashmore group,,uk,,,,,,2844000000,,,,,,,,
23andme holding co,,usa,,,,,,2842000000,,,,,,,,
nippon accommodations fund,,japan,,,,,,2837000000,,,,,,,,
china grand pharmaceutical and healthcare holdings,,hong kong,,,,,,2844000000,,,,,,,,
jinhui liquor,,china,,,,,,2840000000,,,,,,,,
mapletree north asia commercial trust,,singapore,,,,,,2836000000,,,,,,,,
inner mongolia yitai coal,,china,,,,,,2842000000,,,,,,,,
arcsoft corporation,,usa,,,,,,2844000000,,,,,,,,
ashtrom group,,israel,,,,,,2836000000,,,,,,,,
lotes,,taiwan,,,,,,2835000000,,,,,,,,
enerplus corporation,,canada,,,,,,2838000000,,,,,,,,
atricure,,usa,,,,,,2830000000,,,,,,,,
bravida holding ab publ,,sweden,,,,,,2825000000,,,,,,,,
templeton emerging markets investment trust plc,,uk,,,,,,2828000000,,,,,,,,
shenzhen zhongjin lingnan nonfemet co ltd,,china,,,,,,2825000000,,,,,,,,
thai union group public company,,thailand,,,,,,2834000000,,,,,,,,
gome retail holdings limited,,china,,,,,,2829000000,,,,,,,,
columbia banking system,,usa,,,,,,2831000000,,,,,,,,
sweetgreen,,usa,,,,,,,,,,,,,,
bohai leasing,,china,,,,,,2830000000,,,,,,,,
china south publishing & media group co ltd,,china,,,,,,2826000000,,,,,,,,
fortress transportation and infrastructure investors llc,,usa,,,,,,2831000000,,,,,,,,
zhejiang wanliyang,,china,,,,,,2833000000,,,,,,,,
pt indocement tunggal prakarsa tbk,,indonesia,,,,,,2822000000,,,,,,,,
grupo financiero galicia,,argentina,,,,,,2824000000,,,,,,,,
robinsons land corporation,,philippines,,,,,,,,,,,,,,
orange polska,,poland,,,,,,2818000000,,,,,,,,
wh smith,,uk,,,,,,2823000000,,,,,,,,
tri pointe group,,usa,,,,,,2818000000,,,,,,,,
arbor realty trust inc,,usa,,,,,,2820000000,,,,,,,,
aeon reit investment corporation,,japan,,,,,,2821000000,,,,,,,,
mvv energie ag,,germany,,,,,,2818000000,,,,,,,,
otter tail corporation,,usa,,,,,,2816000000,,,,,,,,
db hitek,,south korea,,,,,,2817000000,,,,,,,,
nagarro se,,germany,,,,,,2816000000,,,,,,,,
hostess brands,,usa,,,,,,2817000000,,,,,,,,
sanquan food,,china,,,,,,2816000000,,,,,,,,
urban outfitters,,usa,,,,,,2812000000,,,,,,,,
samsung card,,south korea,,,,,,2808000000,,,,,,,,
solvac,,belgium,,,,,,2805000000,,,,,,,,
klcc real estate investment trust,,malaysia,,,,,,2814000000,,,,,,,,
c&d international investment group,,hong kong,,,,,,2812000000,,,,,,,,
cosco shipping ports,,hong kong,,,,,,2814000000,,,,,,,,
siasun robot&automation,,china,,,,,,2812000000,,,,,,,,
lien hwa industrial holdings corporation,,taiwan,,,,,,2808000000,,,,,,,,
china national accord medicines corporation,,china,,,,,,2811000000,,,,,,,,
saturday,,china,,,,,,2809000000,,,,,,,,
singapore press holdings,,singapore,,,,,,2808000000,,,,,,,,
chinese universe publishing and media group,,china,,,,,,2809000000,,,,,,,,
yamada denki,,japan,,,,,,2803000000,,,,,,,,
sansteel minguangfujian,,china,,,,,,2797000000,,,,,,,,
comsys holdings corporation,,japan,,,,,,2804000000,,,,,,,,
tiandi science & technology coltd,,china,,,,,,2802000000,,,,,,,,
ossur,,iceland,,,,,,2801000000,,,,,,,,
grandblue environment,,china,,,,,,2804000000,,,,,,,,
united states cellular corporation,,usa,,,,,,2800000000,,,,,,,,
kws saat se & co kgaa,,germany,,,,,,2804000000,,,,,,,,
national health investors,,usa,,,,,,2797000000,,,,,,,,
taiwan business bank,,taiwan,,,,,,2803000000,,,,,,,,
china petroleum engineering corporation,,china,,,,,,2800000000,,,,,,,,
kent gida maddeleri sanayii ve ticaret,,turkey,,,,,,2789000000,,,,,,,,
zhihu inc,,china,,,,,,2791000000,,,,,,,,
powerschool holdings inc,,usa,,,,,,2786000000,,,,,,,,
hang zhou iron & steel coltd,,china,,,,,,2789000000,,,,,,,,
ssp group,,uk,,,,,,2789000000,,,,,,,,
momentive global inc,,usa,,,,,,2792000000,,,,,,,,
eutelsat communications,,france,,,,,,2792000000,,,,,,,,
shanghai fullhan microelectronics,,china,,,,,,2776000000,,,,,,,,
federal grid company of unified energy system,,russia,,,,,,2780000000,,,,,,,,
acv auctions inc,,usa,,,,,,2775000000,,,,,,,,
h&k ag,,germany,,,,,,2776000000,,,,,,,,
rackspace technology inc,,usa,,,,,,2783000000,,,,,,,,
ziprecruiter inc,,usa,,,,,,2784000000,,,,,,,,
primo water corporation,,usa,,,,,,2779000000,,,,,,,,
bharat heavy electricals,,india,,,,,,2776000000,,,,,,,,
fangda special steel technology,,china,,,,,,2780000000,,,,,,,,
sembcorp industries ltd,,singapore,,,,,,2784000000,,,,,,,,
china automotive engineering research institute,,china,,,,,,2784000000,,,,,,,,
wuhan jingce electronic group,,china,,,,,,2783000000,,,,,,,,
hub group,,usa,,,,,,2784000000,,,,,,,,
kenon holdings,,singapore,,,,,,2779000000,,,,,,,,
whiting petroleum corporation,,usa,,,,,,2780000000,,,,,,,,
jmt network services public company,,thailand,,,,,,2782000000,,,,,,,,
auction technology group plc,,uk,,,,,,,,,,,,,,
shift,,japan,,,,,,2773000000,,,,,,,,
justsystecorporation,,japan,,,,,,2765000000,,,,,,,,
corbion,,netherlands,,,,,,2773000000,,,,,,,,
fp corporation,,japan,,,,,,2768000000,,,,,,,,
samsonite international,,luxembourg,,,,,,2767000000,,,,,,,,
jiangsu guomao reducer,,china,,,,,,2771000000,,,,,,,,
assura,,uk,,,,,,2770000000,,,,,,,,
pagegroup,,uk,,,,,,2768000000,,,,,,,,
crisil,,india,,,,,,2768000000,,,,,,,,
brady corporation,,usa,,,,,,2772000000,,,,,,,,
first interstate bancsystem,,usa,,,,,,2769000000,,,,,,,,
jiangsu dingsheng new material joint-stock,,china,,,,,,2767000000,,,,,,,,
hubei yihua chemical industry co ltd,,china,,,,,,2766000000,,,,,,,,
technology one,,australia,,,,,,2772000000,,,,,,,,
banco comercial portugues,,portugal,,,,,,2773000000,,,,,,,,
simetal management,,usa,,,,,,,,,,,,,,
national aluminium company,,india,,,,,,2765000000,,,,,,,,
billdesk,,india,,,,,,,,,,,,,,
turkish airlines,,turkey,,,,,,,,,,,,,,
united natural foods,,usa,,,,,,2772000000,,,,,,,,
ningbo boway alloy material company,,china,,,,,,2773000000,,,,,,,,
cetc energy joint-stock,,china,,,,,,2767000000,,,,,,,,
nevro,,usa,,,,,,2758000000,,,,,,,,
springworks therapeutics,,usa,,,,,,2761000000,,,,,,,,
obic business consultants,,japan,,,,,,2764000000,,,,,,,,
alamos gold,,canada,,,,,,2756000000,,,,,,,,
trinity industries,,usa,,,,,,2762000000,,,,,,,,
finsbury growth & income trust,,uk,,,,,,2759000000,,,,,,,,
corporacion moctezuma,,mexico,,,,,,2760000000,,,,,,,,
the navigator company sa,,portugal,,,,,,2759000000,,,,,,,,
stepan company,,usa,,,,,,2756000000,,,,,,,,
isetan mitsukoshi holdings,,japan,,,,,,2755000000,,,,,,,,
shenzhen huaqiang industry,,china,,,,,,2755000000,,,,,,,,
guangzhou great power energy and technology co ltd,,china,,,,,,2758000000,,,,,,,,
vocera communications,,usa,,,,,,2755000000,,,,,,,,
jiangyin hengrun heavy industries co ltd,,china,,,,,,2758000000,,,,,,,,
nizhnekamskneftekhim,,russia,,,,,,2748000000,,,,,,,,
shanghai belling,,china,,,,,,2747000000,,,,,,,,
