name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
london stock exchange group plc,"london,unitedkingdom",united kingdom,,,, 23 june 2007," 24,158",david a schwimmer,53330000000,,financials,financial data & stock exchanges,,,,,,,,,
lonza group ltd,"basel,switzerland",switzerland,,,,," 16,218",,53760000000,,healthcare,diagnostics & research,,,,,,,,,
ferrari nv,"maranello,mo,italy",italy,,,, 13 september 1939," 4,609",benedetto vigna,53780000000,,consumer discretionary,auto manufacturers,,,,,,,,,
snap inc,"santamonica,ca,unitedstates",united states,,,," september 16, 2011"," 5,661",evan spiegel,53860000000,,communication services,internet content & information,,,,,,,,,
fortinet inc,"sunnyvale,ca,unitedstates",united states,,,, 2000," 10,195",ken xie,53860000000,,technology,softwareinfrastructure,,,,,,,,,
dollar general corporation,"goodlettsville,tn,unitedstates",united states,,,, october 1939," 163,000",todd j vasos,54300000000,,consumer staples,discount stores,,,,,,,,,
american international group inc,"newyork,ny,unitedstates",united states,,,," december 19, 1919"," 36,600",peter salvatore zaffino,54310000000,,financials,insurancediversified,,,,,,,,,
marathon petroleum corporation,"findlay,oh,unitedstates",united states,,,," november 9, 2009"," 17,700",michael j hennigan,54540000000,,energy,oil & gas refining & marketing,,,,,,,,,
canadian pacific railway limited,"calgary,ab,canada",canada,,,, 16 february 1881," 11,834",keith e creel,54590000000,,industrials,railroads,,,,,,,,,
ambev sa,"saopaulo,sp,brazil",brazil,,,,," 53,000",jean jereissati neto,54690000000,,consumer staples,beveragesbrewers,,,,,,,,,
heineken nv,"amsterdam,netherlands",netherlands,,,,," 81,070",rudolf gijsbert servaas van den brink,54870000000,,consumer staples,beveragesbrewers,,,,,,,,,
softbank group corp,"tokyo,japan",japan,,,,," 58,786",masayoshi son,54930000000,,communication services,telecom services,,,,,,,,,
ergo science corp,"northandover,ma,unitedstates",united states,,,,,,,55230000000,,industrials,staffing & employment services,,,,,,,,,
keurig pepper inc,"burlington,ma,unitedstates",united states,,,, 1981," 27,500",robert j gamgort,55280000000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
chugai pharmaceutical co ltd,"tokyo,japan",japan,,,,," 7,664",osamu okuda,55310000000,,healthcare,drug manufacturersgeneral,,,,,,,,,
daikin industriesltd,"osaka,japan",japan,,,,," 84,870",masanori togawa,55580000000,,industrials,building products & equipment,,,,,,,,,
national grid plc,"london,unitedkingdom",united kingdom,,,, 1990," 23,683",,55880000000,,utilities,utilitiesdiversified,,,,,,,,,
zijin mining group co ltd,"longyan,china",china,,,,," 43,876",,43930000000,,basic materials,gold,,,,,,,,,
wipro limited,"bengaluru,india",india,,,, 29 december 1945," 220,000",thierry delaporte,43980000000,,technology,information technology services,,,,,,,,,
samsung biologics coltd,"incheon,southkorea",south korea,,,,," 3,247",john chongbo rim,44010000000,,healthcare,biotechnology,,,,,,,,,
sumitomo mitsui financial group inc,"tokyo,japan",japan,,,," june 6, 1996"," 86,800",jun ohta,44060000000,,financials,banks,,,,,,,,,
chipotle mexican grill inc,"newportbeach,ca,unitedstates",united states,,,," july 13, 1993"," 97,660",brian r niccol,44110000000,,consumer discretionary,restaurants,,,,,,,,,
cadence design systeinc,"sanjose,ca,unitedstates",united states,,,, 1988," 9,300",anirudh devgan phd,44230000000,,technology,softwareapplication,,,,,,,,,
cintas corporation,"cincinnati,oh,unitedstates",united states,,,, 1929," 40,000",todd m schneider,44320000000,,industrials,specialty business services,,,,,,,,,
iqvia holdings inc,"durham,nc,unitedstates",united states,,,, 1982," 79,000",ari bousbib,44320000000,,healthcare,diagnostics & research,,,,,,,,,
autozone inc,"memphis,tn,unitedstates",united states,,,," july 4, 1979"," 65,100",william c rhodes iii,44390000000,,consumer discretionary,specialty retail,,,,,,,,,
te connectivity ltd,"schaffhausen,switzerland",switzerland,,,, 2007," 85,000",terrence r curtin cpa,44780000000,,technology,electronic components,,,,,,,,,
intesa sanpaolo spa,"turin,to,italy",italy,,,,," 78,000",carlo messina,44950000000,,financials,banks,,,,,,,,,
pjsc lukoil,"moscow,russia",russia,,,,," 101,374",vagit yusufovich alekperov,44960000000,,energy,oil & gas integrated,,,,,,,,,
saudi arabian mining company,"riyadh,saudiarabia",saudi arabia,,,,,,robert g wilt,45000000000,,basic materials,other industrial metals & mining,,,,,,,,,
mitsui & co ltd,"tokyo,japan",japan,,,,," 44,509",kenichi hori,45090000000,,energy,oil & gas e&p,,,,,,,,,
datadog inc,"newyork,ny,unitedstates",united states,,,, 2010," 3,200",olivier pomel,45130000000,,technology,softwareapplication,,,,,,,,,
constellation brands inc,"victor,ny,unitedstates",united states,,,, 1945," 9,300",william a newlands,45210000000,,consumer staples,beverageswineries & distilleries,,,,,,,,,
infineon technologies ag,"munich,germany",germany,,,,," 50,280",reinhard ploss,45350000000,,technology,semiconductors,,,,,,,,,
the travelers companies inc,"newyork,ny,unitedstates",united states,,,, 1853," 30,184",alan david schnitzer,45560000000,,financials,insuranceproperty & casualty,,,,,,,,,
idexx laboratories inc,"westbrook,me,unitedstates",united states,,,, 1983," 10,350",jonathan j mazelsky,45640000000,,healthcare,diagnostics & research,,,,,,,,,
vodafone group plc,"newbury,unitedkingdom",united kingdom,,,, 16 september 1991," 105,000",nicholas jonathan read,45740000000,,communication services,telecom services,,,,,,,,,
vanjia corp,"houston,tx,unitedstates",united states,,,,,,su hua tian,45740000000,,consumer discretionary,residential construction,,,,,,,,,
amphenol corporation,"wallingford,ct,unitedstates",united states,,,, 1932," 90,000",richard adam norwitt,45770000000,,technology,electronic components,,,,,,,,,
the hershey company,"hershey,pa,unitedstates",united states,,,," february 8, 1894"," 16,620",michele gross buck,45830000000,,consumer staples,confectioners,,,,,,,,,
takeda pharmaceutical company limited,"tokyo,japan",japan,,,," doshomachi, osaka, japan june 12, 1781"," 47,099",christophe weber,45890000000,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
baidu inc,"beijing,china",china,,,," january 1, 2000"," 45,500",yanhong li,45980000000,,communication services,internet content & information,,,,,,,,,
sika ag,"baar,switzerland",switzerland,,,,," 26,272",,46010000000,,basic materials,specialty chemicals,,,,,,,,,
adidas ag,"herzogenaurach,germany",germany,,,,," 53,870",kasper bo rorsted,46130000000,,consumer discretionary,footwear & accessories,,,,,,,,,
nidec corp,"kyoto,japan",japan,,,,, 758,jun seki,46330000000,,industrials,specialty industrial machinery,,,,,,,,,
banco bradesco sa,"osasco,sp,brazil",brazil,,,," march 10, 1943"," 85,264",octavio de lazari jr junior,46710000000,,financials,banks,,,,,,,,,
dexcom inc,"sandiego,ca,unitedstates",united states,,,, 1999," 6,300",kevin ronald sayer,46860000000,,healthcare,diagnostics & research,,,,,,,,,
nucor corporation,"charlotte,nc,unitedstates",united states,,,,," 28,800",leon j topalian,46860000000,,basic materials,steel,,,,,,,,,
cognizant technology solutions corporation,"teaneck,nj,unitedstates",united states,,,, 26 january 1994," 330,600",brian humphries,47070000000,,technology,information technology services,,,,,,,,,
open joint stock company omz,"moscow,russia",russia,,,,,,igor y zhilkin,47150000000,,industrials,specialty industrial machinery,,,,,,,,,
prudential financial inc,"newark,nj,unitedstates",united states,,,, 1875," 40,916",charles frederick lowrey jr,47170000000,,financials,insurancelife,,,,,,,,,
autodesk inc,"sanrafael,ca,unitedstates",united states,,,," january 30, 1982"," 12,600",andrew anagnost,47690000000,,technology,softwareapplication,,,,,,,,,
naspers ltd,"capetown,southafrica",south africa,,,,," 28,445",bob van dijk,47730000000,,communication services,internet content & information,,,,,,,,,
crowdstrike holdings inc,"sunnyvale,ca,unitedstates",united states,,,, 2011," 4,965",george r kurtz,47890000000,,technology,softwareinfrastructure,,,,,,,,,
grupo mexico sab de cv,"mexicocity,df,mexico",mexico,,,,," 29,707",,48000000000,,basic materials,other industrial metals & mining,,,,,,,,,
o'reilly automotive inc,"springfield,mo,unitedstates",united states,,,," december 2, 1957"," 82,852",gregory d johnson,48140000000,,consumer discretionary,specialty retail,,,,,,,,,
johnson controls international plc,"cork,ireland",ireland,,,, 1885," 101,000",george r oliver,48150000000,,industrials,engineering & construction,,,,,,,,,
vmware inc,"paloalto,ca,unitedstates",united states,,,," february 10, 1998"," 34,000",rangarajan raghuram,48170000000,,technology,softwareinfrastructure,,,,,,,,,
suncor energy inc,"calgary,ab,canada",canada,,,," montreal, quebec, canada in 1919"," 16,922",mark s little,48270000000,,energy,oil & gas integrated,,,,,,,,,
mckesson corporation,"irving,tx,unitedstates",united states,,,," new york city, united states1833"," 59,000",brian s tyler phd,48460000000,,healthcare,medical distribution,,,,,,,,,
rosneft oil co pjsc,"moscow,russia",russia,,,,,,igor ivanovich sechin,48500000000,,energy,oil & gas integrated,,,,,,,,,
dow inc,"midland,mi,unitedstates",united states,,,," april 1, 2019"," 35,700",james r fitterling,48500000000,,basic materials,chemicals,,,,,,,,,
lululemon athletica inc,"vancouver,bc,canada",canada,,,, 1998," 25,000",calvin r mcdonald,48520000000,,consumer discretionary,apparel retail,,,,,,,,,
mediatek inc,"hsinchucity,taiwan",taiwan,,,,,,lih shyng tsai phd,48740000000,,technology,semiconductors,,,,,,,,,
scentre group,"sydney,nsw,australia",australia,,,, 2014," 2,780",peter kenneth allen,48830000000,,real estate,reitretail,,,,,,,,,
hitachi ltd,"tokyo,japan",japan,,,,," 350,864",toshiaki higashihara,48920000000,,industrials,conglomerates,,,,,,,,,
wanhua chemical group co ltd,"yantai,china",china,,,,," 19,692",,39730000000,,basic materials,chemicals,,,,,,,,,
united overseas bank ltd,"singapore,singapore",singapore,,,,," 24,346",ee cheong wee bsc ma,39730000000,,financials,banks,,,,,,,,,
xcel energy inc,"minneapolis,mn,unitedstates",united states,,,, 1909," 11,321",robert c frenzel,39760000000,,utilities,utilitiesregulated electric,,,,,,,,,
welltower inc,"toledo,oh,unitedstates",united states,,,, 1970, 464,shankh s mitra,39960000000,,real estate,reithealthcare facilities,,,,,,,,,
msci inc,"newyork,ny,unitedstates",united states,,,, 1968," 4,303",henry a fernandez,39970000000,,financials,financial data & stock exchanges,,,,,,,,,
boc hong kong holdings ltd,"central,hongkong",hong kong,,,,," 14,462",yu sun,39990000000,,financials,banks,,,,,,,,,
baxter international inc,"deerfield,il,unitedstates",united states,,,, 1931," 60,000",jose e almeida,40130000000,,healthcare,medical instruments & supplies,,,,,,,,,
citic securities company ltd,"shenzhen,china",china,,,,," 11,380",,40170000000,,financials,capital markets,,,,,,,,,
global payments inc,"atlanta,ga,unitedstates",united states,,,, 2000," 25,000",jeffrey s sloan jd,40350000000,,industrials,specialty business services,,,,,,,,,
agilent technologies inc,"santaclara,ca,unitedstates",united states,,,, 1999," 17,200",michael r mcmullen,40490000000,,healthcare,diagnostics & research,,,,,,,,,
walgreens boots alliance inc,"deerfield,il,unitedstates",united states,,,," december 31, 2014"," 202,000",rosalind gates brewer,40550000000,,healthcare,pharmaceutical retailers,,,,,,,,,
digital realty trust inc,"sanfrancisco,ca,unitedstates",united states,,,, 2004," 3,030",arthur william stein,40640000000,,real estate,reitoffice,,,,,,,,,
oversea-chinese banking corp ltd,"singapore,singapore",singapore,,,,," 29,622",,40770000000,,financials,banks,,,,,,,,,
carrier global corporation,"palmbeachgardens,fl,unitedstates",united states,,,," june 26, 1915"," 58,000",david l gitlin,40790000000,,industrials,building products & equipment,,,,,,,,,
the bank of new york mellon corporation,"newyork,ny,unitedstates",united states,,,," july 1, 2007"," 49,100",thomas p gibbons,40830000000,,financials,asset management,,,,,,,,,
east money information coltd,"shanghai,china",china,,,,," 5,696",,40830000000,,communication services,internet content & information,,,,,,,,,
motorola solutions inc,"chicago,il,unitedstates",united states,,,," january 4, 2011"," 18,700",gregory q brown,40870000000,,technology,communication equipment,,,,,,,,,
mmc norilsk nickel pjsc,"moscow,russia",russia,,,,,,,41160000000,,basic materials,other industrial metals & mining,,,,,,,,,
ing groep nv,"amsterdam,netherlands",netherlands,,,,," 57,000",steven j a van rijswijk,41250000000,,financials,banks,,,,,,,,,
valero energy corporation,"sanantonio,tx,unitedstates",united states,,,," january 1, 1980"," 9,794",joseph w gorder,41270000000,,energy,oil & gas refining & marketing,,,,,,,,,
hang seng bank limited,"central,hongkong",hong kong,,,,," 9,396",,41470000000,,financials,banks,,,,,,,,,
the allstate corporation,"northbrook,il,unitedstates",united states,,,," april 17, 1931"," 54,300",thomas joseph wilson ii,41540000000,,financials,insuranceproperty & casualty,,,,,,,,,
the williacompanies inc,"tulsa,ok,unitedstates",united states,,,, 1908," 4,783",alan s armstrong,41600000000,,energy,oil & gas midstream,,,,,,,,,
devon energy corporation,"oklahomacity,ok,unitedstates",united states,,,, 1971," 1,600",richard e muncrief,41820000000,,energy,oil & gas e&p,,,,,,,,,
stmicroelectronics nv,"geneva,switzerland",switzerland,,,,," 48,254",jean-marc chery,41910000000,,technology,semiconductors,,,,,,,,,
biontech se,"mainz,germany",germany,,,, 2008," 2,800",prof ugur sahin md,41930000000,,healthcare,biotechnology,,,,,,,,,
manulife financial corporation,"toronto,on,canada",canada,,,," june 23, 1887"," 38,000",rocco gori,41980000000,,financials,insurancelife,,,,,,,,,
the kroger co,"cincinnati,oh,unitedstates",united states,,,, 1883," 500,000",william rodney mcmullen,42030000000,,consumer staples,grocery stores,,,,,,,,,
sysco corporation,"houston,tx,unitedstates",united states,,,," march 19, 1969"," 58,000",kevin p hourican,42220000000,,consumer staples,food distribution,,,,,,,,,
wuxi apptec co ltd,"shanghai,china",china,,,,," 34,912",ge li phd,42250000000,,healthcare,diagnostics & research,,,,,,,,,
hilton worldwide holdings inc,"mclean,va,unitedstates",united states,,,," may 31, 1919"," 142,000",christopher j nassetta,42390000000,,consumer discretionary,lodging,,,,,,,,,
dsv panalpina a-s,"hedehusene,denmark",denmark,,,,," 77,958",jens bjorn andersen,42490000000,,industrials,integrated freight & logistics,,,,,,,,,
seven & i holdings co ltd,"tokyo,japan",japan,,,,," 58,975",,42530000000,,consumer staples,grocery stores,,,,,,,,,
general mills inc,"minneapolis,mn,unitedstates",united states,,,," june 20, 1866"," 35,000",jeffrey l harmening,42650000000,,consumer staples,packaged foods,,,,,,,,,
corteva inc,"wilmington,de,unitedstates",united states,,,, 2019," 21,000",charles victor magro bsc chem mba,42660000000,,basic materials,agricultural inputs,,,,,,,,,
longi green energy technology co ltd,"xi'an,china",china,,,,," 46,631",,42680000000,,technology,semiconductor equipment & materials,,,,,,,,,
monster beverage corporation,"corona,ca,unitedstates",united states,,,, 1935," 3,458",rodney cyril sacks,42810000000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
yihai kerry arawana holdings co ltd,"shanghai,china",china,,,,," 34,389",,42840000000,,consumer staples,packaged foods,,,,,,,,,
hoya corp,"tokyo,japan",japan,,,,," 37,245",eiichiro ikeda,42880000000,,healthcare,medical instruments & supplies,,,,,,,,,
republic services inc,"phoenix,az,unitedstates",united states,,,," july 2, 1998"," 35,000",jon vander ark,42910000000,,industrials,waste management,,,,,,,,,
wesfarmers limited,"perth,wa,australia",australia,,,, 1914," 122,000",robert g scott,43090000000,,consumer discretionary,home improvement retail,,,,,,,,,
xiaomi corp,"beijing,china",china,,,,," 33,427",jun lei,43100000000,,technology,consumer electronics,,,,,,,,,
kimberly-clark corporation,"dallas,tx,unitedstates",united states,,,, 1872," 45,000",michael d hsu,43210000000,,consumer staples,household & personal products,,,,,,,,,
kinder morgan inc,"houston,tx,unitedstates",united states,,,, 1997," 10,529",steven j kean,43380000000,,energy,oil & gas midstream,,,,,,,,,
murata manufacturing co ltd,"nagaokakyo,japan",japan,,,,," 77,398",,43410000000,,technology,electronic components,,,,,,,,,
barrick gold corporation,"toronto,on,canada",canada,,,, 1983," 18,421",dennis mark bristow,43500000000,,basic materials,gold,,,,,,,,,
aflac incorporated,"columbus,ga,unitedstates",united states,,,," november 17, 1955"," 12,447",daniel paul amos,43590000000,,financials,insurancelife,,,,,,,,,
simon property group inc,"indianapolis,in,unitedstates",united states,,,, 1993," 2,400",david e simon,43690000000,,real estate,reitretail,,,,,,,,,
lloyds banking group plc,"london,unitedkingdom",united kingdom,,,,," 57,955",,43700000000,,financials,banks,,,,,,,,,
woolworths group limited,"bellavista,nsw,australia",australia,,,, 22 september 1924," 210,067",bradford leon banducci bcomm acc llb mba,35330000000,,consumer staples,grocery stores,,,,,,,,,
intuitive surgical inc,"sunnyvale,ca,unitedstates",united states,,,, 1995," 9,793",gary s guthart phd,35370000000,,healthcare,medical instruments & supplies,,,,,,,,,
experian plc,"dublin,ireland",ireland,,,, 1996," 20,000",brian j cassin,35400000000,,industrials,consulting services,,,,,,,,,
resmed inc,"sandiego,ca,unitedstates",united states,,,, 1989," 7,970",michael j farrell be mba sm,35440000000,,healthcare,medical instruments & supplies,,,,,,,,,
neste oyj,"espoo,finland",finland,,,,," 4,719",peter z e vanacker,35570000000,,energy,oil & gas refining & marketing,,,,,,,,,
shanxi xinghuacun fen wine factory coltd,"fenyang,china",china,,,,," 12,614",,35840000000,,consumer staples,beverageswineries & distilleries,,,,,,,,,
coinbase global inc,"wilmington,de,unitedstates",united states,,,,," 3,730",brian armstrong,35860000000,,technology,softwareapplication,,,,,,,,,
nio limited,"shanghai,china",china,,,, november 2014," 7,763",william li,35860000000,,consumer discretionary,auto manufacturers,,,,,,,,,
cloudflare inc,"sanfrancisco,ca,unitedstates",united states,,,, july 2009," 2,440",matthew prince,35920000000,,technology,softwareinfrastructure,,,,,,,,,
da sa,"paris,france",france,,,,," 98,105",,35930000000,,consumer staples,packaged foods,,,,,,,,,
lyondellbasell industries nv,"houston,tx,unitedstates",united states,,,, 2007," 19,100",kenneth todd lane,35960000000,,basic materials,specialty chemicals,,,,,,,,,
waste connections inc,,united states,,,," 1997 in folsom, california"," 19,998",worthing f jackman,36140000000,,industrials,waste management,,,,,,,,,
transdigm group incorporated,"cleveland,oh,unitedstates",united states,,,, 1993," 13,300",kevin m stein phd,36140000000,,industrials,aerospace & defense,,,,,,,,,
public service enterprise group incorporated,"newark,nj,unitedstates",united states,,,, 1903," 12,684",ralph izzo phd,36280000000,,utilities,utilitiesdiversified,,,,,,,,,
telus corporation,"vancouver,bc,canada",canada,,,, 1990," 90,800",darren entwistle ba lld mba,36370000000,,communication services,telecom services,,,,,,,,,
inner mongolia yili industrial group co ltd,"hohhot,china",china,,,,," 59,159",,36610000000,,consumer staples,packaged foods,,,,,,,,,
constellation software inc,"toronto,on,canada",canada,,,, 1995," 16,000",,36670000000,,technology,softwareapplication,,,,,,,,,
shanghai pudong development bank co ltd,"shanghai,china",china,,,,," 61,686",,36720000000,,financials,banks,,,,,,,,,
doordash inc,"sanfrancisco,ca,unitedstates",united states,,,, january 2013," 8,600",tony xu,36740000000,,communication services,internet content & information,,,,,,,,,
munchener ruckversicherungs-gesellschaft aktiengesellschaft in munchen,"munich,germany",germany,,,,," 39,281",torsten jeworrek,36890000000,,financials,insurancereinsurance,,,,,,,,,
beijing-shanghai high-speed railway coltd,"beijing,china",china,,,,, 57,,36900000000,,industrials,railroads,,,,,,,,,
jiangsu hengrui medicine co ltd,"lianyungang,china",china,,,,," 28,903",,36900000000,,healthcare,drug manufacturersgeneral,,,,,,,,,
tokio marine holdings inc,"tokyo,japan",japan,,,,," 43,257",satoru komiya,36990000000,,financials,insuranceproperty & casualty,,,,,,,,,
parker-hannifin corporation,"cleveland,oh,unitedstates",united states,,,," 1917, cleveland, ohio, u.s."," 54,640",thomas l williams,37050000000,,industrials,specialty industrial machinery,,,,,,,,,
smc corp,"tokyo,japan",japan,,,,," 20,619",,37080000000,,industrials,specialty industrial machinery,,,,,,,,,
trane technologies plc,"swords,ireland",ireland,,,, 1871," 37,000",david s regnery,37360000000,,industrials,specialty industrial machinery,,,,,,,,,
phillips 66,"houston,tx,unitedstates",united states,,,, 1927," 14,000",greg c garland,37510000000,,energy,oil & gas refining & marketing,,,,,,,,,
electronic arts inc,"redwoodcity,ca,unitedstates",united states,,,," may 27, 1982"," 11,000",andrew wilson,37380000000,,communication services,electronic gaming & multimedia,,,,,,,,,
pt bank rakyat indonesia persero tbk,"jakarta,indonesia",indonesia,,,,," 79,398",,37510000000,,financials,banks,,,,,,,,,
sartorius stedim biotech sa,"aubagne,france",france,,,,," 10,409",joachim kreuzburg,37550000000,,healthcare,medical instruments & supplies,,,,,,,,,
compass group plc,"chertsey,unitedkingdom",united kingdom,,,, 1941," 480,000",dominic blakemore,37730000000,,consumer discretionary,restaurants,,,,,,,,,
daiichi sankyo company ltd,"tokyo,japan",japan,,,,," 16,033",sunao manabe dvm phd,37790000000,,healthcare,drug manufacturersgeneral,,,,,,,,,
capgemini se,"paris,france",france,,,,," 324,700",aiman ezzat,37820000000,,technology,information technology services,,,,,,,,,
sba communications corporation,"bocaraton,fl,unitedstates",united states,,,,," 1,596",jeffrey a stoops,37930000000,,real estate,reitspecialty,,,,,,,,,
dollar tree inc,"chesapeake,va,unitedstates",united states,,,, 1986," 61,886",michael a witynski,38000000000,,consumer staples,discount stores,,,,,,,,,
credit agricole sa,"montrouge,france",france,,,,," 75,975",philippe brassac,38010000000,,financials,banks,,,,,,,,,
ab volvo,"gothenburg,sweden",sweden,,,,," 92,144",martin lundstedt msc,38130000000,,industrials,farm & heavy construction machinery,,,,,,,,,
kuaishou technology,"beijing,china",china,,,,," 27,125",yixiao cheng,38150000000,,communication services,broadcasting,,,,,,,,,
dell technologies inc,"roundrock,tx,unitedstates",united states,,,," september 7, 2016"," 133,000",michael saul dell,38160000000,,technology,computer hardware,,,,,,,,,
banco bilbao vizcaya argentaria sa,"bilbao,spain",spain,,,,," 110,432",onur genc,38250000000,,financials,banks,,,,,,,,,
baker hughes company,"houston,tx,unitedstates",united states,,,, 1907," 54,000",lorenzo simonelli,38390000000,,energy,oil & gas equipment & services,,,,,,,,,
ecopetrol sa,"bogota,colombia",colombia,,,, 1921," 18,000",,38690000000,,                                        energy                                    ,                                        oil & gas integrated                                    ,,,,,,,,,
alcon inc,"geneva,switzerland",switzerland,,,," 1945, fort worth, texas, united states"," 24,389",david j endicott,38900000000,,healthcare,medical instruments & supplies,,,,,,,,,
prudential plc,"london,unitedkingdom",united kingdom,,,, 1848," 23,000",,39000000000,,financials,insurancelife,,,,,,,,,
novozymes a-s,"bagsvaerd,denmark",denmark,,,,," 6,184",ester baiget,39030000000,,basic materials,chemicals,,,,,,,,,
givaudan sa,"vernier,switzerland",switzerland,,,,," 16,842",,39290000000,,basic materials,specialty chemicals,,,,,,,,,
ebay inc,"sanjose,ca,unitedstates",united states,,,," september 3, 1995"," 10,800",jamie j ian,39340000000,,consumer discretionary,internet retail,,,,,,,,,
alimentation couche-tard inc,"laval,qc,canada",canada,,,, 1980," 98,000",brian p hannasch,39560000000,,consumer staples,grocery stores,,,,,,,,,
eqt ab,"tokyo,japan",japan,,,,," 1,059",christian sinding,39710000000,,financials,asset management,,,,,,,,,
hess corporation,"newyork,ny,unitedstates",united states,,,," december 11, 1919"," 1,545",john b hess,32810000000,,energy,oil & gas e&p,,,,,,,,,
orange sa,"paris,france",france,,,, 1 january 1988," 132,002",stephane richard,32840000000,,communication services,telecom services,,,,,,,,,
deutsche borse ag,"eschborn,germany",germany,,,,," 8,855",theodor weimer,32990000000,,financials,financial data & stock exchanges,,,,,,,,,
cenovus energy inc,"calgary,ab,canada",canada,,,, 2009," 5,938",alexander j pourbaix,33020000000,,energy,oil & gas integrated,,,,,,,,,
aptiv plc,"dublin,ireland",ireland,,,, 1994," 155,000",kevin p clark,33020000000,,consumer discretionary,auto parts,,,,,,,,,
rockwell automation inc,"milwaukee,wi,unitedstates",united states,,,, 1903," 24,500",blake d moret,33049999999,,industrials,specialty industrial machinery,,,,,,,,,
sun life financial inc,"toronto,on,canada",canada,,,,," 22,719",kevin david strain ca cpa,33080000000,,financials,insurancediversified,,,,,,,,,
otis worldwide corporation,"farmington,ct,unitedstates",united states,,,, 20 september 1853," 70,000",judith f marks,33090000000,,industrials,specialty industrial machinery,,,,,,,,,
zoom video communications inc,"sanjose,ca,unitedstates",united states,,,," april 21, 2011"," 6,787",eric s yuan,33220000000,,communication services,telecom services,,,,,,,,,
china resources land ltd,"wanchai,hongkong",hong kong,,,,," 47,537",,33259999999,,real estate,real estatedevelopment,,,,,,,,,
telefonaktiebolaget lm ericsson,"stockholm,sweden",sweden,,,," stockholm, sweden 1876"," 100,454",e borje ekholm mba msc,33290000000,,technology,communication equipment,,,,,,,,,
international flavors & fragrances inc,"newyork,ny,unitedstates",united states,,,, 1889 ," 24,000",franklin k clyburn jr,33320000000,,basic materials,specialty chemicals,,,,,,,,,
china vanke co ltd,"shenzhen,china",china,,,,," 140,565",jiusheng zhu mba,33350000000,,real estate,real estatedevelopment,,,,,,,,,
koninklijke ahold delhaize nv,"zaandam,netherlands",netherlands,,,,," 144,550",frans w h muller,33430000000,,consumer staples,grocery stores,,,,,,,,,
ptt pcl,"bangkok,thailand",thailand,,,,,,auttapol rerkpiboon,33460000000,,energy,oil & gas integrated,,,,,,,,,
mizuho financial group inc,"tokyo,japan",japan,,,, 2001," 54,492",masahiro kihara,33470000000,,financials,banks,,,,,,,,,
kkr & co inc,"newyork,ny,unitedstates",united states,,,, 1976," 3,238",joseph y bae,33490000000,,financials,asset management,,,,,,,,,
poly developments and holdings group co ltd,"guangzhou,china",china,,,,," 61,201",,33640000000,,real estate,real estatedevelopment,,,,,,,,,
mtr corp ltd,"kowloonbay,hongkong",hong kong,,,,," 31,968",chak-pui kam,33659999999,,industrials,railroads,,,,,,,,,
fanuc corp,"yamanashi,japan",japan,,,,," 8,256",kenji yamaguchi,33680000000,,industrials,specialty industrial machinery,,,,,,,,,
kuehne nagel international ag,"schindellegi,switzerland",switzerland,,,,," 73,516",detlef a trefzger,33689999999,,industrials,integrated freight & logistics,,,,,,,,,
discover financial services,"riverwoods,il,unitedstates",united states,,,, 1985," 16,700",roger crosby hochschild,33729999999,,financials,credit services,,,,,,,,,
tyson foods inc,"springdale,ar,unitedstates",united states,,,, 1935," 137,000",donnie d king,33729999999,,consumer staples,farm products,,,,,,,,,
halliburton company,"houston,tx,unitedstates",united states,,,, 1919," 40,000",jeffrey allen miller,33950000000,,energy,oil & gas equipment & services,,,,,,,,,
t rowe price group inc,"baltimore,md,unitedstates",united states,,,, 1937," 7,529",robert w sharps cfa cpa cfa cpa,34009999999,,financials,asset management,,,,,,,,,
chunghwa telecom co ltd,"taipeicity,taiwan",taiwan,,,," june 15, 1996"," 20,341",chi-mau sheih,34060000000,,communication services,telecom services,,,,,,,,,
equity residential,"chicago,il,unitedstates",united states,,,, 1969," 2,400",mark j parrell,34110000000,,real estate,reitresidential,,,,,,,,,
chongqing zhifei biological products co ltd,"chongqing,china",china,,,,," 3,380",,34130000000,,healthcare,biotechnology,,,,,,,,,
arthur j gallagher & co,"rollingmeadows,il,unitedstates",united states,,,, 1927," 39,000",j patrick gallagher jr,34220000000,,financials,insurance brokers,,,,,,,,,
z holdings corp,"tokyo,japan",japan,,,,," 22,531",kentaro kawabe,34240000000,,consumer discretionary,internet retail,,,,,,,,,
verisk analytics inc,"jerseycity,nj,unitedstates",united states,,,, 1971," 9,367",scott g stephenson,34390000000,,industrials,consulting services,,,,,,,,,
sydney airport limited,"sydney,nsw,australia",australia,,,, 2002, 418,,34400000000,,industrials,airports & air services,,,,,,,,,
verbund ag,"vienna,austria",austria,,,,," 2,870",michael strugl mba,34440000000,,                                        utilities                                    ,                                        utilitiesrenewable                                    ,,,,,,,,,
align technology inc,"tempe,az,unitedstates",united states,,,, 1997," 22,540",joseph m hogan,34490000000,,healthcare,medical devices,,,,,,,,,
fastenal company,"winona,mn,unitedstates",united states,,,, 1967," 18,370",daniel l florness,34580000000,,industrials,industrial distribution,,,,,,,,,
