name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
koss,,usa,,,,,,55620000,electronics,,,,6,,,
rewalk robotics,,israel,,,,,,55500000,"tech, robotics",,,,0,,,
abeona therapeutics,,usa,,,,,,55640000,"pharmaceuticals, biotech",,,,3,,,
brainstorm cell therapeutics,,usa,,,,,,55900000,"pharmaceuticals, biotech",,,,1,,,
nano labs,,china,,,,,,55740000,"bitcoin, tech",,,,1,,,
geospace technologies,,usa,,,,,,55990000,"tech, manufacturing, engineering",,,,4,,,
cytosorbents,,usa,,,,,,56290000,"pharmaceuticals, biotech",,,,1,,,
sporting clube de portugal,,portugal,,,,,,56320000,football,,,,0,,,
the glimpse group,,usa,,,,,,56690000,"software, tech",,,,4,,,
talaris therapeutics,,usa,,,,,,56410000,"pharmaceuticals, biotech",,,,1,,,
lantern pharma,,usa,,,,,,56780000,"pharmaceuticals, biotech",,,,5,,,
elevate credit,,usa,,,,,,57180000,financialservices,,,,1,,,
therapeuticsmd,,usa,,,,,,56890000,"pharmaceuticals, biotech",,,,6,,,
pestech cambodia,,cambodia,,,,,,57220000,"energy, electricity, infrastructure",,,,0,,,
castellum,,usa,,,,,,57730000,"tech, itsecurity, itservices, software",,,,1,,,
logan ridge finance,,usa,,,,,,57980000,"financialservices, assetmanagement",,,,21,,,
pavmed,,usa,,,,,,58100000,medicaldevices,,,,0,,,
balaji telefilms,,india,,,,,,58360000,entertainment,,,,0,,,
solar integrated roofing,,usa,,,,,,58410000,"energy, electricity, renewableenergy",,,,0,,,
atyr pharma,,usa,,,,,,58590000,"pharmaceuticals, biotech",,,,2,,,
kaival brands innovations,,usa,,,,,,58410000,tobacco,,,,1,,,
culp,,usa,,,,,,59280000,manufacturing,,,,4,,,
protalix biotherapeutics,,israel,,,,,,59020000,pharmaceuticals,,,,1,,,
xebec adsorption,,canada,,,,,,58690000,"renewableenergy, energy",,,,0,,,
popreach,,canada,,,,,,59090000,"advertising, videogames, entertainment",,,,0,,,
scynexis,,usa,,,,,,59760000,"pharmaceuticals, biotech",,,,1,,,
wayi international digital entertainment,,taiwan,,,,,,59950000,"videogames, entertainment",,,,2,,,
bit digital,,usa,,,,,,60270000,"bitcoin, tech, bitcoinmining",,,,0,,,
mag interactive,,sweden,,,,,,60980000,"videogames, entertainment",,,,2,,,
zion oil & gas,,usa,,,,,,60540000,"oilgas, energy",,,,0,,,
genprex,,usa,,,,,,60990000,pharmaceuticals,,,,1,,,
xilio therapeutics,,usa,,,,,,61260000,"pharmaceuticals, biotech",,,,2,,,
nectar lifesciences,,india,,,,,,61100000,pharmaceuticals,,,,0,,,
freightcar america,,usa,,,,,,61480000,,,,,3,,,
red cat holdings,,usa,,,,,,61700000,tech,,,,1,,,
unitech group,,india,,,,,,61570000,"realestate, investment",,,,0,,,
tiziana life sciences,,uk,,,,,,62510000,"pharmaceuticals, biotech",,,,0,,,
adverum biotechnologies,,usa,,,,,,63040000,"genetherapy, genomics, pharmaceuticals, biotech",,,,0,,,
apyx medical,,usa,,,,,,63310000,medicaldevices,,,,1,,,
ati physical therapy,,usa,,,,,,63390000,,,,,0,,,
ncs multistage,,usa,,,,,,64200000,"oilgas, oilgasequipmentservices",,,,26,,,
camber energy,,usa,,,,,,64360000,"oilgas, energy",,,,0,,,
geechs,,japan,,,,,,64310000,"videogames, entertainment, tech",,,,6,,,
imperial petroleum,,greece,,,,,,64780000,"transportation, maritimetransportation, oilgas",,,,0,,,
imagineer,,japan,,,,,,65000000,"videogames, entertainment",,,,6,,,
aeria,,japan,,,,,,65080000,"internet, videogames, entertainment",,,,2,,,
manhattan bridge capital,,usa,,,,,,65060000,"reits, realestate, investment",,,,5,,,
vtv therapeutics,,usa,,,,,,65190000,pharmaceuticals,,,,0,,,
emagin,,usa,,,,,,66099999,electronics,,,,0,,,
gamesparcs,,taiwan,,,,,,65980000,"videogames, entertainment",,,,1,,,
vista gold,,usa,,,,,,65870000,"mining, goldmining",,,,0,,,
broccoli,,japan,,,,,,71700000,"videogames, entertainment, retail",,,,8,,,
aptose biosciences,,canada,,,,,,66930000,"biotech, pharmaceuticals",,,,0,,,
reliance communications,,india,,,,,,72160000,telecommunication,,,,0,,,
sotherly hotels,,usa,,,,,,72030000,"hotels, realestate, investment, reits, travel",,,,1,,,
pieris pharmaceuticals,,usa,,,,,,72170000,pharmaceuticals,,,,0,,,
longeveron,,usa,,,,,,72510000,"pharmaceuticals, biotech",,,,3,,,
volta,,usa,,,,,,73230000,"energy, electricity",,,,0,,,
rapid micro biosystems,,usa,,,,,,73490000,medicaldevices,,,,1,,,
viomi technology,,china,,,,,,73450000,"iot, tech, furniture, homekitchenappliances",,,,1,,,
societal cdmo,,usa,,,,,,73710000,"pharmaceuticals, biotech",,,,1,,,
viracta therapeutics,,usa,,,,,,73720000,"pharmaceuticals, biotech",,,,1,,,
ss lazio,,italy,,,,,,74030000,football,,,,1,,,
sunworks,,usa,,,,,,73890000,"electricity, renewableenergy",,,,2,,,
bjorn borg,,sweden,,,,,,74160000,clothing,,,,2,,,
quicklogic,,usa,,,,,,75000000,"semiconductors, tech",,,,5,,,
dare bioscience,,usa,,,,,,75510000,"pharmaceuticals, biotech",,,,0,,,
energous,,usa,,,,,,74560000,"electronics, tech, techhardware",,,,0,,,
nn inc,,usa,,,,,,75890000,,,,,1,,,
pixelworks,,usa,,,,,,75700000,"semiconductors, tech",,,,1,,,
great elm capital,,usa,,,,,,76010000,"financialservices, investment",,,,10,,,
embark technology,,usa,,,,,,76350000,"tech, software",,,,3,,,
akatsuki corp,,japan,,,,,,76660000,assetmanagement,,,,2,,,
feiyu technology international company,,china,,,,,,77260000,"videogames, entertainment",,,,0,,,
spencer's retail,,india,,,,,,77390000,retail,,,,0,,,
gulf island fabrication,,usa,,,,,,77220000,"oilgas, energy",,,,4,,,
iris energy,,australia,,,,,,77520000,"bitcoin, tech, bitcoinmining",,,,1,,,
enochian biosciences,,usa,,,,,,77830000,"biotech, pharmaceuticals",,,,1,,,
carrols restaurant group,,usa,,,,,,78840000,"restaurantchains, food",,,,1,,,
delta apparel,,usa,,,,,,78280000,clothing,,,,11,,,
flexsteel industries,,usa,,,,,,79150000,furniture,,,,15,,,
smart sand,,usa,,,,,,79910000,"oilgas, energy",,,,1,,,
orion-group-holdings,,usa,,,,,,80130000,construction,,,,2,,,
kins technology group,,usa,,,,,,80260000,,,,,10,,,
barnes & noble education,,usa,,,,,,79950000,"education, retail",,,,1,,,
bloober team,,poland,,,,,,80970000,"videogames, entertainment",,,,3,,,
asian granito india,,india,,,,,,80840000,,,,,0,,,
know labs,,usa,,,,,,80900000,medicaldevices,,,,1,,,
io biotech,,denmark,,,,,,80530000,"pharmaceuticals, biotech",,,,2,,,
root insurance,,usa,,,,,,80930000,insurance,,,,5,,,
owlet,,usa,,,,,,81160000,medicaldevices,,,,0,,,
harte hanks,,usa,,,,,,81270000,"advertising, professionalservices",,,,11,,,
accelerate diagnostics,,usa,,,,,,81260000,diagnosticsandtesting,,,,0,,,
scienjoy,,china,,,,,,81460000,"internet, tech",,,,2,,,
ebixcash india,,india,,,,,,81500000,financialservices,,,,7,,,
charlotte's web,,usa,,,,,,83290000,cannabis,,,,0,,,
wejo group,,uk,,,,,,82530000,"software, tech",,,,0,,,
avino silver & gold mines,,canada,,,,,,81310000,"mining, silvermining, goldmining",,,,0,,,
polishedcom,,usa,,,,,,84100000,"ecommerce, internet, retail",,,,0,,,
acres commercial realty,,usa,,,,,,83550000,"reits, realestate, investment",,,,9,,,
senti biosciences,,usa,,,,,,84200000,"pharmaceuticals, biotech",,,,1,,,
verastem oncology,,usa,,,,,,84030000,pharmaceuticals,,,,0,,,
atossa therapeutics,,usa,,,,,,84210000,"pharmaceuticals, biotech",,,,0,,,
wag group,,usa,,,,,,84230000,tech,,,,2,,,
pharvaris,,netherlands,,,,,,84750000,"biotech, pharmaceuticals",,,,2,,,
aterian,,usa,,,,,,84910000,"homekitchenappliances, electronics, tech",,,,1,,,
kaixin auto,,china,,,,,,84830000,"carretail, retail",,,,0,,,
snail inc,,china,,,,,,85880000,"videogames, entertainment",,,,2,,,
eos energy enterprises,,usa,,,,,,85210000,"batteries, electricity",,,,1,,,
momentus,,usa,,,,,,85830000,aerospace,,,,1,,,
3i infotech,,india,,,,,,86140000,"software, tech",,,,0,,,
macrowell omg digital entertainment,,taiwan,,,,,,86300000,"videogames, entertainment",,,,2,,,
so-young international,,china,,,,,,86340000,internet,,,,0,,,
trilogy metals,,canada,,,,,,86300000,,,,,0,,,
fluent,,usa,,,,,,86340000,,,,,1,,,
express,,usa,,,,,,87350000,clothing,,,,1,,,
grove collaborative,,usa,,,,,,86930000,"retail, ecommerce, internet",,,,0,,,
starbreeze,,sweden,,,,,,87510000,"videogames, entertainment, tech",,,,0,,,
the oncology institute,,usa,,,,,,87530000,"healthcare, medicalcarefacilities",,,,1,,,
bragg gaming group,,canada,,,,,,87820000,"videogames, entertainment",,,,4,,,
lmp automotive holdings,,usa,,,,,,88360000,,,,,8,,,
powerfleet,,usa,,,,,,87890000,,,,,2,,,
rent the runway,,usa,,,,,,87990000,"ecommerce, clothing, internet",,,,1,,,
infinities tech jiu zun digital,,china,,,,,,88360000,"videogames, entertainment",,,,0,,,
seanergy maritime,,greece,,,,,,88610000,"transportation, maritimetransportation",,,,0,,,
titan medical,,canada,,,,,,88700000,medicaldevices,,,,0,,,
don't nod entertainment,,france,,,,,,88650000,"videogames, entertainment",,,,10,,,
selectquote,,usa,,,,,,89880000,,,,,0,,,
mynaric,,germany,,,,,,88850000,"telecommunication, tech",,,,3,,,
co-diagnostics,,usa,,,,,,89350000,diagnosticsandtesting,,,,2,,,
spectrum pharmaceuticals,,usa,,,,,,90020000,"pharmaceuticals, biotech",,,,0,,,
enzo biochem,,usa,,,,,,90130000,healthcare,,,,1,,,
vince holding,,usa,,,,,,95680000,clothing,,,,7,,,
appharvest,,usa,,,,,,95660000,food,,,,0,,,
flotek industries,,usa,,,,,,96880000,,,,,1,,,
hexo,,canada,,,,,,96990000,cannabis,,,,0,,,
sport lisboa e benfica,,portugal,,,,,,97160000,football,,,,4,,,
praxis precision medicines,,usa,,,,,,97060000,"pharmaceuticals, biotech",,,,2,,,
nrx pharmaceuticals,,usa,,,,,,97400000,"pharmaceuticals, biotech",,,,1,,,
radio city,,india,,,,,,97340000,mediapress,,,,0,,,
hydrofarm,,usa,,,,,,97560000,"cannabis, retail",,,,2,,,
orient paper mills,,india,,,,,,97340000,pulpandpaper,,,,0,,,
americas gold and silver corp,,canada,,,,,,97700000,"silvermining, goldmining, mining",,,,0,,,
sylogist,,canada,,,,,,97910000,"software, tech",,,,4,,,
xbiotech,,usa,,,,,,98920000,"pharmaceuticals, biotech",,,,3,,,
kronos bio,,usa,,,,,,99000000,"pharmaceuticals, biotech",,,,1,,,
compugen,,israel,,,,,,99120000,"software, tech, biotech",,,,1,,,
starbox group,,malaysia,,,,,,99900000,"financialservices, tech, advertising",,,,2,,,
avaya holdings,,usa,,,,,,99000000,"software, tech",,,,1,,,
lb foster,,usa,,,,,,100000000,,,,,9,,,
lument finance trust,,usa,,,,,,100000000,"reits, realestate, investment",,,,1,,,
phunware,,usa,,,,,,100000000,"software, tech",,,,0,,,
oncolytics biotech,,canada,,,,,,100000000,"pharmaceuticals, biotech",,,,1,,,
advent technologies,,usa,,,,,,100000000,"renewableenergy, hydrogenfuelcell",,,,1,,,
wrap technologies,,usa,,,,,,100000000,,,,,2,,,
lakeland industries,,usa,,,,,,100000000,clothing,,,,13,,,
apex frozen foods,,india,,,,,,100000000,"food, agriculture",,,,3,,,
lyra therapeutics,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,3,,,
farmer brothers,,usa,,,,,,100000000,beverages,,,,5,,,
biodesix,,usa,,,,,,100000000,"diagnosticsandtesting, biotech",,,,1,,,
cooper standard,,usa,,,,,,100000000,automotivesuppliers,,,,6,,,
graham corporation,,usa,,,,,,100000000,,,,,9,,,
sono,,germany,,,,,,100000000,"automakers, electricvehicles",,,,1,,,
parken sport fc copenhagen,,denmark,,,,,,100000000,football,,,,10,,,
proqr,,netherlands,,,,,,100000000,"pharmaceuticals, biotech",,,,1,,,
lifeway foods,,usa,,,,,,100000000,"dairycompanies, food",,,,6,,,
xos,,usa,,,,,,100000000,"electricvehicles, specialtyvehicles",,,,0,,,
modiv,,usa,,,,,,100000000,"reits, realestate, investment",,,,13,,,
eyepoint pharmaceuticals,,usa,,,,,,100000000,pharmaceuticals,,,,3,,,
capricor therapeutics,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,4,,,
terawulf,,usa,,,,,,100000000,"bitcoin, tech, bitcoinmining",,,,0,,,
lee enterprises,,usa,,,,,,100000000,mediapress,,,,17,,,
provident financial holdings,,usa,,,,,,100000000,"banks, financialservices",,,,14,,,
cytomx therapeutics,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,1,,,
cellectis,,france,,,,,,100000000,"pharmaceuticals, biotech",,,,2,,,
kokuyo camlin,,india,,,,,,100000000,,,,,1,,,
inflarx,,germany,,,,,,100000000,pharmaceuticals,,,,2,,,
bitfarms,,canada,,,,,,100000000,"bitcoin, tech, bitcoinmining",,,,0,,,
cbak energy,,china,,,,,,100000000,"batteries, electricity",,,,1,,,
creepy jar,,poland,,,,,,100000000,"videogames, entertainment",,,,156,,,
stabilis solutions,,usa,,,,,,100000000,"energy, oilgas",,,,5,,,
hycroft mining,,usa,,,,,,100000000,"mining, goldmining, silvermining",,,,0,,,
neovolta,,usa,,,,,,100000000,"batteries, electricity, manufacturing",,,,3,,,
tattooed chef,,usa,,,,,,100000000,food,,,,1,,,
ascent solar technologies,,usa,,,,,,100000000,"renewableenergy, energy, electricity, manufacturing",,,,3,,,
comscore,,usa,,,,,,100000000,"mediapress, advertising",,,,1,,,
allied tecnologia,,brazil,,,,,,100000000,"tech, software, ecommerce",,,,1,,,
anup engineering,,india,,,,,,100000000,"engineering, professionalservices",,,,10,,,
cel-sci,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,2,,,
sesen bio,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,0,,,
usd partners,,usa,,,,,,100000000,,,,,3,,,
gala incorporated,,japan,,,,,,100000000,"internet, videogames, entertainment",,,,4,,,
mind medicine,,usa,,,,,,100000000,"pharmaceuticals, biotech",,,,2,,,
union bankshares,,usa,,,,,,100000000,"banks, financialservices",,,,24,,,
high tide,,canada,,,,,,100000000,cannabis,,,,1,,,
bergs timber,,sweden,,,,,,100000000,pulpandpaper,,,,3,,,
knights group,,uk,,,,,,100000000,professionalservices,,,,1,,,
us xpress enterprises,,usa,,,,,,110000000,transportation,,,,2,,,
sonida senior living,,usa,,,,,,110000000,"healthcare, medicalcarefacilities",,,,16,,,
latch,,usa,,,,,,110000000,"software, tech",,,,0,,,
sema4,,usa,,,,,,110000000,"healthcare, software, tech",,,,0,,,
thunderful group,,sweden,,,,,,110000000,"videogames, entertainment",,,,1,,,
paratek pharmaceuticals,,usa,,,,,,110000000,pharmaceuticals,,,,2,,,
hour loop,,usa,,,,,,110000000,"retail, ecommerce, internet",,,,3,,,
talkspace,,usa,,,,,,110000000,"telehealth, healthcare, tech, internet",,,,0,,,
nok air,,thailand,,,,,,110000000,"airlines, travel, transportation",,,,0,,,
mangalam cement,,india,,,,,,110000000,"cement, buildingmaterials",,,,4,,,
himatsingka seide,,india,,,,,,110000000,,,,,1,,,
nuvectis pharma,,usa,,,,,,110000000,"pharmaceuticals, biotech",,,,7,,,
ateam,,japan,,,,,,110000000,"videogames, entertainment",,,,6,,,
india motor parts and accessories,,india,,,,,,110000000,automotivesuppliers,,,,8,,,
faraday future,,usa,,,,,,110000000,"automakers, electricvehicles, manufacturing",,,,0,,,
finwise bancorp,,usa,,,,,,110000000,"banks, financialservices",,,,8,,,
bigbearai,,usa,,,,,,110000000,"itservices, professionalservices, tech",,,,0,,,
thredup,,usa,,,,,,110000000,"clothing, retail, internet, ecommerce, tech",,,,1,,,
mistras group,,usa,,,,,,120000000,"engineering, professionalservices",,,,4,,,
bodal chemicals,,india,,,,,,110000000,chemicals,,,,0,,,
ree automotive,,israel,,,,,,120000000,"automakers, electricvehicles",,,,0,,,
astra space,,usa,,,,,,120000000,aerospace,,,,0,,,
prakash industries,,india,,,,,,120000000,"steelindustry, mining",,,,0,,,
calamp,,usa,,,,,,120000000,"iot, tech, software",,,,3,,,
sterling tools,,india,,,,,,120000000,,,,,3,,,
matinas biopharma,,usa,,,,,,120000000,pharmaceuticals,,,,0,,,
electra meccanica,,canada,,,,,,120000000,"automakers, electricvehicles",,,,1,,,
ehealth,,usa,,,,,,120000000,,,,,4,,,
kayak inc,,japan,,,,,,120000000,"videogames, entertainment",,,,7,,,
mangalore chemicals and fertilizers,,india,,,,,,120000000,"chemicals, fertilizercompanies",,,,1,,,
mdxhealth,,belgium,,,,,,120000000,"diagnosticsandtesting, biotech",,,,7,,,
aiming inc,,japan,,,,,,120000000,"videogames, entertainment",,,,3,,,
iteris,,usa,,,,,,120000000,"software, professionalservices, tech",,,,2,,,
provident bancorp,,usa,,,,,,120000000,"banks, financialservices",,,,6,,,
rigetti computing,,usa,,,,,,120000000,"tech, techhardware",,,,1,,,
mainz biomed,,germany,,,,,,120000000,"diagnosticsandtesting, biotech",,,,8,,,
ovid therapeutics,,usa,,,,,,120000000,"pharmaceuticals, biotech",,,,1,,,
lulu's fashion lounge,,usa,,,,,,120000000,"clothing, ecommerce, retail",,,,3,,,
navkar corp,,india,,,,,,120000000,transportation,,,,0,,,
srikalahasthi pipes,,india,,,,,,120000000,,,,,2,,,
vinco ventures,,usa,,,,,,120000000,tech,,,,0,,,
superior industries international,,usa,,,,,,120000000,automotivesuppliers,,,,4,,,
townsquare media,,usa,,,,,,120000000,mediapress,,,,7,,,
bankfinancial,,usa,,,,,,120000000,"banks, financialservices",,,,9,,,
rumbleon,,usa,,,,,,120000000,"internet, tech",,,,7,,,
relmada therapeutics,,usa,,,,,,120000000,"pharmaceuticals, biotech",,,,4,,,
ohio valley banc corp,,usa,,,,,,120000000,"banks, financialservices",,,,26,,,
martin midstream partners,,usa,,,,,,120000000,"oilgas, energy",,,,3,,,
ge power india,,india,,,,,,120000000,,,,,1,,,
glycomimetics,,usa,,,,,,120000000,"biotech, pharmaceuticals",,,,2,,,
redwire,,usa,,,,,,120000000,aerospace,,,,1,,,
ptc financial services,,india,,,,,,120000000,financialservices,,,,0,,,
loop industries,,canada,,,,,,120000000,chemicals,,,,2,,,
arc document solutions,,usa,,,,,,120000000,professionalservices,,,,2,,,
supermax corporation berhad,,malaysia,,,,,,120000000,glovesppe,,,,0,,,
kalvista pharmaceuticals,,usa,,,,,,120000000,"pharmaceuticals, biotech",,,,5,,,
klab,,japan,,,,,,120000000,"videogames, entertainment, tech",,,,3,,,
doma,,usa,,,,,,120000000,"realestate, tech",,,,0,,,
xunlei,,china,,,,,,120000000,"software, tech",,,,1,,,
akili,,usa,,,,,,120000000,"healthcare, tech, videogames",,,,1,,,
o2micro,,cayman islands,,,,,,120000000,"electronics, tech",,,,4,,,
crooz,,japan,,,,,,120000000,"internet, videogames, entertainment",,,,11,,,
kap ag,,germany,,,,,,120000000,conglomerate,,,,16,,,
allot,,israel,,,,,,120000000,,,,,3,,,
pyrogenesis canada,,canada,,,,,,120000000,"manufacturing, wasterecycling",,,,0,,,
nyxoah,,belgium,,,,,,120000000,medicaldevices,,,,4,,,
pexip,,norway,,,,,,120000000,,,,,1,,,
cenntro electric group,,usa,,,,,,120000000,"automakers, electricvehicles, manufacturing, specialtyvehicles",,,,0,,,
singular genomics systems,,usa,,,,,,120000000,"biotech, genomics, scientifictechnicalinstruments",,,,1,,,
oconee federal financial,,usa,,,,,,130000000,financialservices,,,,23,,,
vbi vaccines,,usa,,,,,,130000000,"pharmaceuticals, biotech",,,,0,,,
precision biosciences,,usa,,,,,,130000000,"pharmaceuticals, genomics, biotech",,,,1,,,
sml isuzu,,india,,,,,,130000000,,,,,9,,,
softstar entertainment,,taiwan,,,,,,130000000,"videogames, entertainment",,,,1,,,
citizens inc,,usa,,,,,,130000000,insurance,,,,2,,,
ag mortgage investment trust,,usa,,,,,,130000000,"realestate, investment, reits",,,,5,,,
northern dynasty minerals,,canada,,,,,,130000000,mining,,,,0,,,
vroom,,usa,,,,,,130000000,"usedcarretailer, internet, carretail",,,,0,,,
chinese gamer international,,taiwan,,,,,,130000000,"videogames, entertainment",,,,1,,,
mallinckrodt pharmaceuticals,,uk,,,,,,130000000,"pharmaceuticals, biotech",,,,10,,,
oric pharmaceuticals,,usa,,,,,,130000000,pharmaceuticals,,,,3,,,
liberty tripadvisor holdings,,usa,,,,,,130000000,,,,,0,,,
bakkt holdings,,usa,,,,,,130000000,"software, tech, financialservices, bitcoin",,,,1,,,
nucleus software exports,,india,,,,,,130000000,"software, tech",,,,4,,,
escalade sports,,usa,,,,,,130000000,"sportsgoods, manufacturing",,,,9,,,
cleanspark,,usa,,,,,,130000000,"software, tech",,,,2,,,
sachem capital,,usa,,,,,,130000000,"realestate, investment, reits",,,,3,,,
coffee day enterprises,,india,,,,,,130000000,beverages,,,,0,,,
inseego,,usa,,,,,,130000000,telecommunicationsequipment,,,,1,,,
pollux properti indonesia,,indonesia,,,,,,130000000,realestate,,,,0,,,
serverworks,,japan,,,,,,130000000,"itservices, tech, professionalservices",,,,17,,,
aveanna healthcare,,usa,,,,,,130000000,healthcare,,,,0,,,
sonendo,,usa,,,,,,130000000,"medicalequipment, medicaldevices",,,,2,,,
dave inc,,usa,,,,,,130000000,"software, tech, financialservices",,,,0,,,
vera bradley,,usa,,,,,,140000000,,,,,4,,,
inotiv,,usa,,,,,,130000000,"pharmaceuticals, biotech",,,,5,,,
buzzfeed,,usa,,,,,,140000000,"mediapress, entertainment",,,,1,,,
cardlytics,,usa,,,,,,130000000,,,,,4,,,
euroseas,,greece,,,,,,130000000,"transportation, maritimetransportation",,,,19,,,
trean insurance group,,usa,,,,,,140000000,insurance,,,,2,,,
first northwest bancorp,,usa,,,,,,140000000,,,,,14,,,
yellow corporation,,usa,,,,,,140000000,transportation,,,,2,,,
twin disc,,usa,,,,,,140000000,,,,,10,,,
diebold nixdorf,,usa,,,,,,140000000,"financialservices, software, tech",,,,1,,,
angel oak reit,,usa,,,,,,140000000,"reits, realestate, investment",,,,5,,,
backblaze,,usa,,,,,,140000000,"software, tech",,,,4,,,
sarcos technology and robotics,,usa,,,,,,140000000,"robotics, tech",,,,0,,,
aeye,,usa,,,,,,140000000,"tech, techhardware, lidar, autonomousdriving",,,,0,,,
immuneering,,usa,,,,,,140000000,"pharmaceuticals, biotech",,,,5,,,
hanover bancorp,,usa,,,,,,140000000,"banks, financialservices",,,,20,,,
x-legend entertainment,,taiwan,,,,,,140000000,"videogames, entertainment",,,,1,,,
lianbio,,usa,,,,,,140000000,"pharmaceuticals, biotech",,,,1,,,
bbx capital corporation,,usa,,,,,,140000000,investment,,,,9,,,
ecb bancorp,,usa,,,,,,140000000,"banks, financialservices",,,,16,,,
anixa biosciences,,usa,,,,,,140000000,"pharmaceuticals, biotech",,,,4,,,
aemetis,,usa,,,,,,140000000,"renewableenergy, chemicals, energy, biofuel",,,,4,,,
richmond mutual bancorporation,,usa,,,,,,150000000,"banks, financialservices",,,,12,,,
alithya group,,canada,,,,,,150000000,"itservices, professionalservices",,,,1,,,
applied blockchain,,usa,,,,,,150000000,"tech, software",,,,1,,,
potbelly corporation,,usa,,,,,,150000000,"restaurantchains, food",,,,5,,,
pkp cargo,,poland,,,,,,150000000,"railways, transportation",,,,3,,,
heliogen,,usa,,,,,,150000000,"energy, renewableenergy",,,,0,,,
unifi,,usa,,,,,,150000000,,,,,8,,,
faze clan,,usa,,,,,,150000000,"entertainment, esports",,,,2,,,
shiftpixy,,usa,,,,,,150000000,"professionalservices, staffingemploymentservices",,,,15,,,
ngl energy partners,,usa,,,,,,150000000,,,,,1,,,
wetrade group,,china,,,,,,150000000,"software, tech",,,,0,,,
kuantum papers,,india,,,,,,150000000,pulpandpaper,,,,1,,,
kore,,usa,,,,,,150000000,"iot, tech",,,,2,,,
republic first bancorp,,usa,,,,,,150000000,"banks, financialservices",,,,2,,,
kossan rubber industries,,malaysia,,,,,,150000000,glovesppe,,,,0,,,
oxford square capital,,usa,,,,,,150000000,investment,,,,3,,,
matrix service,,usa,,,,,,150000000,"engineering, professionalservices",,,,5,,,
rigel pharmaceuticals,,usa,,,,,,150000000,"pharmaceuticals, biotech",,,,0,,,
kempharm,,usa,,,,,,150000000,"pharmaceuticals, biotech",,,,4,,,
gumi,,japan,,,,,,150000000,"videogames, entertainment, tech",,,,5,,,
gencor industries,,usa,,,,,,150000000,,,,,10,,,
intevac,,usa,,,,,,150000000,,,,,6,,,
parag milk foods,,india,,,,,,150000000,"food, dairycompanies",,,,1,,,
foseco india,,india,,,,,,150000000,chemicals,,,,24,,,
spok holdings,,usa,,,,,,150000000,"software, telecommunication, tech, internet",,,,7,,,
hive blockchain technologies,,canada,,,,,,150000000,"bitcoin, tech, bitcoinmining",,,,1,,,
rane holdings,,india,,,,,,150000000,automotivesuppliers,,,,10,,,
agrofresh,,usa,,,,,,150000000,agriculture,,,,2,,,
startek,,usa,,,,,,150000000,,,,,3,,,
hawthorn bancshares,,usa,,,,,,150000000,"banks, financialservices",,,,23,,,
westport fuel systems,,canada,,,,,,150000000,,,,,0,,,
alaunos therapeutics,,usa,,,,,,150000000,"pharmaceuticals, biotech",,,,0,,,
baioo family interactive,,china,,,,,,150000000,"videogames, entertainment",,,,0,,,
milestone pharmaceuticals,,canada,,,,,,150000000,"pharmaceuticals, biotech",,,,4,,,
aptech,,india,,,,,,150000000,education,,,,3,,,
instil bio,,usa,,,,,,150000000,"biotech, pharmaceuticals",,,,1,,,
riverview bancorp,,usa,,,,,,150000000,"banks, financialservices",,,,7,,,
merrimack pharmaceuticals,,usa,,,,,,150000000,"pharmaceuticals, biotech",,,,11,,,
glatfelter,,usa,,,,,,150000000,pulpandpaper,,,,3,,,
klx energy services,,usa,,,,,,150000000,"oilgas, oilgasequipmentservices, energy",,,,13,,,
drecom,,japan,,,,,,150000000,"videogames, entertainment, tech",,,,5,,,
kitex garments,,india,,,,,,160000000,clothing,,,,2,,,
village farinternational,,canada,,,,,,150000000,"agriculture, food, cannabis",,,,1,,,
citius pharmaceuticals,,usa,,,,,,160000000,"pharmaceuticals, biotech",,,,1,,,
nusantara pelabuhan handal,,indonesia,,,,,,160000000,"ports, infrastructure",,,,0,,,
avita medical,,usa,,,,,,160000000,,,,,6,,,
nature's sunshine products,,usa,,,,,,160000000,"multilevelmarketing, dietarysupplements",,,,8,,,
fiesta restaurant group,,usa,,,,,,160000000,"food, restaurantchains",,,,6,,,
cormedix,,usa,,,,,,160000000,pharmaceuticals,,,,3,,,
bassett furniture,,usa,,,,,,160000000,"furniture, manufacturing, retail",,,,17,,,
xl fleet,,usa,,,,,,160000000,electricvehicles,,,,1,,,
alphapolis,,japan,,,,,,160000000,"mediapress, entertainment",,,,17,,,
skipper limited,,india,,,,,,160000000,,,,,1,,,
nam tai property,,china,,,,,,160000000,realestate,,,,4,,,
ceragon networks,,israel,,,,,,160000000,"networkinghardware, tech, techhardware",,,,1,,,
assertio therapeutics,,usa,,,,,,160000000,pharmaceuticals,,,,3,,,
prophase labs,,usa,,,,,,160000000,"genomics, diagnosticsandtesting, biotech",,,,10,,,
southern petrochemical industries corp,,india,,,,,,160000000,"oilgas, chemicals, fertilizercompanies",,,,0,,,
spire global,,usa,,,,,,160000000,"software, tech",,,,1,,,
acacia research,,usa,,,,,,160000000,patentlicensing,,,,3,,,
