Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,redwire,,usa,,,,,,,120000000,aerospace,,,,,1,,,,,,
,,ptc financial services,,india,,,,,,,120000000,financialservices,,,,,0,,,,,,
,,loop industries,,canada,,,,,,,120000000,chemicals,,,,,2,,,,,,
,,arc document solutions,,usa,,,,,,,120000000,professionalservices,,,,,2,,,,,,
,,supermax corporation berhad,,malaysia,,,,,,,120000000,glovesppe,,,,,0,,,,,,
,,kalvista pharmaceuticals,,usa,,,,,,,120000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,klab,,japan,,,,,,,120000000,"videogames, entertainment, tech",,,,,3,,,,,,
,,doma,,usa,,,,,,,120000000,"realestate, tech",,,,,0,,,,,,
,,xunlei,,china,,,,,,,120000000,"software, tech",,,,,1,,,,,,
,,akili,,usa,,,,,,,120000000,"healthcare, tech, videogames",,,,,1,,,,,,
,,o2micro,,cayman islands,,,,,,,120000000,"electronics, tech",,,,,4,,,,,,
,,crooz,,japan,,,,,,,120000000,"internet, videogames, entertainment",,,,,11,,,,,,
1342,0.6744717,kap ag,,germany,,,,,,,120000000,conglomerate,,,,,16,,,,,,
,,allot,,israel,,,,,,,120000000,,,,,,3,,,,,,
,,pyrogenesis canada,,canada,,,,,,,120000000,"manufacturing, wasterecycling",,,,,0,,,,,,
,,nyxoah,,belgium,,,,,,,120000000,medicaldevices,,,,,4,,,,,,
,,pexip,,norway,,,,,,,120000000,,,,,,1,,,,,,
,,cenntro electric group,,usa,,,,,,,120000000,"automakers, electricvehicles, manufacturing, specialtyvehicles",,,,,0,,,,,,
,,singular genomics systems,,usa,,,,,,,120000000,"biotech, genomics, scientifictechnicalinstruments",,,,,1,,,,,,
,,oconee federal financial,,usa,,,,,,,130000000,financialservices,,,,,23,,,,,,
,,vbi vaccines,,usa,,,,,,,130000000,"pharmaceuticals, biotech",,,,,0,,,,,,
,,precision biosciences,,usa,,,,,,,130000000,"pharmaceuticals, genomics, biotech",,,,,1,,,,,,
,,sml isuzu,,india,,,,,,,130000000,,,,,,9,,,,,,
,,softstar entertainment,,taiwan,,,,,,,130000000,"videogames, entertainment",,,,,1,,,,,,
,,citizens inc,,usa,,,,,,,130000000,insurance,,,,,2,,,,,,
1251,0.67447567,ag mortgage investment trust,,usa,,,,,,,130000000,"realestate, investment, reits",,,,,5,,,,,,
,,northern dynasty minerals,,canada,,,,,,,130000000,mining,,,,,0,,,,,,
,,vroom,,usa,,,,,,,130000000,"usedcarretailer, internet, carretail",,,,,0,,,,,,
,,chinese gamer international,,taiwan,,,,,,,130000000,"videogames, entertainment",,,,,1,,,,,,
,,mallinckrodt pharmaceuticals,,uk,,,,,,,130000000,"pharmaceuticals, biotech",,,,,10,,,,,,
,,oric pharmaceuticals,,usa,,,,,,,130000000,pharmaceuticals,,,,,3,,,,,,
,,liberty tripadvisor holdings,,usa,,,,,,,130000000,,,,,,0,,,,,,
,,bakkt holdings,,usa,,,,,,,130000000,"software, tech, financialservices, bitcoin",,,,,1,,,,,,
,,nucleus software exports,,india,,,,,,,130000000,"software, tech",,,,,4,,,,,,
,,escalade sports,,usa,,,,,,,130000000,"sportsgoods, manufacturing",,,,,9,,,,,,
,,cleanspark,,usa,,,,,,,130000000,"software, tech",,,,,2,,,,,,
,,sachem capital,,usa,,,,,,,130000000,"realestate, investment, reits",,,,,3,,,,,,
,,coffee day enterprises,,india,,,,,,,130000000,beverages,,,,,0,,,,,,
,,inseego,,usa,,,,,,,130000000,telecommunicationsequipment,,,,,1,,,,,,
,,pollux properti indonesia,,indonesia,,,,,,,130000000,realestate,,,,,0,,,,,,
,,serverworks,,japan,,,,,,,130000000,"itservices, tech, professionalservices",,,,,17,,,,,,
1288,0.6744737,aveanna healthcare,,usa,,,,,,,130000000,healthcare,,,,,0,,,,,,
,,sonendo,,usa,,,,,,,130000000,"medicalequipment, medicaldevices",,,,,2,,,,,,
,,dave inc,,usa,,,,,,,130000000,"software, tech, financialservices",,,,,0,,,,,,
,,vera bradley,,usa,,,,,,,140000000,,,,,,4,,,,,,
,,inotiv,,usa,,,,,,,130000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,buzzfeed,,usa,,,,,,,140000000,"mediapress, entertainment",,,,,1,,,,,,
,,cardlytics,,usa,,,,,,,130000000,,,,,,4,,,,,,
,,euroseas,,greece,,,,,,,130000000,"transportation, maritimetransportation",,,,,19,,,,,,
,,trean insurance group,,usa,,,,,,,140000000,insurance,,,,,2,,,,,,
,,first northwest bancorp,,usa,,,,,,,140000000,,,,,,14,,,,,,
,,yellow corporation,,usa,,,,,,,140000000,transportation,,,,,2,,,,,,
,,twin disc,,usa,,,,,,,140000000,,,,,,10,,,,,,
,,diebold nixdorf,,usa,,,,,,,140000000,"financialservices, software, tech",,,,,1,,,,,,
1535,0.6744561,angel oak reit,,usa,,,,,,,140000000,"reits, realestate, investment",,,,,5,,,,,,
,,backblaze,,usa,,,,,,,140000000,"software, tech",,,,,4,,,,,,
,,sarcos technology and robotics,,usa,,,,,,,140000000,"robotics, tech",,,,,0,,,,,,
,,aeye,,usa,,,,,,,140000000,"tech, techhardware, lidar, autonomousdriving",,,,,0,,,,,,
,,immuneering,,usa,,,,,,,140000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,hanover bancorp,,usa,,,,,,,140000000,"banks, financialservices",,,,,20,,,,,,
,,x-legend entertainment,,taiwan,,,,,,,140000000,"videogames, entertainment",,,,,1,,,,,,
,,lianbio,,usa,,,,,,,140000000,"pharmaceuticals, biotech",,,,,1,,,,,,
1283,0.67447394,bbx capital corporation,,usa,,,,,,,140000000,investment,,,,,9,,,,,,
,,ecb bancorp,,usa,,,,,,,140000000,"banks, financialservices",,,,,16,,,,,,
,,anixa biosciences,,usa,,,,,,,140000000,"pharmaceuticals, biotech",,,,,4,,,,,,
,,aemetis,,usa,,,,,,,140000000,"renewableenergy, chemicals, energy, biofuel",,,,,4,,,,,,
,,richmond mutual bancorporation,,usa,,,,,,,150000000,"banks, financialservices",,,,,12,,,,,,
,,alithya group,,canada,,,,,,,150000000,"itservices, professionalservices",,,,,1,,,,,,
,,applied blockchain,,usa,,,,,,,150000000,"tech, software",,,,,1,,,,,,
,,potbelly corporation,,usa,,,,,,,150000000,"restaurantchains, food",,,,,5,,,,,,
,,pkp cargo,,poland,,,,,,,150000000,"railways, transportation",,,,,3,,,,,,
,,heliogen,,usa,,,,,,,150000000,"energy, renewableenergy",,,,,0,,,,,,
,,unifi,,usa,,,,,,,150000000,,,,,,8,,,,,,
,,faze clan,,usa,,,,,,,150000000,"entertainment, esports",,,,,2,,,,,,
,,shiftpixy,,usa,,,,,,,150000000,"professionalservices, staffingemploymentservices",,,,,15,,,,,,
,,ngl energy partners,,usa,,,,,,,150000000,,,,,,1,,,,,,
,,wetrade group,,china,,,,,,,150000000,"software, tech",,,,,0,,,,,,
,,kuantum papers,,india,,,,,,,150000000,pulpandpaper,,,,,1,,,,,,
,,kore,,usa,,,,,,,150000000,"iot, tech",,,,,2,,,,,,
,,republic first bancorp,,usa,,,,,,,150000000,"banks, financialservices",,,,,2,,,,,,
,,kossan rubber industries,,malaysia,,,,,,,150000000,glovesppe,,,,,0,,,,,,
,,oxford square capital,,usa,,,,,,,150000000,investment,,,,,3,,,,,,
1470,0.6744641,matrix service,,usa,,,,,,,150000000,"engineering, professionalservices",,,,,5,,,,,,
,,rigel pharmaceuticals,,usa,,,,,,,150000000,"pharmaceuticals, biotech",,,,,0,,,,,,
,,kempharm,,usa,,,,,,,150000000,"pharmaceuticals, biotech",,,,,4,,,,,,
,,gumi,,japan,,,,,,,150000000,"videogames, entertainment, tech",,,,,5,,,,,,
,,gencor industries,,usa,,,,,,,150000000,,,,,,10,,,,,,
,,intevac,,usa,,,,,,,150000000,,,,,,6,,,,,,
,,parag milk foods,,india,,,,,,,150000000,"food, dairycompanies",,,,,1,,,,,,
,,foseco india,,india,,,,,,,150000000,chemicals,,,,,24,,,,,,
,,spok holdings,,usa,,,,,,,150000000,"software, telecommunication, tech, internet",,,,,7,,,,,,
,,hive blockchain technologies,,canada,,,,,,,150000000,"bitcoin, tech, bitcoinmining",,,,,1,,,,,,
,,rane holdings,,india,,,,,,,150000000,automotivesuppliers,,,,,10,,,,,,
,,agrofresh,,usa,,,,,,,150000000,agriculture,,,,,2,,,,,,
,,startek,,usa,,,,,,,150000000,,,,,,3,,,,,,
,,hawthorn bancshares,,usa,,,,,,,150000000,"banks, financialservices",,,,,23,,,,,,
,,westport fuel systems,,canada,,,,,,,150000000,,,,,,0,,,,,,
,,alaunos therapeutics,,usa,,,,,,,150000000,"pharmaceuticals, biotech",,,,,0,,,,,,
,,baioo family interactive,,china,,,,,,,150000000,"videogames, entertainment",,,,,0,,,,,,
,,milestone pharmaceuticals,,canada,,,,,,,150000000,"pharmaceuticals, biotech",,,,,4,,,,,,
,,aptech,,india,,,,,,,150000000,education,,,,,3,,,,,,
,,instil bio,,usa,,,,,,,150000000,"biotech, pharmaceuticals",,,,,1,,,,,,
,,riverview bancorp,,usa,,,,,,,150000000,"banks, financialservices",,,,,7,,,,,,
,,merrimack pharmaceuticals,,usa,,,,,,,150000000,"pharmaceuticals, biotech",,,,,11,,,,,,
,,glatfelter,,usa,,,,,,,150000000,pulpandpaper,,,,,3,,,,,,
,,klx energy services,,usa,,,,,,,150000000,"oilgas, oilgasequipmentservices, energy",,,,,13,,,,,,
,,drecom,,japan,,,,,,,150000000,"videogames, entertainment, tech",,,,,5,,,,,,
,,kitex garments,,india,,,,,,,160000000,clothing,,,,,2,,,,,,
,,village farinternational,,canada,,,,,,,150000000,"agriculture, food, cannabis",,,,,1,,,,,,
,,citius pharmaceuticals,,usa,,,,,,,160000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,nusantara pelabuhan handal,,indonesia,,,,,,,160000000,"ports, infrastructure",,,,,0,,,,,,
,,avita medical,,usa,,,,,,,160000000,,,,,,6,,,,,,
,,nature's sunshine products,,usa,,,,,,,160000000,"multilevelmarketing, dietarysupplements",,,,,8,,,,,,
,,fiesta restaurant group,,usa,,,,,,,160000000,"food, restaurantchains",,,,,6,,,,,,
,,cormedix,,usa,,,,,,,160000000,pharmaceuticals,,,,,3,,,,,,
,,bassett furniture,,usa,,,,,,,160000000,"furniture, manufacturing, retail",,,,,17,,,,,,
,,xl fleet,,usa,,,,,,,160000000,electricvehicles,,,,,1,,,,,,
,,alphapolis,,japan,,,,,,,160000000,"mediapress, entertainment",,,,,17,,,,,,
,,skipper limited,,india,,,,,,,160000000,,,,,,1,,,,,,
,,nam tai property,,china,,,,,,,160000000,realestate,,,,,4,,,,,,
,,ceragon networks,,israel,,,,,,,160000000,"networkinghardware, tech, techhardware",,,,,1,,,,,,
,,assertio therapeutics,,usa,,,,,,,160000000,pharmaceuticals,,,,,3,,,,,,
,,prophase labs,,usa,,,,,,,160000000,"genomics, diagnosticsandtesting, biotech",,,,,10,,,,,,
1397,0.67446893,southern petrochemical industries corp,,india,,,,,,,160000000,"oilgas, chemicals, fertilizercompanies",,,,,0,,,,,,
,,spire global,,usa,,,,,,,160000000,"software, tech",,,,,1,,,,,,
,,acacia research,,usa,,,,,,,160000000,patentlicensing,,,,,3,,,,,,
,,sandhar,,india,,,,,,,160000000,,,,,,2,,,,,,
,,hurco companies,,usa,,,,,,,160000000,,,,,,25,,,,,,
,,lantronix,,usa,,,,,,,160000000,"networkinghardware, tech, techhardware",,,,,4,,,,,,
,,silvercrest asset management group,,usa,,,,,,,170000000,investment,,,,,18,,,,,,
,,offerpad,,usa,,,,,,,160000000,realestate,,,,,0,,,,,,
,,yunji,,china,,,,,,,170000000,"ecommerce, internet, tech",,,,,0,,,,,,
,,an2 therapeutics,,usa,,,,,,,170000000,"pharmaceuticals, biotech",,,,,9,,,,,,
,,berkeley lights,,usa,,,,,,,170000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,cognyte software,,israel,,,,,,,170000000,"software, tech",,,,,2,,,,,,
,,indian metals & ferro alloys,,india,,,,,,,170000000,,,,,,3,,,,,,
,,wheels india,,india,,,,,,,170000000,automotivesuppliers,,,,,7,,,,,,
,,rallybio,,usa,,,,,,,170000000,biotech,,,,,4,,,,,,
,,plby group playboy,,usa,,,,,,,170000000,"mediapress, entertainment",,,,,3,,,,,,
,,performant financial,,usa,,,,,,,170000000,financialservices,,,,,2,,,,,,
,,infusystem,,usa,,,,,,,170000000,healthcare,,,,,8,,,,,,
,,marimed,,usa,,,,,,,170000000,cannabis,,,,,0,,,,,,
,,whole earth brands,,usa,,,,,,,170000000,food,,,,,4,,,,,,
,,battalion oil,,usa,,,,,,,170000000,"oilgas, energy",,,,,10,,,,,,
,,gracell biotechnologies,,china,,,,,,,170000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,homepoint,,usa,,,,,,,170000000,financialservices,,,,,1,,,,,,
,,huhtamaki india,,india,,,,,,,170000000,packaging,,,,,2,,,,,,
,,porch group,,usa,,,,,,,170000000,"software, tech",,,,,1,,,,,,
,,cazoo,,uk,,,,,,,170000000,"usedcarretailer, internet, tech, carretail",,,,,0,,,,,,
,,sequans communications,,france,,,,,,,170000000,"semiconductors, tech, techhardware",,,,,3,,,,,,
,,ayr wellness,,usa,,,,,,,170000000,cannabis,,,,,2,,,,,,
1350,0.67447126,isbir holding,,turkey,,,,,,,170000000,,,,,,5,,,,,,
,,csi compressco,,usa,,,,,,,180000000,"oilgas, energy",,,,,1,,,,,,
,,airsculpt technologies,,usa,,,,,,,180000000,,,,,,3,,,,,,
,,zentek,,canada,,,,,,,180000000,,,,,,1,,,,,,
,,olympique lyonnais groupe,,france,,,,,,,180000000,football,,,,,2,,,,,,
,,cigniti technologies,,india,,,,,,,180000000,"software, professionalservices, tech",,,,,6,,,,,,
,,rpg life sciences,,india,,,,,,,180000000,pharmaceuticals,,,,,11,,,,,,
,,kulr technology,,usa,,,,,,,180000000,"batteries, electricity",,,,,1,,,,,,
,,savara pharmaceuticals,,usa,,,,,,,180000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,innate pharma,,france,,,,,,,180000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,ashiana housing,,india,,,,,,,180000000,realestate,,,,,1,,,,,,
,,sasken technologies,,india,,,,,,,180000000,telecommunication,,,,,12,,,,,,
,,tela bio,,usa,,,,,,,180000000,medicaldevices,,,,,9,,,,,,
,,dhampur sugar mills,,india,,,,,,,180000000,,,,,,2,,,,,,
,,repco home finance,,india,,,,,,,180000000,,,,,,2,,,,,,
,,mahanagar telephone nigam,,india,,,,,,,180000000,telecommunication,,,,,0,,,,,,
,,maiden holdings,,bermuda,,,,,,,180000000,insurance,,,,,2,,,,,,
,,excel industries,,india,,,,,,,180000000,chemicals,,,,,14,,,,,,
,,ellomay capital,,israel,,,,,,,180000000,renewableenergy,,,,,14,,,,,,
,,indorama synthetics,,india,,,,,,,180000000,,,,,,0,,,,,,
,,zomedica pharmaceuticals,,usa,,,,,,,180000000,"pharmaceuticals, biotech",,,,,0,,,,,,
,,accuray,,usa,,,,,,,180000000,medicaldevices,,,,,1,,,,,,
,,penns woods bancorp,,usa,,,,,,,180000000,"banks, financialservices",,,,,26,,,,,,
,,kandi technologies group,,china,,,,,,,180000000,"electricvehicles, automakers, manufacturing",,,,,2,,,,,,
,,quad,,usa,,,,,,,180000000,advertising,,,,,3,,,,,,
,,afc energy,,uk,,,,,,,180000000,"hydrogenfuelcell, renewableenergy, energy",,,,,0,,,,,,
,,incannex healthcare,,australia,,,,,,,180000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,bank of innovation,,japan,,,,,,,180000000,"videogames, entertainment",,,,,48,,,,,,
,,oriental aromatics,,india,,,,,,,180000000,chemicals,,,,,5,,,,,,
,,virginia national bankshares,,usa,,,,,,,180000000,"banks, financialservices",,,,,35,,,,,,
,,conn's,,usa,,,,,,,180000000,"furniture, retail",,,,,7,,,,,,
,,meliuz,,brazil,,,,,,,180000000,"internet, tech, financialservices",,,,,0,,,,,,
,,stratus properties,,usa,,,,,,,180000000,realestate,,,,,23,,,,,,
,,tethys oil,,sweden,,,,,,,180000000,"oilgas, energy",,,,,5,,,,,,
,,nerdy,,usa,,,,,,,180000000,"education, tech, software",,,,,2,,,,,,
,,fingermotion,,usa,,,,,,,180000000,financialservices,,,,,4,,,,,,
,,joann,,usa,,,,,,,180000000,retail,,,,,4,,,,,,
,,platinum group metals,,canada,,,,,,,180000000,mining,,,,,1,,,,,,
,,limestone bancorp,,usa,,,,,,,180000000,"banks, financialservices",,,,,24,,,,,,
1084,0.674483,united,,japan,,,,,,,190000000,"software, tech, videogames, entertainment",,,,,9,,,,,,
,,hester biosciences,,india,,,,,,,190000000,"pharmaceuticals, biotech",,,,,22,,,,,,
,,ll flooring,,usa,,,,,,,190000000,retail,,,,,6,,,,,,
,,gtpl hathway,,india,,,,,,,190000000,"mediapress, telecommunication",,,,,1,,,,,,
,,kcp limited,,india,,,,,,,190000000,,,,,,1,,,,,,
,,cipher mining,,usa,,,,,,,190000000,"bitcoin, tech, bitcoinmining",,,,,0,,,,,,
,,greenlight biosciences,,usa,,,,,,,190000000,biotech,,,,,1,,,,,,
,,hill international,,usa,,,,,,,190000000,"professionalservices, construction",,,,,3,,,,,,
,,xeris pharmaceuticals,,usa,,,,,,,190000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,kingfa science & technology,,india,,,,,,,190000000,,,,,,15,,,,,,
,,wendt india,,india,,,,,,,190000000,,,,,,96,,,,,,
,,cato fashion,,usa,,,,,,,190000000,"retail, clothing",,,,,9,,,,,,
,,smiledirectclub,,usa,,,,,,,190000000,,,,,,0,,,,,,
,,china automotive systems,,china,,,,,,,190000000,automotivesuppliers,,,,,6,,,,,,
,,vizsla silver,,canada,,,,,,,190000000,"mining, silvermining, goldmining",,,,,1,,,,,,
,,danimer scientific,,usa,,,,,,,190000000,chemicals,,,,,1,,,,,,
,,summit midstream,,usa,,,,,,,190000000,"oilgas, energy",,,,,19,,,,,,
,,shalby,,india,,,,,,,190000000,healthcare,,,,,1,,,,,,
,,selecta biosciences,,usa,,,,,,,190000000,"biotech, pharmaceuticals",,,,,1,,,,,,
,,lcnb,,usa,,,,,,,200000000,"investment, financialservices",,,,,18,,,,,,
,,gossamer bio,,usa,,,,,,,200000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,alpine summit energy partners,,usa,,,,,,,190000000,"oilgas, energy",,,,,5,,,,,,
,,shankara building,,india,,,,,,,200000000,,,,,,8,,,,,,
,,immutep,,australia,,,,,,,200000000,pharmaceuticals,,,,,2,,,,,,
,,lifetime brands,,usa,,,,,,,200000000,homekitchenappliances,,,,,9,,,,,,
,,mps limited,,india,,,,,,,200000000,education,,,,,11,,,,,,
,,air busan,,south korea,,,,,,,200000000,"airlines, travel, transportation",,,,,1,,,,,,
,,arbe robotics,,israel,,,,,,,200000000,"tech, autonomousdriving",,,,,3,,,,,,
,,kamada,,israel,,,,,,,200000000,,,,,,4,,,,,,
,,prenetics,,hong kong,,,,,,,200000000,"diagnosticsandtesting, biotech, genomics",,,,,1,,,,,,
1545,0.674452,c&f financial corporation,,usa,,,,,,,200000000,"banks, financialservices",,,,,59,,,,,,
,,caesarstone,,israel,,,,,,,200000000,,,,,,6,,,,,,
,,territorial bancorp,,usa,,,,,,,200000000,"banks, financialservices",,,,,22,,,,,,
,,concert pharmaceuticals,,usa,,,,,,,200000000,"pharmaceuticals, biotech",,,,,4,,,,,,
,,ames national corp,,usa,,,,,,,200000000,"banks, financialservices",,,,,23,,,,,,
,,federal-mogul goetze,,india,,,,,,,200000000,"manufacturing, autoparts, automotivesuppliers",,,,,3,,,,,,
,,tactile medical,,usa,,,,,,,200000000,medicaldevices,,,,,10,,,,,,
,,wm technology,,usa,,,,,,,200000000,"cannabis, tech, internet",,,,,1,,,,,,
,,semler scientific,,usa,,,,,,,200000000,diagnosticsandtesting,,,,,30,,,,,,
,,hut 8 mining,,canada,,,,,,,200000000,"bitcoin, tech, bitcoinmining",,,,,1,,,,,,
,,tamil nadu newsprint and papers limited,,india,,,,,,,200000000,,,,,,3,,,,,,
,,mainstreet bancshares,,usa,,,,,,,210000000,"banks, financialservices",,,,,28,,,,,,
,,evans bancorp,,usa,,,,,,,200000000,"banks, financialservices",,,,,37,,,,,,
,,emx royalty,,canada,,,,,,,210000000,,,,,,1,,,,,,
,,genius brands,,usa,,,,,,,210000000,entertainment,,,,,0,,,,,,
,,the joint corp,,usa,,,,,,,210000000,,,,,,14,,,,,,
,,portman ridge,,usa,,,,,,,210000000,investment,,,,,22,,,,,,
,,the one group hospitality,,usa,,,,,,,210000000,"restaurantchains, food",,,,,6,,,,,,
,,nautilus biotechnology,,usa,,,,,,,210000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,ashford hospitality trust,,usa,,,,,,,210000000,"realestate, investment, reits",,,,,5,,,,,,
,,vintage wine estates,,usa,,,,,,,210000000,"alcoholicbeverages, beverages",,,,,3,,,,,,
,,maruzen,,japan,,,,,,,210000000,retail,,,,,13,,,,,,
,,qudian,,china,,,,,,,210000000,"internet, tech, financialservices",,,,,0,,,,,,
1460,0.67446506,investar holding,,usa,,,,,,,210000000,"banks, financialservices",,,,,21,,,,,,
,,motorcar parts of america,,usa,,,,,,,210000000,autoparts,,,,,10,,,,,,
1213,0.67447764,nordic paper,,sweden,,,,,,,210000000,pulpandpaper,,,,,3,,,,,,
,,plumas bancorp,,usa,,,,,,,210000000,"banks, financialservices",,,,,36,,,,,,
,,century casinos,,usa,,,,,,,210000000,"gambling, entertainment",,,,,7,,,,,,
,,1stdibscom,,usa,,,,,,,210000000,"retail, ecommerce, internet",,,,,5,,,,,,
,,troops,,hong kong,,,,,,,210000000,"software, tech",,,,,2,,,,,,
,,tmc the metals company,,canada,,,,,,,210000000,mining,,,,,0,,,,,,
,,kamux,,finland,,,,,,,210000000,"usedcarretailer, carretail, retail",,,,,5,,,,,,
,,akatsuki inc,,japan,,,,,,,210000000,"videogames, entertainment",,,,,15,,,,,,
,,ocular therapeutix,,usa,,,,,,,210000000,"biotech, pharmaceuticals",,,,,2,,,,,,
,,western new england bancorp,,usa,,,,,,,210000000,"banks, financialservices",,,,,9,,,,,,
,,atlas technical consultants,,usa,,,,,,,210000000,"engineering, professionalservices",,,,,5,,,,,,
,,rgc resources,,usa,,,,,,,210000000,"oilgas, utilitycompanies, energy",,,,,22,,,,,,
,,brightcove,,usa,,,,,,,210000000,internet,,,,,5,,,,,,
,,appen,,australia,,,,,,,210000000,"tech, professionalservices, itservices",,,,,1,,,,,,
,,nelco,,india,,,,,,,210000000,telecommunication,,,,,9,,,,,,
,,vadilal industries,,india,,,,,,,210000000,"food, dairycompanies",,,,,30,,,,,,
,,upland software,,usa,,,,,,,210000000,"software, tech",,,,,6,,,,,,
,,local bounti,,usa,,,,,,,210000000,"food, agriculture",,,,,2,,,,,,
1464,0.6744648,axt inc,,usa,,,,,,,210000000,semiconductors,,,,,5,,,,,,
,,xoma,,usa,,,,,,,210000000,"pharmaceuticals, biotech",,,,,19,,,,,,
,,asiasoft,,thailand,,,,,,,210000000,"videogames, entertainment",,,,,0,,,,,,
,,acumen pharmaceuticals,,usa,,,,,,,210000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,sino-entertainment technology,,china,,,,,,,210000000,"videogames, entertainment",,,,,0,,,,,,
,,landsea homes,,usa,,,,,,,210000000,"construction, realestate",,,,,5,,,,,,
,,essa bancorp,,usa,,,,,,,210000000,"banks, financialservices",,,,,21,,,,,,
,,zengame technology,,china,,,,,,,220000000,"videogames, entertainment",,,,,0,,,,,,
,,lumax industries,,india,,,,,,,210000000,automotivesuppliers,,,,,23,,,,,,
,,seacor marine,,usa,,,,,,,220000000,"transportation, maritimetransportation",,,,,8,,,,,,
,,ubm development,,austria,,,,,,,220000000,realestate,,,,,29,,,,,,
,,gritstone bio,,usa,,,,,,,220000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,tide water oil,,india,,,,,,,220000000,,,,,,12,,,,,,
,,ten square games,,poland,,,,,,,220000000,"videogames, entertainment",,,,,30,,,,,,
,,lineage cell therapeutics,,usa,,,,,,,220000000,pharmaceuticals,,,,,1,,,,,,
,,lesaka technologies,,south africa,,,,,,,220000000,"financialservices, tech",,,,,3,,,,,,
,,ouster,,usa,,,,,,,220000000,"tech, techhardware, lidar, autonomousdriving",,,,,1,,,,,,
,,vidhi specialty food,,india,,,,,,,220000000,food,,,,,4,,,,,,
,,gallantt ispat,,india,,,,,,,220000000,,,,,,0,,,,,,
,,intercure,,israel,,,,,,,220000000,"cannabis, biotech, pharmaceuticals",,,,,4,,,,,,
,,groupon,,usa,,,,,,,220000000,"internet, ecommerce, tech",,,,,7,,,,,,
1043,0.6744832,geox,,italy,,,,,,,220000000,"footwear, clothing",,,,,0,,,,,,
,,adc therapeutics,,switzerland,,,,,,,220000000,,,,,,2,,,,,,
,,truecar,,usa,,,,,,,220000000,,,,,,2,,,,,,
,,pulmonx,,usa,,,,,,,230000000,medicaldevices,,,,,6,,,,,,
,,hf foods group,,usa,,,,,,,220000000,food,,,,,4,,,,,,
,,limoneira,,usa,,,,,,,220000000,"agriculture, realestate",,,,,12,,,,,,
,,celularity,,usa,,,,,,,230000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,furyu,,japan,,,,,,,230000000,"videogames, entertainment",,,,,8,,,,,,
,,voxx international,,usa,,,,,,,230000000,electronics,,,,,9,,,,,,
,,texmaco rail & engineering,,india,,,,,,,230000000,engineering,,,,,0,,,,,,
,,commercial vehicle group cvg,,usa,,,,,,,230000000,,,,,,6,,,,,,
,,aka brands,,usa,,,,,,,230000000,"clothing, retail, internet, ecommerce",,,,,1,,,,,,
,,urban one,,usa,,,,,,,230000000,mediapress,,,,,5,,,,,,
,,dakota gold,,usa,,,,,,,230000000,"mining, goldmining",,,,,3,,,,,,
,,overseas shipholding group,,usa,,,,,,,230000000,"oilgas, transportation, maritimetransportation",,,,,2,,,,,,
,,consolidated water,,cayman islands,,,,,,,230000000,,,,,,14,,,,,,
,,absci,,usa,,,,,,,230000000,"biotech, pharmaceuticals, software, tech",,,,,2,,,,,,
,,noodles & company,,usa,,,,,,,230000000,"restaurantchains, food",,,,,5,,,,,,
,,thorne healthtech,,usa,,,,,,,230000000,dietarysupplements,,,,,4,,,,,,
,,soundhound ai,,usa,,,,,,,230000000,"tech, software",,,,,1,,,,,,
,,vor biopharma,,usa,,,,,,,230000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,forge global,,usa,,,,,,,230000000,"software, tech, financialservices",,,,,1,,,,,,
,,prelude therapeutics,,usa,,,,,,,230000000,"pharmaceuticals, biotech",,,,,4,,,,,,
1325,0.6744722,alto ingredients,,usa,,,,,,,230000000,food,,,,,3,,,,,,
,,blacksky technology,,usa,,,,,,,230000000,"aerospace, software, tech",,,,,1,,,,,,
,,cian,,russia,,,,,,,230000000,"realestate, internet, tech",,,,,3,,,,,,
,,the beachbody company,,usa,,,,,,,230000000,,,,,,0,,,,,,
1421,0.6744678,e inc e automotive,,canada,,,,,,,230000000,"software, tech",,,,,4,,,,,,
,,compx international,,usa,,,,,,,230000000,,,,,,19,,,,,,
1258,0.67447525,kimball international,,usa,,,,,,,230000000,furniture,,,,,6,,,,,,
,,jagran prakashan,,india,,,,,,,240000000,mediapress,,,,,0,,,,,,
,,greenply,,india,,,,,,,230000000,,,,,,1,,,,,,
,,bank7,,usa,,,,,,,240000000,"banks, financialservices",,,,,26,,,,,,
,,central valley community bancorp,,usa,,,,,,,240000000,"banks, financialservices",,,,,20,,,,,,
