name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
saudi electricity company,"riyadh, saudi arabia",saudi arabia,,,,,,igor sechin,29420000000,,utilities,utilitiesregulated electric,,https://www.se.com.sa,,,,,,,
dws group gmbh & co kgaa,"richfield, mn, united states",united states,,,,"august 22, 1966","57,750",corie sue barry,23930000000,,financial services,specialty retail,"us$47.262 billion (fiscal year ended january 30, 2021)","https://investors.bestbuy.com/investor-relations/overview/default.aspx, https://en.wikipedia.org/wiki/best buy",,,,,,,
j sainsbury,"rolling meadows, il, united states",united states,,,,1927,"39,000",j patrick gallagher jr,34220000000,,financials,insurance brokers,"us$7.003 billion (fiscal year ended december 31, 2020)","https://www.ajg.com, https://www.facebook.com/gallagherglobal, https://twitter.com/ajgcorporate, https://www.linkedin.com/company/arthur-j.-gallagher-and-co, https://en.wikipedia.org/wiki/arthur j. gallagher %26 co.",,,,,,,
fresenius medical care ag & co kgaa,"nagoya, japan",japan,,,,,"30,153",rice powell,26000000000,,industrials,railroads,,https://www.jr-central.co.jp,,,,,,,
givaudan sa,"vernier, switzerland",switzerland,,,,,"16,842",gilles andrier,39290000000,,basic materials,specialty chemicals,,https://www.givaudan.com,,,,,,,
swiss re ag,"zurich, switzerland",switzerland,,,,,"13,985",christian mumenthaler,27800000000,,financials,insurancereinsurance,,https://www.swissre.com,,,,,,,
tritax big box reit,"redwood city, ca, united states",united states,,,,1998,"10,944",charles j meyers,66349999999,,real estate,reitspecialty,5998000000,"https://www.equinix.com, https://www.facebook.com/equinix, https://twitter.com/equinix, https://www.linkedin.com/company/equinix, https://en.wikipedia.org/wiki/equinix",,,,,,,
merck kommanditgesellschaft auf aktien,"darmstadt, germany",germany,,,,,"60,334",belen garijo lopez md,90740000000,,healthcare,drug manufacturersspecialty & generic,,https://www.merckgroup.com,,,,,,,
japan post bank coltd,"tokyo, japan",japan,,,,,"12,451",frank appel,31930000000,,industries,banks,,https://www.jp-bank.japanpost.jp,,,,,,,
koninklijke dsm nv,"heerlen, netherlands",netherlands,,,,,"21,358",dimitri de vreeze,31250000000,,basic materials,specialty chemicals,,https://www.dsm.com,,,,,,,
the tjx companies inc,"framingham, ma, united states",united states,,,,1987,"270,000",ernie l herrman,73990000000,,consumer discretionary,apparel retail,38937000000,"https://www.tjx.com, https://www.facebook.com/pages/the-tjx-companies/1396229077291923 fref=ts, https://twitter.com/tjxco, https://www.linkedin.com/company/tjx, https://en.wikipedia.org/wiki/tjx companies",,,,,,,
skf industrie spa,,sweden,,,,,,,,,industries,manufacturing,,,,,,,,"via pinerolo 44, airasca, 10060, torino, italy",corporation
reti televisive italiane spa,,italy,,,,,,,,,communication services,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale europa 44/46 48, cologno monzese, 20093, milano, italy",corporation
secunet security networks,"santa clara, ca, united states",united states,,,,2005,"11,527",nikesh arora cfa,59650000000,,technology,softwareinfrastructure,4300000000,"https://www.paloaltonetworks.com, https://www.facebook.com/paloaltonetworks/, https://twitter.com/paloaltontwks, https://www.linkedin.com/company/palo-alto-networks/, https://en.wikipedia.org/wiki/palo alto networks",,,,,,,
equity residential,"chicago, il, united states",united states,,,,1969,"2,400",mark j parrell,34110000000,,real estate,reitresidential,2571000000,"https://www.equityapartments.com, https://www.facebook.com/equityapartments, https://twitter.com/equityres, https://www.linkedin.com/company/equity-residential, https://en.wikipedia.org/wiki/equity residential",,,,,,,
prosiebensat1 media se,"new york, ny, united states",united states,,,,1986,"71,700",john d wren,18800000000,,communication services,services,13171000000,"https://www.omnicomgroup.com, https://www.facebook.com/omnicomgroupinc, https://twitter.com/omnicom, https://www.linkedin.com/company/omnicom, https://en.wikipedia.org/wiki/omnicom group",,,,,,"via giovanni spadolini 5, milano, 20141, milano, italy",corporation
diasorin spa,,italy,,,,,,,,,healthcare,"finance, insurance, and real estate",,,,,,,,"via crescentino, saluggia, 13040, vercelli, italy",corporation
credit suisse group ag,"zurich, switzerland",switzerland,,,,1856,"50,110",thomas p gottstein,18720000000,,financials,banks,chf 22.4 billion (2020),"https://www.credit-suisse.com, https://www.facebook.com/creditsuisse, https://twitter.com/creditsuisse, https://www.linkedin.com/company/credit-suisse, https://en.wikipedia.org/wiki/credit suisse",,,,,,,
estra energie srl,"karlsruhe, germany",germany,,,,,"24,519",frank mastiaux,25820000000,,utilities,utilitiesdiversified,,https://www.enbw.com,,,,,,"via ugo panziera 16, prato, 59100, prato, italy",corporation
nordea bank abp,"beijing, china",finland,,,,,"373,814",frank vang-jensen,189370000000,,financials,banks,,https://www.ccb.com,,,,,,,
publicis groupe,,france,,,,,,arthur sadoun,,,communication services,retail trade,,,,,,,,"via plava 80, torino, 10135, torino, italy",corporation
m&g plc,,uk,,,,,,,,,financial services,services,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
united company rusal,"memphis, tn, united states",united states,,,,1898,"49,300",evgenii nikitin,18780000000,,consumer discretionary,packaging & containers,20580000000,"https://internationalpaper.com, https://en.wikipedia.org/wiki/international paper",,,,,,,
london stock exchange group plc,"london, united kingdom",united kingdom,,,,23 june 2007,"24,158",david schwimmer,53330000000,,financials,services," 6,502 million (2021)","https://www.lseg.com, https://www.linkedin.com/company/10426432/, https://en.wikipedia.org/wiki/london stock exchange group",,,,,,"via giovanni battista pirelli 19, milano, 20124, milano, italy",corporation
dassault systemes se,"velizy-villacoublay, france",france,,,,,"20,496",bernard s charles,62750000000,,technology,softwareapplication,,https://www.3ds.com,,,,,,,
te connectivity ltd,"schaffhausen, switzerland",switzerland,,,,2007,"85,000",terrence r curtin cpa,44780000000,,technology,electronic components,14900000000,"https://www.te.com, https://en.wikipedia.org/wiki/te connectivity",,,,,,,
realty income corporation,"san diego, ca, united states",united states,,,,1969,367,sumit roy,26180000000,,real estate,reitretail,1491000000,"https://www.realtyincome.com, https://twitter.com/realtyincome, https://www.linkedin.com/company/realty-income-corporation, https://en.wikipedia.org/wiki/realty income",,,,,,,
atlantia spa,,italy,,,,,,carlo bertazzo,,,industries,"finance, insurance, and real estate",,,,,,,,"piazza di san silvestro 8, roma, 00187, roma, italy",corporation
stabilo international gmbh,"deerfield, il, united states",united states,,,,1931,"60,000",jose e almeida,40130000000,,healthcare,wholesale trade,11,"https://www.baxter.com, https://www.facebook.com/baxterinternationalinc/, https://twitter.com/baxter intl, https://www.linkedin.com/company/baxter-healthcare/, https://en.wikipedia.org/wiki/baxter international",,,,,,"via messina 38, milano, 20154, milano, italy",foreign company
s&p global inc,"new york, ny, united states",united states,,,,1917,"22,850",douglas l peterson mba,100840000000,,financials,financial data & stock exchanges,8297000000,"https://www.spglobal.com, https://en.wikipedia.org/wiki/s%26p global",,,,,,"via leone xiii 14, milano, 20145, milano, italy",corporation
caixabank sa,"valencia, spain",spain,,,,,"49,607",gonzalo maria gortazar rotaeche,27580000000,,financials,banks,,https://www.caixabank.com,,,,,,,
experian plc,"dublin, ireland",ireland,,,,1996,"20,000",brian j cassin,35400000000,,industries,consulting services,5372000000,"https://www.experianplc.com, https://en.wikipedia.org/wiki/experian",,,,,,,
diageo plc,"london, united kingdom",united kingdom,,,,,"27,783",ivan menezes,115580000000,,consumer staples,beverageswineries & distilleries,,https://www.diageo.com,,,,,,,
lindt & sprungli spa,"kilchberg, switzerland",switzerland,,,,,"14,000",dieter weisskopf phd,27080000000,,consumer staples,manufacturing,,https://www.lindt-spruengli.com,,,,,,"largo edoardo bulgheroni 1, induno olona, 21056, varese, italy",corporation
adidas ag,"herzogenaurach, germany",germany,,,,,"53,870",kasper rorsted,46130000000,,consumer discretionary,footwear & accessories,,https://www.adidas-group.com,,,,,,,
telecom italia sparkle spa,"madrid, spain",spain,,,,,"2,877",tobias martinez gimeno,32320000000,,communication services,"transportation, communications, electric, gas, and sanitary services",,https://www.cellnextelecom.com,,,,,,"via di macchia palocco 223, roma, 00125, roma, italy",corporation
endesa sa,"madrid, spain",spain,,,,,"9,258",jose damian bogas galvez,23780000000,,utilities,utilitiesregulated electric,,https://www.endesa.com,,,,,,,
airbus,"leiden, netherlands",netherlands,,,,,"121,056",guillaume mjd faury,97410000000,,industries,aerospace & defense,,https://www.airbus.com,,,,,,,
leonardo spa,,italy,,,,,,,,,industries,manufacturing,,,,,,,,"piazza monte grappa 4, roma, 00195, roma, italy",corporation
ing group,"amsterdam, netherlands",netherlands,,,,,"57,000",steven van rijswijk,41250000000,,financials,banks,,"https://www.ing.com, https://www.linkedin.com/company/ing/",,,,,,,
siemens healthineers ag,"erlangen, germany",germany,,,,,"66,800",bernhard montag,71500000000,,healthcare,diagnostics & research,,https://www.siemens-healthineers.com,,,,,,,
vinci sa,"rueil-malmaison, france",france,,,,,"218,569",xavier m p huillard,59010000000,,industries,engineering & construction,,https://www.vinci.com,,,,,,,
neste oyj,"espoo, finland",finland,,,,,"4,719",peter z e vanacker,35570000000,,energy,oil & gas refining & marketing,,https://www.neste.com,,,,,,,
luxottica srl,"paris, france",france,,,,,"144,888",francesco milleri,80490000000,,healthcare,medical instruments & supplies,,https://www.essilorluxottica.com,,,,,,"frazione valcozzena 10, agordo, 32021, belluno, italy",corporation
accenture,"dublin, ireland",ireland,,,,1989,"699,000",julie t spellman sweet,219030000000,,technology,information technology services,50530000000,"https://www.accenture.com, https://www.facebook.com/accenture, https://twitter.com/accenture, https://www.linkedin.com/company/accenture, https://en.wikipedia.org/wiki/accenture",,,,,,,
medtronic italia spa,"dublin, ireland",ireland,,,,2001,"90,000",geoffrey straub martha,151060000000,,healthcare,wholesale trade,30800000000,"https://www.medtronic.com, https://en.wikipedia.org/wiki/mazor robotics",,,,,,"via varesina 162, milano, 20156, milano, italy",corporation
willis towers watson public company,"london, united kingdom",united kingdom,,,,5 january 2016,"46,000",carl hess,29850000000,,financials,insurance brokers,9040000000,"https://www.willistowerswatson.com, https://en.wikipedia.org/wiki/willis towers watson",,,,,,,
british american tobacco plc,"london, united kingdom",united kingdom,,,,1902,"54,365",jack marie henry david bowles,101440000000,,consumer staples,tobacco,25.684 billion (2021),"https://www.bat.com, https://twitter.com/batpress, https://www.linkedin.com/company/british-american-tobacco, https://en.wikipedia.org/wiki/british american tobacco",,,,,,,
telefonaktiebolaget lm ericsson,"stockholm, sweden",sweden,,,,"stockholm, sweden 1876","100,454",e borje ekholm mba msc,33290000000,,technology,communication equipment,232.314 billion kr (2021),"https://www.ericsson.com, https://www.facebook.com/ericsson/, https://twitter.com/ericsson, https://www.linkedin.com/company/1060, https://en.wikipedia.org/wiki/ericsson",,,,,,,
prysmian spa,,italy,,,,,,,,,industries,wholesale trade,,,,,,,,"via chiese 6, milano, 20126, milano, italy",corporation
steris plc,"dublin, ireland",ireland,,,,1985,"13,000",daniel a carestio,23930000000,,healthcare,medical instruments & supplies,2,"https://www.steris.com, https://en.wikipedia.org/wiki/steris",,,,,,,
adyen nv,"amsterdam, netherlands",netherlands,,,,,"2,180",pieter willem van der does,61110000000,,technology,softwareinfrastructure,,https://www.adyen.com,,,,,,,
carlsberg a/s,"copenhagen, denmark",denmark,,,,,"39,000",cees c a t hart,19120000000,,consumer staples,beveragesbrewers,,https://www.carlsberggroup.com,,,,,,,
unilever italia mkt operations srl,"london, united kingdom",united kingdom,,,,2 september 1929,"148,012",alan w jope,117840000000,,consumer staples,wholesale trade,52.444 billion (2021),"https://www.unilever.com, https://www.facebook.com/hindustanunileverlimited, https://twitter.com/unilever, https://www.linkedin.com/company/unilever, https://en.wikipedia.org/wiki/unilever",,,,,,"via paolo di dono 3/a, roma, 00142, roma, italy",corporation
anglo american plc,"london, united kingdom",united kingdom,,,,1917,"106,000",mark cutifani be beng mining fellow ausimm cengfimmm dba,71480000000,,basic materials,other industrial metals & mining,41550000000,"https://www.angloamerican.com, https://www.facebook.com/angloamerican, https://twitter.com/angloamerican, https://www.linkedin.com/company/anglo-american, https://en.wikipedia.org/wiki/anglo american plc",,,,,,,
glaxosmithkline spa,"brentford, united kingdom",united kingdom,,,,december 2000,"90,096",emma n walmsley,109980000000,,healthcare,wholesale trade,gb34.114 billion (2021),"https://www.gsk.com, https://en.wikipedia.org/wiki/glaxosmithkline",,,,,,"viale dell'agricoltura 7, verona, 37135, verona, italy",corporation
koninklijke ahold delhaize nv,"zaandam, netherlands",netherlands,,,,,"144,550",frans w h muller,33430000000,,consumer staples,grocery stores,,https://www.aholddelhaize.com,,,,,,,
barclays plc,"london, united kingdom",united kingdom,,,,17 november 1690,"81,600",coimbatore sundararajan venkatakrishnan,32189999999,,financials,banks,21.940 billion (2021),"https://www.home.barclays, https://www.facebook.com/barclaysuk, https://www.twitter.com/barclaysuknews, https://www.linkedin.com/company/barclays-uk-ventures, https://en.wikipedia.org/wiki/barclays",,,,,,,
vodafone italia spa,"newbury, united kingdom",united kingdom,,,,16 september 1991,"105,000",nick read,45740000000,,communication services,"transportation, communications, electric, gas, and sanitary services",43.809 billion (2021),"https://www.vodafone.com, https://www.facebook.com/vodafoneuk/, https://twitter.com/vodafonegroup, https://www.linkedin.com/company/vodafone, https://en.wikipedia.org/wiki/vodafone",,,,,,"via guglielmo jervis 13, ivrea, 10015, torino, italy",corporation
arcelormittal commercial italy srl,"luxembourg city, luxembourg",luxembourg,,,,,"158,000",lakshmi mittal,34660000000,,basic materials,wholesale trade,,https://corporate.arcelormittal.com,,,,,,"zona industriale snc, luogosano, 83040, avellino, italy",corporation
moncler spa,,italy,,,,,,remo ruffini,,,consumer cyclical,"finance, insurance, and real estate",,,,,,,,"via enrico stendhal 47, milano, 20144, milano, italy",corporation
philips,"amsterdam, netherlands",netherlands,,,,15 may 1891,"78,189",frans van houten,27890000000,,healthcare,diagnostics & research,19.535 billion (2020),"https://www.philips.com, https://www.facebook.com/philipsphilippines/, https://twitter.com/philips, https://en.wikipedia.org/wiki/philips",,,,,,,
saudi basic industries corp,"riyadh, saudi arabia",saudi arabia,,,,,,yousef bin abdullah al-benyan,104000000000,,basic materials,manufacturing,,https://www.sabic.com,,,,,,"via oderzo 68, prata di porde , 33080, porde , italy",corporation
svenska handelsbanken ab publ,"stockholm, sweden",sweden,,,,,"10,793",carl cederschiold,19420000000,,financials,banks,,https://www.handelsbanken.se,,,,,,,
industria de diseno textil sa,"corunna, spain",spain,,,,,"104,431",pablo isla,110650000000,,consumer discretionary,apparel retail,,https://www.inditex.com,,,,,,,
siemens gamesa renewable energy,"fremont, ca, united states",united states,,,,2006,"2,260",badrinarayanan kothandaraman,25200000000,,technology,solar,774400000,"https://www.enphase.com, https://en.wikipedia.org/wiki/enphase energy",,,,,,,
lyondellbasell industries nv,"houston, tx, united states",united states,,,,2007,"19,100",kenneth todd lane,35960000000,,basic materials,specialty chemicals,34484000000,"https://www.lyondellbasell.com, https://en.wikipedia.org/wiki/lyondellbasell",,,,,,,
l'oreal italia spa,"clichy, france",france,,,,,"85,400",nicolas hieronimus,225240000000,,consumer staples,retail trade,,https://www.loreal.com,,,,,,"via francesco primaticcio 155, milano, 20147, milano, italy",corporation
telefonica sa,"sao paulo, sp, brazil",spain,,,,1998,"34,000",jose maria alvarez-pallete lopez,20190000000,,communication services,telecom services,11100000000,"https://www.telefonica.com.br, https://en.wikipedia.org/wiki/telef%c3%b4nica brasil",,,,,,,
mgm resorts international,"las vegas, nv, united states",united states,,,,1986,"52,000",william joseph hornbuckle iv,20220000000,,industries,resorts & casinos,12899000000,"https://www.mgmresorts.com, https://www.facebook.com/mgmresorts, https://www.linkedin.com/company/1075291, https://en.wikipedia.org/wiki/mgm resorts international",,,,,,,
porsche automobil holding se,"stuttgart, germany",germany,,,,,888,hans dieter potsch,28150000000,,consumer discretionary,auto manufacturers,,https://www.porsche-se.com,,,,,,,
brembo spa,,italy,,,,,,,,,consumer cyclical,manufacturing,,,,,,,,"viale europa 2, stezzano, 24040, bergamo, italy",corporation
edp - energias de portugal sa,"lisbon, portugal",portugal,,,,,"12,236",miguel stilwell de andrade,19430000000,,utilities,utilitiesdiversified,,https://www.edp.com,,,,,,"via lodovico seitz 47, treviso, 31100, treviso, italy",corporation
rolls-royce holdings,"sunnyvale, ca, united states",united states,,,,2011,"4,965",warren east,47890000000,,technology,softwareinfrastructure,"us$874.438 million (fiscal year ended january 31, 2021)","https://www.crowdstrike.com, https://en.wikipedia.org/wiki/crowdstrike",,,,,,,
schindler holding ag,"hergiswil, switzerland",switzerland,,,,,"69,015",thomas oetterli,24020000000,,industries,specialty industrial machinery,,https://www.schindler.com,,,,,,,
weyerhaeuser company,"seattle, wa, united states",united states,,,,1900,"9,214",devin w stockfish esq jd,29420000000,,real estate,reitspecialty,7530000000,"https://www.weyerhaeuser.com, https://www.facebook.com/weyerhaeusercompany, https://twitter.com/woodbywy, https://www.linkedin.com/company/weyerhaeuser, https://en.wikipedia.org/wiki/weyerhaeuser",,,,,,,
nexi payments spa,"atlanta, ga, united states",united states,,,,2000,"25,000",paolo bertoluzzo,40350000000,,technology,specialty business services,7400000000,"https://www.globalpaymentsinc.com, https://www.facebook.com/globalpaymentsinc, https://twitter.com/globalpayinc, https://www.linkedin.com/company/global-payments, https://en.wikipedia.org/wiki/global payments",,,,,,"corso sempione 55, milano, 20149, milano, italy",corporation
walmart,"bentonville, ar, united states",united states,,,,"july 2, 1962","2,300,000",c douglas mcmillon,429050000000,,industries,discount stores,572800000000,"https://www.stock.walmart.com, https://en.wikipedia.org/wiki/walmart",,,,,,,
tyson foods inc,"springdale, ar, united states",united states,,,,1935,"137,000",george g weston,33729999999,,consumer staples,farm products,43185000000,"https://www.tysonfoods.com, https://en.wikipedia.org/wiki/tyson foods",,,,,,,
dior,"paris, france",france,,,,,"119,243",sidney toledano,122110000000,,consumer discretionary,luxury goods,,https://www.dior-finance.com,,,,,,,
hdfc bank,"mumbai, india",india,,,,,"134,412",sashidhar jagdishan,115680000000,,financials,banks,,https://www.hdfcbank.com,,,,,,,
live nation entertainment inc,"beverly hills, ca, united states",united states,,,,"january 25, 2010","10,200",peter jackson,24610000000,,consumer cyclical,entertainment,1861000000,"https://www.livenationentertainment.com, https://www.facebook.com/livenation, https://twitter.com/livenation, https://www.linkedin.com/company/live-nation/, https://en.wikipedia.org/wiki/live nation entertainment",,,,,,,
segro plc,"london, united kingdom",united kingdom,,,,1920,385,david john rivers sleath obe,21080000000,,real estate,reitindustrial,546 million (2021),"https://www.segro.com, https://www.facebook.com/segroplc, https://twitter.com/segroplc, https://www.linkedin.com/company/segro-plc/, https://en.wikipedia.org/wiki/segro",,,,,,,
jas jet air service spa,"atlanta, ga, united states",united states,,,,"march 2, 1925","83,000",francois jackow,24920000000,,industrials,"transportation, communications, electric, gas, and sanitary services",47007000000,"https://www.delta.com, https://www.facebook.com/delta, https://twitter.com/delta, https://www.linkedin.com/company/2272, https://en.wikipedia.org/wiki/delta air lines",,,,,,"viuzzo di porto 4/b, scandicci, 50018, firenze, italy",corporation
danske bank a/s,"shenzhen, china",denmark,,,,,"103,669",huiyu tian mpa,185980000000,,financials,banks,,https://www.cmbchina.com,,,,,,,
jd sports fashion,"jinjiang, china",uk,,,,,"52,000",shizhong ding,32200000000,,consumer discretionary,leisure,,https://www.anta.com,,,,,,,
aviva plc,"london, united kingdom",united kingdom,,,,2000,"22,000",amanda blanc,19820000000,,financials,insurancediversified,33.184 billion (2021),"https://www.aviva.com, https://www.facebook.com/avivaindia/, https://twitter.com/avivaplc, https://www.linkedin.com/company/aviva-plc/, https://en.wikipedia.org/wiki/aviva",,,,,,,
reply spa,,italy,,,,,,,,,technology,services,,,,,,,,"via cardinale guglielmo massaia 83, torino, 10147, torino, italy",corporation
trane technologies plc,"swords, ireland",ireland,,,,1871,"37,000",david s regnery,37360000000,,industry machinery,specialty industrial machinery,12454000000,"https://www.tranetechnologies.com, https://en.wikipedia.org/wiki/trane technologies",,,,,,,
prada spa,,italy,,,,,,miuccia prada,,,consumer cyclical,retail trade,,,,,,,,"via lungarno 1213-61, terranuova bracciolini, 52028, arezzo, italy",corporation
unicredit allianz vita spa,,italy,,,,,,andrea orcel,,,financial services,"finance, insurance, and real estate",,,,,,,,"piazza tre torri 3, milano, 20145, milano, italy",corporation
sesa spa,,italy,,,,,,,,,technology,services,,,,,,,,"via della piovola 138, empoli, 50053, firenze, italy",corporation
hera spa,,italy,,,,,,,,,utilities,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale carlo berti pichat 2/4, bologna, 40127, bologna, italy",corporation
hermes international,"paris, france",france,,,,1837,"17,595",axel dumas,148980000000,,consumer discretionary,luxury goods,8.982 billion (2021),"https://finance.hermes.com, https://www.facebook.com/hermes/, https://twitter.com/hermes paris, https://en.wikipedia.org/wiki/herm%c3%a8s",,,,,,,
engie italia spa,,france,,,,,,catherine macgregor,,,utilities,services,,,,,,,,"viale fulvio testi 280, milano, 20126, milano, italy",corporation
abb ltd,"zurich, switzerland",switzerland,,,,1988,"104,400",bjorn rosengren,67190000000,,industries,electrical equipment & parts,28900000000,"https://www.global.abb/group/en, https://en.wikipedia.org/wiki/abb group",,,,,,,
a2a spa,,italy,,,,,,,,,utilities,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso di porta vittoria 4, milano, 20122, milano, italy",corporation
enel italia spa,,italy,,,,,,francesco starace,,,utilities,"finance, insurance, and real estate",,,,,,,,"viale regina margherita 125, roma, 00198, roma, italy",corporation
ferrari - societa'per azioni esercizio fabbriche automobili e corse,,italy,,,,,,benedetto vigna,,,consumer cyclical,manufacturing,,,,,,,,"via abetone inferiore 2, maranello, 41053, modena, italy",corporation
crh plc,"dublin, ireland",ireland,,,,"cement limited 1936, roadstone limited 1949 & merger to form cement roadstone holdings 1970","77,400",albert manifold,31450000000,,basic materials,building materials,"30,981 million (2021)","https://www.crh.com, https://twitter.com/crhcanada, https://www.linkedin.com/company/crh/, https://en.wikipedia.org/wiki/crh plc",,,,,,,
da sa,"paris, france",switzerland,,,,,"98,105",veronique penchienati bosetta,35930000000,,consumer staples,packaged foods,,https://www.da .com,,,,,,"piazza iv novembre 7, milano, 20124, milano, italy",foreign company
bayerische motoren werke bmw,"munich, germany",germany,,,,,"118,909",oliver zipse,56170000000,,consumer discretionary,auto manufacturers,,https://www.bmwgroup.com,,,,,,,
bnp paribas sa,"paris, france",poland,,,,,"190,000",jean-laurent bonnafe,69900000000,,financials,services,,https://group.bnpparibas,,,,,,"piazza lina bo bardi 3, milano, 20124, milano, italy",foreign company
solvay specialty polymers italy spa,"fairlawn, oh, united states",united states,,,,,"5,300",bhavesh v patel,26380000000,,basic materials,manufacturing,,https://www.aschulman.com,,,,,,"viale lombardia 20, bollate, 20021, milano, italy",corporation
technip energies nv,,france,,,,,,,,,energy,services,,,,,,,,"viale castello della magliana 68, roma, 00148, roma, italy",corporation
aib group,"central, hong kong",ireland,,,,,"23,000",,125160000000,,financials,insurancelife,,https://www.aia.com,,,,,,,
telefonica sa,"madrid, spain",spain,,,,19 april 1924,"104,150",jose maraa alvarez-pallete lopez,26040000000,,communication services,telecom services,43.076 billion (2020),"https://www.telefonica.com, https://en.wikipedia.org/wiki/telef%c3%b3nica",,,,,,,
coca-cola hbc italia srl,"atlanta, ga, united states",united states,,,,"january 29, 1892","79,000",james robert b quincey,273200000000,,consumer staples,manufacturing,37270000000,"https://www.coca-colacompany.com, https://en.wikipedia.org/wiki/coca-cola company",,,,,,"piazza indro montanelli 30, sesto san giovanni, 20099, milano, italy",corporation
sberbank,"moscow, russia",russia,,,,,"287,866",herman oskarovich gref,68690000000,,financials,banks,,https://www.sberbank.ru,,,,,,,
continental resources inc,"oklahoma city, ok, united states",united states,,,,,"1,254",william b berry bsc msc,22250000000,,energy,oil & gas e&p,2586000000,"https://www.clr.com, https://en.wikipedia.org/wiki/continental resources",,,,,,,
hannover ruck se,"hanover, germany",germany,,,,,"3,346",jean-jacques henchoz,20020000000,,financials,insurancereinsurance,,https://www.hannover-re.com,,,,,,,
comet holding spa,,switzerland,,,,,,,,,technology,"finance, insurance, and real estate",,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
banco bpm spa,"bilbao, spain",spain,,,,,"110,432",onur genc,38250000000,,financials,"finance, insurance, and real estate",,"https://www.bbva.com, https://www.facebook.com/bbvagroup/, https://twitter.com/bbva lang=en, https://www.linkedin.com/company/bbva/",,,,,,"piazza nogara 2, verona, 37121, verona, italy",corporation
prenatal retail group spa ovvero in abbreviato pnt retail gr oup spa o prg spa,,italy,,,,,,,,,utilities,retail trade,,,,,,,,"via delle primule 5, cogliate, 20815, monza e brianza, italy",corporation
ubs group ag,"zurich, switzerland",switzerland,,,,29 june 1998,"71,385",ralph a j g hamers,68930000000,,industries,banks,36032000000,"https://www.ubs.com, https://www.facebook.com/ubsglobal, https://twitter.com/ubs, https://www.linkedin.com/company/ubs, https://en.wikipedia.org/wiki/ubs",,,,,,,
alstom sa,,france,,,,,,henri poupart-lafarge,,,industries,manufacturing,,,,,,,,"via ottavio moreno 23, savigliano, 12038, cuneo, italy",corporation
national grid transco,"london, united kingdom",united kingdom,,,,1990,"23,683",john pettigrew,55880000000,,utilities,utilitiesdiversified,14.779 billion (2021),"https://www.nationalgridet.com, https://en.wikipedia.org/wiki/national grid plc",,,,,,,
sogei societa' generale d'informatica spa e in forma abbreviato sogei spa,,italy,,,,,,claudio descalzi,,,energy,services,,,,,,,,"via mario carucci 131, roma, 00143, roma, italy",corporation
renault sa,,france,,,,,,,,,consumer cyclical,retail trade,,,,,,,,"via tiburtina 1159, roma, 00156, roma, italy",corporation
terna spa,,italy,,,,,,stefano antonio donnarumma,,,utilities,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale egidio galbani 70, roma, 00156, roma, italy",corporation
nestle' italiana spa,,switzerland,,,,,,ulf mark schneider,,,consumer defensive,manufacturing,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
sgs sa,"geneva, switzerland",switzerland,,,,,"96,216",frankie ng,21430000000,,industries,consulting services,,https://www.sgs.com,,,,,,"via invorio 24/a, torino, 10146, torino, italy",foreign company
bae systeplc,"london, united kingdom",united kingdom,,,,30 november 1999,"89,600",,30510000000,,industries,aerospace & defense,19.52 billion (2021),"https://www.baesystems.com, https://www.facebook.com/baesystemsinc, https://twitter.com/baesystemsinc, https://www.linkedin.com/company/bae-systems, https://en.wikipedia.org/wiki/bae systems",,,,,,,
brenntag spa,,germany,,,,,,christian kohlpaintner,,,basic materials,wholesale trade,,,,,,,,"strada 6 palazzo a 13 milanofiori 0snc, assago, 20057, milano, italy",corporation
covestro srl,,germany,,,,,,,,,basic materials,manufacturing,,,,,,,,"via delle industrie 9, filago, 24040, bergamo, italy",corporation
royal mail,"miami, fl, united states",united states,,,,1997,"84,900",jason t liberty,20810000000,,industries,travel services,1530000000,"https://www.rclinvestor.com, https://en.wikipedia.org/wiki/royal caribbean group",,,,,,,
zurich insurance group ag,"zurich, switzerland",switzerland,,,,,"55,000",mario greco,73580000000,,financials,insurancediversified,,https://www.zurich.com,,,,,,,
vertex pharmaceuticals incorporated,"boston, ma, united states",united states,,,,1989,"3,900",reshma kewalramani fasn md,67489999999,,healthcare,biotechnology,3040000000,"https://www.vrtx.com, https://www.facebook.com/vertexpharmainc, https://twitter.com/vertexpharma, https://www.linkedin.com/company/vertex-pharmaceuticals, https://en.wikipedia.org/wiki/vertex pharmaceuticals",,,,,,,
avanza bank holding ab publ,"riyadh, saudi arabia",sweden,,,,,"3,280",,20410000000,,financials,banks,,https://www.alinma.com,,,,,,,
ig group holdings,"singapore, singapore",uk,,,,,"33,000",piyush gupta,66739999999,,financials,banks,,https://www.dbs.com,,,,,,,
